Time(S),GPU0_Power(W)
0.06,198.52
0.06,198.56
0.26,198.57
0.46,198.57
0.66,198.54
0.86,198.19
1.06,195.86
1.26,186.54
1.46,177.29
1.66,167.61
1.86,157.63
2.06,149.83
2.26,148.47
2.46,147.21
2.66,146.21
2.86,145.45
3.06,144.93
3.26,144.63
3.46,144.5
3.66,144.37
3.86,144.29
4.06,144.2
4.26,144.1
4.46,144.04
4.66,143.99
4.86,143.95
5.06,143.91
5.26,143.95
5.46,143.97
5.66,143.99
5.86,144.41
6.08,144.87
6.28,151.04
6.48,161.83
6.68,172.37
6.88,182.9
7.08,192.83
7.28,198.11
7.48,197.95
7.68,197.98
7.88,198.0
8.08,198.04
8.28,198.08
8.48,198.01
8.68,197.82
9.57,197.78
9.77,197.8
9.97,197.84
10.17,197.89
10.37,197.96
10.57,197.95
10.77,197.89
11.09,197.89
11.29,197.92
11.49,198.14
11.69,198.62
11.89,199.82
12.09,199.77
12.39,201.86
12.59,201.9
12.79,204.41
12.99,204.45
13.19,207.04
13.39,210.0
13.59,207.39
13.80,206.66
14.00,205.61
14.20,205.96
14.40,206.71
14.60,203.85
14.80,201.62
15.00,201.62
15.20,198.86
15.40,198.05
15.60,198.02
15.80,197.97
16.00,197.99
16.20,197.96
