Time(S),GPU0_Power(W)
0.02,34.01
0.02,34.01
0.22,33.24
0.42,33.33
0.63,33.39
0.83,33.34
1.03,33.34
1.23,33.34
1.43,33.34
1.63,33.34
1.83,31.61
2.03,31.51
2.23,31.42
2.43,31.51
2.63,31.5
2.83,31.41
3.03,31.51
3.23,31.51
3.43,31.5
3.63,31.5
3.83,31.51
4.03,31.51
4.23,31.51
4.43,31.51
4.63,31.51
4.83,31.51
5.03,31.51
5.23,31.51
5.43,31.51
5.63,32.1
5.83,33.72
6.03,33.82
6.23,33.82
6.43,33.82
6.63,33.82
6.83,33.82
7.03,33.82
7.23,33.33
7.79,33.34
8.01,33.92
8.21,33.34
8.41,33.34
8.61,33.36
8.81,33.33
9.01,33.83
9.21,33.44
9.41,36.28
9.61,33.45
9.81,52.83
10.01,35.96
10.21,33.54
10.41,33.44
10.61,36.34
10.81,33.86
11.01,33.5
11.21,33.38
11.41,33.38
11.61,33.36
11.81,49.61
12.01,33.66
12.21,33.45
12.41,33.36
12.61,33.36
12.81,33.26
13.01,33.34
13.21,33.34
13.41,33.34
13.61,33.34
13.81,33.34
14.01,33.34
14.21,33.34
14.41,33.44
14.61,35.18
