Time(S),GPU0_Power(W)
0.03,35.18
0.03,33.82
0.23,33.53
0.43,33.44
0.63,33.31
0.83,33.82
1.03,33.72
1.23,33.25
1.43,33.34
1.63,33.25
1.83,33.34
2.03,31.61
2.23,31.61
2.43,31.42
2.63,31.5
2.83,31.51
3.03,31.42
3.23,31.42
3.43,31.42
3.63,31.5
3.83,31.51
4.03,31.42
4.23,31.42
4.43,31.51
4.63,31.41
4.83,31.41
5.03,31.51
5.23,31.42
5.43,31.42
5.63,33.25
5.83,33.25
6.03,33.34
6.23,33.33
6.43,33.34
6.63,33.25
6.83,33.25
7.03,33.33
7.53,33.24
7.74,33.44
7.94,33.24
8.14,33.42
8.34,33.36
8.54,33.34
8.82,33.24
9.04,33.24
9.32,33.33
9.54,33.33
9.74,33.57
9.94,33.5
10.14,37.25
10.34,50.02
10.54,49.58
10.74,50.21
10.94,49.73
11.14,50.17
11.34,49.6
11.54,49.7
11.74,49.7
11.94,49.6
12.14,33.42
12.34,33.43
12.54,33.43
12.74,33.43
