Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,134.0,128.0,146.0,132.0
0.00,134.0,128.0,146.0,132.0
0.20,100.0,127.0,115.0,101.0
0.40,84.0,86.0,96.0,86.0
0.60,121.0,117.0,129.0,134.0
0.80,131.0,93.0,108.0,132.0
1.00,132.0,77.0,94.0,133.0
1.20,121.0,75.0,133.0,116.0
1.40,87.0,75.0,139.0,88.0
1.60,83.0,75.0,140.0,84.0
1.80,82.0,75.0,141.0,84.0
2.00,82.0,75.0,142.0,98.0
2.20,82.0,75.0,141.0,97.0
2.40,82.0,75.0,140.0,85.0
2.60,82.0,75.0,140.0,84.0
2.80,82.0,75.0,141.0,84.0
3.00,82.0,75.0,141.0,83.0
3.20,82.0,75.0,140.0,83.0
3.40,82.0,75.0,141.0,83.0
3.60,98.0,92.0,146.0,99.0
3.80,129.0,103.0,143.0,109.0
4.00,89.0,78.0,142.0,87.0
4.20,83.0,75.0,141.0,84.0
4.40,82.0,75.0,140.0,83.0
4.60,82.0,75.0,141.0,83.0
4.80,82.0,75.0,140.0,83.0
5.00,82.0,75.0,141.0,83.0
5.20,82.0,75.0,142.0,83.0
5.40,83.0,75.0,142.0,84.0
5.60,82.0,75.0,145.0,100.0
5.80,82.0,75.0,145.0,85.0
6.00,82.0,75.0,144.0,84.0
6.20,82.0,75.0,145.0,83.0
6.40,82.0,75.0,145.0,83.0
6.60,82.0,75.0,144.0,83.0
6.80,82.0,75.0,145.0,83.0
7.00,82.0,75.0,146.0,83.0
7.20,82.0,75.0,144.0,83.0
7.40,82.0,75.0,146.0,83.0
7.60,82.0,74.0,145.0,83.0
7.80,114.0,74.0,145.0,83.0
8.00,86.0,75.0,145.0,83.0
8.20,82.0,75.0,145.0,83.0
8.40,82.0,119.0,144.0,83.0
8.60,82.0,97.0,144.0,83.0
8.80,82.0,77.0,145.0,83.0
9.00,82.0,75.0,145.0,83.0
9.20,82.0,75.0,145.0,83.0
9.40,82.0,75.0,144.0,83.0
9.60,82.0,75.0,144.0,83.0
9.80,82.0,75.0,145.0,83.0
10.00,82.0,85.0,145.0,83.0
10.20,82.0,122.0,145.0,86.0
10.40,82.0,126.0,141.0,95.0
10.60,82.0,127.0,141.0,85.0
10.80,82.0,127.0,141.0,84.0
11.00,82.0,118.0,140.0,83.0
11.20,82.0,80.0,140.0,83.0
11.40,82.0,76.0,140.0,83.0
11.60,114.0,75.0,139.0,83.0
11.80,109.0,75.0,120.0,83.0
12.00,100.0,75.0,137.0,83.0
