Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,136.0,129.0,147.0,133.0
0.00,136.0,129.0,147.0,133.0
0.20,109.0,100.0,124.0,106.0
0.40,86.0,78.0,97.0,86.0
0.60,119.0,114.0,128.0,132.0
0.80,131.0,93.0,110.0,132.0
1.00,132.0,77.0,95.0,133.0
1.20,132.0,75.0,132.0,104.0
1.40,132.0,75.0,140.0,86.0
1.60,132.0,75.0,141.0,84.0
1.80,132.0,74.0,142.0,99.0
2.00,90.0,74.0,141.0,97.0
2.20,83.0,75.0,140.0,85.0
2.40,82.0,74.0,141.0,83.0
2.60,82.0,74.0,141.0,83.0
2.80,82.0,75.0,141.0,83.0
3.00,82.0,74.0,141.0,83.0
3.20,89.0,82.0,143.0,90.0
3.40,129.0,108.0,144.0,112.0
3.60,132.0,79.0,142.0,87.0
3.80,133.0,75.0,142.0,84.0
4.00,132.0,74.0,142.0,83.0
4.20,98.0,74.0,141.0,83.0
4.40,84.0,74.0,142.0,83.0
4.60,82.0,74.0,141.0,83.0
4.80,119.0,75.0,144.0,83.0
5.00,89.0,75.0,145.0,83.0
5.20,83.0,74.0,144.0,83.0
5.40,82.0,74.0,145.0,83.0
5.60,82.0,74.0,145.0,83.0
5.80,82.0,74.0,145.0,83.0
6.00,82.0,74.0,145.0,83.0
6.20,82.0,74.0,145.0,83.0
6.40,82.0,74.0,146.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,74.0,145.0,83.0
7.80,82.0,74.0,144.0,83.0
8.00,82.0,74.0,145.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,143.0,83.0
8.80,82.0,74.0,144.0,83.0
9.00,82.0,74.0,144.0,83.0
9.20,82.0,74.0,145.0,83.0
9.40,82.0,98.0,146.0,83.0
9.60,82.0,78.0,145.0,86.0
9.80,82.0,75.0,141.0,95.0
10.00,82.0,74.0,141.0,85.0
10.20,82.0,74.0,141.0,83.0
10.40,82.0,74.0,141.0,83.0
10.60,82.0,74.0,141.0,83.0
10.80,117.0,74.0,143.0,83.0
11.00,135.0,74.0,142.0,83.0
11.20,134.0,75.0,146.0,120.0
11.40,133.0,75.0,105.0,124.0
11.60,133.0,74.0,94.0,128.0
11.80,134.0,74.0,130.0,130.0
12.00,133.0,74.0,138.0,120.0
12.20,133.0,74.0,138.0,88.0
12.40,133.0,74.0,117.0,84.0
12.60,132.0,74.0,135.0,83.0
12.81,140.0,100.0,129.0,108.0
13.01,140.0,123.0,139.0,128.0
13.21,143.0,104.0,145.0,133.0
13.41,137.0,121.0,144.0,102.0
13.61,134.0,98.0,148.0,86.0
13.81,136.0,78.0,149.0,104.0
14.01,140.0,89.0,148.0,126.0
14.21,138.0,77.0,153.0,114.0
14.41,135.0,84.0,159.0,111.0
14.61,158.0,143.0,170.0,138.0
14.81,178.0,172.0,183.0,170.0
15.01,163.0,158.0,171.0,157.0
15.21,165.0,159.0,174.0,159.0
15.41,161.0,153.0,174.0,154.0
15.61,140.0,101.0,150.0,110.0
15.81,136.0,78.0,167.0,87.0
16.01,137.0,96.0,154.0,105.0
16.21,152.0,143.0,177.0,153.0
16.41,169.0,156.0,184.0,154.0
16.61,148.0,114.0,154.0,118.0
16.81,108.0,80.0,148.0,88.0
17.01,114.0,105.0,145.0,110.0
17.21,93.0,81.0,120.0,98.0
17.41,128.0,120.0,141.0,126.0
17.61,168.0,154.0,170.0,156.0
17.81,145.0,137.0,149.0,140.0
18.01,151.0,143.0,155.0,146.0
18.21,169.0,157.0,172.0,161.0
18.41,167.0,159.0,175.0,163.0
18.61,145.0,109.0,153.0,114.0
18.81,129.0,85.0,148.0,122.0
19.01,102.0,82.0,150.0,134.0
19.21,91.0,81.0,149.0,122.0
19.41,89.0,81.0,149.0,134.0
19.61,84.0,76.0,148.0,108.0
19.81,82.0,75.0,146.0,87.0
20.01,82.0,75.0,146.0,84.0
20.21,82.0,75.0,146.0,83.0
20.41,82.0,74.0,146.0,83.0
20.61,82.0,75.0,146.0,83.0
20.81,82.0,74.0,146.0,83.0
21.01,82.0,75.0,146.0,83.0
21.21,84.0,79.0,164.0,86.0
21.41,85.0,88.0,154.0,96.0
21.61,132.0,130.0,170.0,132.0
21.81,132.0,128.0,157.0,130.0
22.01,89.0,82.0,147.0,89.0
22.21,83.0,76.0,145.0,84.0
22.41,82.0,75.0,145.0,83.0
22.61,82.0,75.0,145.0,83.0
22.81,84.0,76.0,150.0,97.0
23.01,82.0,75.0,146.0,96.0
23.21,106.0,75.0,150.0,111.0
23.41,135.0,126.0,152.0,133.0
