Time(S),GPU0_Power(W)
0.01,128.88
0.01,128.88
0.21,129.61
0.41,130.12
0.61,130.77
0.82,131.58
1.02,132.07
1.22,132.1
1.42,132.24
1.62,129.57
1.82,119.96
2.02,110.5
2.22,101.01
2.42,91.45
2.62,83.67
2.82,83.56
3.02,83.41
3.22,83.34
3.42,83.3
3.62,83.35
3.82,83.4
4.02,83.44
4.22,83.42
4.42,83.38
4.62,83.33
4.82,83.28
5.02,83.32
5.22,83.29
5.42,83.26
5.62,83.22
5.82,83.19
6.02,83.08
6.22,83.11
6.42,83.15
6.62,83.33
6.82,91.89
7.02,100.57
7.22,109.99
7.42,118.52
7.62,128.86
7.82,130.22
8.02,131.12
8.22,131.91
8.42,132.63
8.62,133.08
8.82,132.82
9.02,132.66
9.22,132.63
9.42,132.53
9.62,132.64
9.82,132.6
10.02,132.53
10.22,132.46
10.42,131.77
10.62,130.76
10.82,129.96
11.02,129.17
11.23,128.36
11.43,128.36
11.63,128.5
11.83,128.53
