Time(S),GPU0_Power(W)
0.01,129.03
0.01,129.03
0.22,129.75
0.42,130.38
0.62,131.0
0.82,131.78
1.02,132.24
1.22,132.24
1.42,128.54
1.62,118.88
1.82,109.59
2.02,99.38
2.22,89.65
2.42,83.73
2.62,83.71
2.82,83.72
3.02,83.7
3.22,83.63
3.42,83.68
3.62,83.7
3.82,83.68
4.02,83.56
4.22,83.52
4.42,83.41
4.62,83.34
4.82,83.29
5.02,83.27
5.22,83.26
5.42,83.14
5.62,83.14
5.82,83.12
6.02,85.61
6.22,94.67
6.42,103.75
6.62,112.67
6.82,121.6
7.02,129.42
7.22,129.62
7.42,129.96
7.62,130.48
7.82,131.06
8.02,131.23
8.22,131.57
8.42,131.57
8.62,131.55
8.82,131.51
9.02,131.46
9.22,131.17
9.42,131.05
9.62,131.14
9.82,131.15
10.02,131.14
10.22,131.13
10.42,131.18
10.62,131.26
10.82,131.07
11.03,131.08
11.23,131.25
11.43,131.44
11.63,131.35
11.83,131.43
12.03,131.12
12.23,130.61
12.43,130.05
12.63,129.51
12.83,128.69
13.03,128.55
13.23,128.58
13.43,128.51
13.63,128.53
