Time(S),GPU0_Power(W)
0.02,128.94
0.02,129.37
0.22,130.04
0.42,130.62
0.62,131.25
0.82,131.98
1.02,132.21
1.22,132.29
1.42,131.5
1.62,122.17
1.82,112.22
2.02,103.03
2.22,92.74
2.42,84.06
2.62,83.78
2.82,83.7
3.02,83.59
3.22,83.57
3.42,83.5
3.62,83.54
3.82,83.5
4.02,83.47
4.22,83.41
4.42,83.49
4.62,83.44
4.82,83.39
5.02,83.37
5.22,83.43
5.42,83.33
5.62,83.29
5.82,83.33
6.02,87.91
6.22,96.75
6.42,105.8
6.62,115.3
6.82,124.49
7.02,130.29
7.22,131.54
7.42,133.1
7.62,134.6
7.82,136.09
8.02,136.44
8.22,136.24
8.42,134.67
8.62,133.02
8.82,131.47
9.02,129.69
9.22,128.35
9.42,128.29
9.62,128.35
9.82,128.38
