Time(S),GPU0_Power(W)
0.06,198.6
0.06,198.66
0.26,198.64
0.46,198.68
0.66,198.53
0.86,198.33
1.06,198.26
1.26,198.32
1.46,198.32
1.66,198.3
1.86,190.56
2.06,181.32
2.26,170.82
2.46,159.46
2.66,149.9
2.86,146.58
3.06,145.73
3.26,145.2
3.46,144.77
3.66,144.64
3.86,144.53
4.06,144.48
4.26,144.41
4.46,144.26
4.66,144.17
4.86,144.1
5.06,144.02
5.27,144.0
5.47,143.99
5.67,143.98
5.87,143.94
6.07,143.95
6.27,143.88
6.47,143.87
6.67,143.87
6.87,143.87
7.07,143.86
7.27,143.86
7.47,143.87
7.67,143.87
7.87,143.88
8.07,143.92
8.31,144.38
8.61,144.75
8.81,152.54
9.01,163.3
9.21,173.85
9.41,184.4
9.61,194.34
9.81,198.1
10.01,197.96
10.21,198.01
10.41,198.04
10.61,198.04
10.81,198.03
11.01,197.99
11.21,197.96
11.41,197.94
11.62,197.83
11.92,197.73
13.12,197.8
13.51,197.83
13.71,197.8
14.78,197.89
15.15,197.9
15.35,197.9
16.03,197.94
16.23,197.9
16.43,197.96
16.63,197.96
16.83,198.0
17.03,198.0
17.23,198.02
17.43,198.01
17.63,198.0
17.83,198.05
18.03,198.06
18.24,198.02
18.44,198.02
18.64,198.09
18.84,198.05
19.04,198.02
19.24,198.1
19.44,198.11
19.64,198.1
19.84,198.09
20.04,198.14
20.24,198.13
20.44,198.1
20.69,198.08
20.99,198.13
21.19,198.14
21.39,200.33
21.59,203.93
21.79,204.09
21.99,204.02
22.19,203.19
22.41,206.6
22.61,203.15
22.81,207.47
23.05,207.79
23.36,208.49
23.65,208.75
23.95,208.64
24.23,208.77
24.53,207.26
24.82,207.57
25.02,203.1
25.29,203.6
25.58,208.16
25.78,203.22
25.98,207.8
26.25,208.12
26.55,206.96
26.85,207.36
27.16,205.88
27.67,202.06
28.00,207.05
28.28,207.61
28.48,203.54
28.76,205.34
29.03,207.89
29.23,202.38
29.43,208.18
29.66,208.68
29.97,208.4
30.26,208.59
30.51,204.04
30.74,205.76
30.94,205.69
31.15,205.71
31.35,201.66
31.55,201.62
31.75,198.44
31.95,198.36
32.15,198.39
32.35,198.39
32.55,198.41
32.75,198.38
32.95,198.4
33.15,198.38
33.35,198.35
33.55,198.34
33.75,198.4
