Time(S),GPU0_Power(W)
0.06,198.58
0.06,198.63
0.26,198.67
0.46,198.71
0.66,198.58
0.86,198.33
1.06,198.27
1.26,195.73
1.46,185.78
1.66,175.78
1.86,165.81
2.06,155.63
2.26,148.57
2.46,147.27
2.66,146.24
2.86,145.49
3.06,144.92
3.26,144.69
3.46,144.53
3.66,144.46
3.86,144.35
4.06,144.25
4.26,144.13
4.46,144.08
4.66,144.03
4.86,144.02
5.06,143.98
5.26,143.99
5.46,143.99
5.66,143.99
5.86,144.01
6.07,144.01
6.27,144.05
6.52,144.15
6.81,144.91
7.01,152.06
7.21,162.78
7.42,173.34
7.62,183.91
7.82,193.99
8.02,198.11
8.22,197.97
8.42,197.99
8.62,197.97
8.82,197.97
9.02,198.01
9.22,198.05
9.42,197.93
9.75,197.85
10.92,197.94
11.32,197.94
11.52,197.85
12.64,197.88
13.00,197.91
13.20,197.97
13.86,197.99
14.06,197.93
14.26,197.98
14.46,197.95
14.66,197.96
14.86,197.98
15.06,198.0
15.26,198.0
15.46,198.01
15.66,198.04
15.86,198.01
16.06,198.01
16.26,198.01
16.46,198.02
16.66,198.01
16.86,198.01
17.06,198.02
17.26,198.0
17.46,197.97
17.66,197.97
17.86,198.02
18.06,198.04
18.26,198.07
18.47,198.16
18.67,198.61
18.87,199.43
19.07,200.35
19.27,200.4
19.47,201.07
19.67,201.98
19.87,202.14
20.07,203.99
20.27,204.06
20.47,205.91
20.67,206.79
20.87,205.19
21.07,205.16
21.27,205.37
21.47,205.12
21.67,205.11
21.87,204.65
22.07,206.69
22.27,204.55
22.47,207.19
22.67,205.59
22.87,204.51
23.07,205.37
23.27,205.85
23.47,203.34
23.67,205.75
23.87,209.4
24.07,207.1
24.27,208.85
24.47,206.29
24.67,204.52
24.87,201.9
25.07,204.67
25.27,205.43
25.47,205.37
25.67,209.4
25.87,209.67
26.07,207.04
26.27,206.97
26.47,207.13
26.67,205.41
26.87,205.53
27.07,205.25
27.27,208.24
27.47,205.42
27.67,208.25
27.87,206.26
28.07,204.41
28.27,206.71
28.47,206.32
28.67,206.17
28.87,207.66
29.07,208.4
29.27,205.75
29.47,203.14
29.67,203.09
29.87,200.24
30.07,198.15
30.27,198.14
30.47,198.13
30.67,198.08
30.87,198.07
31.07,198.06
31.28,198.08
31.48,198.06
31.68,198.11
31.88,198.1
32.08,198.23
