Time(S),GPU0_Power(W)
0.06,197.59
0.06,197.65
0.26,197.71
0.46,197.77
0.66,197.65
0.86,197.35
1.06,196.08
1.26,186.45
1.46,178.21
1.66,168.17
1.86,158.51
2.06,150.69
2.26,149.31
2.46,148.02
2.66,146.68
2.86,145.6
3.06,144.86
3.26,144.31
3.46,143.92
3.66,143.78
3.86,143.71
4.06,143.61
4.26,143.51
4.46,143.48
4.66,143.42
4.86,143.4
5.06,143.39
5.26,143.41
5.46,143.45
5.66,143.43
5.86,143.4
6.06,143.36
6.27,143.35
6.47,143.32
6.67,143.32
6.87,143.32
7.07,143.34
7.27,143.34
7.47,143.29
7.67,143.31
7.87,143.35
8.07,143.34
8.27,143.35
8.47,143.4
8.67,143.72
8.90,144.21
9.10,151.64
9.30,162.75
9.50,172.82
9.70,183.26
9.90,193.19
10.10,197.22
10.30,197.1
10.50,197.07
10.70,197.13
10.91,197.13
11.11,197.09
11.31,197.14
11.51,197.15
11.71,197.11
11.91,197.06
12.11,197.11
12.31,197.12
12.51,197.09
12.71,197.09
12.91,197.06
13.11,196.9
13.57,196.93
13.77,196.94
13.97,196.96
14.17,197.06
14.44,197.09
14.73,197.15
14.93,197.2
15.13,198.26
15.33,201.05
15.53,201.12
15.73,201.32
15.93,198.28
16.31,199.13
16.52,201.81
16.72,201.85
16.92,202.02
17.13,202.06
17.33,201.98
17.53,197.68
17.73,197.38
17.93,197.23
18.13,197.15
18.33,197.08
18.53,197.19
