Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,165.0,154.0,149.0,152.0,146.0,151.0,151.0,145.0
0.00,165.0,154.0,149.0,152.0,146.0,151.0,151.0,145.0
0.20,141.0,133.0,127.0,131.0,125.0,129.0,127.0,124.0
0.40,129.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
0.60,127.0,129.0,124.0,127.0,121.0,125.0,124.0,120.0
0.80,127.0,129.0,123.0,127.0,121.0,125.0,123.0,121.0
1.00,127.0,129.0,123.0,128.0,122.0,125.0,123.0,121.0
1.20,127.0,130.0,124.0,128.0,121.0,125.0,123.0,121.0
1.40,127.0,130.0,124.0,128.0,122.0,125.0,123.0,121.0
1.60,127.0,129.0,124.0,127.0,121.0,125.0,123.0,121.0
1.80,127.0,130.0,123.0,127.0,122.0,125.0,124.0,121.0
2.00,127.0,130.0,124.0,127.0,122.0,125.0,123.0,121.0
2.20,127.0,130.0,124.0,127.0,122.0,125.0,123.0,120.0
2.40,127.0,129.0,124.0,127.0,122.0,125.0,123.0,121.0
2.60,127.0,129.0,123.0,127.0,122.0,125.0,123.0,120.0
2.80,127.0,130.0,123.0,127.0,121.0,125.0,123.0,121.0
3.00,127.0,129.0,123.0,128.0,121.0,126.0,123.0,120.0
3.20,127.0,129.0,123.0,128.0,121.0,126.0,123.0,120.0
3.40,127.0,129.0,123.0,128.0,121.0,125.0,123.0,121.0
3.60,126.0,129.0,123.0,128.0,121.0,125.0,123.0,121.0
3.80,126.0,129.0,124.0,127.0,121.0,125.0,123.0,121.0
4.00,127.0,129.0,124.0,128.0,121.0,125.0,123.0,121.0
4.20,126.0,129.0,124.0,127.0,121.0,125.0,123.0,121.0
4.40,126.0,129.0,123.0,127.0,121.0,125.0,123.0,121.0
4.60,126.0,129.0,123.0,127.0,121.0,125.0,124.0,120.0
4.80,126.0,130.0,123.0,128.0,121.0,125.0,123.0,120.0
5.00,127.0,129.0,123.0,128.0,121.0,125.0,123.0,121.0
5.20,127.0,129.0,123.0,127.0,121.0,125.0,123.0,121.0
5.40,126.0,129.0,123.0,128.0,121.0,126.0,123.0,121.0
5.61,126.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
5.81,126.0,130.0,123.0,127.0,122.0,125.0,123.0,120.0
6.01,126.0,129.0,124.0,128.0,121.0,125.0,123.0,121.0
6.21,126.0,129.0,124.0,128.0,121.0,125.0,123.0,121.0
6.41,126.0,129.0,123.0,128.0,121.0,125.0,124.0,120.0
6.61,126.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
6.81,126.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
7.01,127.0,129.0,124.0,127.0,121.0,125.0,123.0,121.0
7.21,127.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
7.41,126.0,130.0,123.0,128.0,121.0,125.0,123.0,120.0
7.61,126.0,129.0,123.0,127.0,121.0,125.0,123.0,121.0
7.81,126.0,129.0,123.0,127.0,121.0,125.0,123.0,121.0
8.01,126.0,129.0,123.0,127.0,121.0,125.0,123.0,121.0
8.21,126.0,129.0,124.0,127.0,121.0,125.0,123.0,120.0
8.41,126.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
8.61,126.0,129.0,123.0,128.0,121.0,125.0,123.0,120.0
8.81,126.0,129.0,123.0,127.0,122.0,125.0,123.0,120.0
9.01,126.0,130.0,123.0,127.0,121.0,125.0,123.0,121.0
9.21,127.0,129.0,123.0,128.0,121.0,125.0,123.0,120.0
9.41,127.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
9.61,126.0,129.0,123.0,128.0,121.0,125.0,123.0,121.0
9.81,126.0,129.0,124.0,127.0,121.0,125.0,123.0,121.0
10.01,126.0,129.0,124.0,127.0,121.0,125.0,123.0,120.0
10.21,126.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
10.41,126.0,129.0,123.0,127.0,121.0,125.0,123.0,120.0
10.61,126.0,129.0,123.0,128.0,122.0,125.0,123.0,121.0
