Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,159.0,159.0,154.0,157.0,152.0,158.0,158.0,148.0
0.00,159.0,159.0,154.0,157.0,152.0,158.0,158.0,148.0
0.20,163.0,167.0,161.0,164.0,157.0,163.0,161.0,156.0
0.40,133.0,137.0,131.0,135.0,128.0,133.0,131.0,128.0
0.60,129.0,132.0,126.0,130.0,123.0,128.0,125.0,123.0
0.80,128.0,131.0,125.0,129.0,123.0,127.0,125.0,121.0
1.00,127.0,131.0,125.0,129.0,122.0,127.0,125.0,122.0
1.20,127.0,131.0,125.0,129.0,122.0,127.0,125.0,122.0
1.40,127.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
1.60,128.0,131.0,125.0,129.0,122.0,127.0,124.0,121.0
1.80,127.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
2.00,127.0,131.0,124.0,129.0,122.0,127.0,124.0,122.0
2.20,127.0,131.0,125.0,129.0,122.0,127.0,124.0,122.0
2.40,127.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
2.60,127.0,131.0,124.0,129.0,122.0,127.0,124.0,122.0
2.80,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
3.00,127.0,131.0,125.0,129.0,122.0,126.0,124.0,122.0
3.20,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
3.40,127.0,131.0,124.0,128.0,122.0,126.0,124.0,122.0
3.60,127.0,131.0,124.0,129.0,122.0,127.0,124.0,121.0
3.80,127.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
4.00,127.0,131.0,124.0,129.0,122.0,127.0,124.0,121.0
4.20,127.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
4.40,127.0,131.0,124.0,128.0,122.0,126.0,125.0,121.0
4.60,127.0,130.0,125.0,129.0,122.0,126.0,124.0,121.0
4.80,127.0,131.0,124.0,128.0,122.0,127.0,124.0,121.0
5.00,127.0,131.0,124.0,128.0,122.0,127.0,124.0,121.0
5.20,127.0,130.0,124.0,129.0,122.0,126.0,125.0,122.0
5.40,127.0,130.0,124.0,129.0,122.0,126.0,125.0,122.0
5.61,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
5.81,127.0,131.0,125.0,129.0,122.0,127.0,124.0,121.0
6.01,127.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
6.21,127.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
6.41,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
6.61,127.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
6.81,127.0,131.0,124.0,129.0,123.0,126.0,124.0,121.0
7.01,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
7.21,127.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
7.41,127.0,130.0,125.0,129.0,122.0,126.0,124.0,121.0
7.61,127.0,130.0,124.0,129.0,122.0,126.0,124.0,120.0
7.81,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
8.01,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
8.21,127.0,130.0,125.0,128.0,122.0,127.0,124.0,121.0
8.41,127.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
8.61,126.0,130.0,125.0,128.0,122.0,126.0,124.0,121.0
8.81,127.0,130.0,125.0,129.0,122.0,126.0,124.0,121.0
9.01,127.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
9.21,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
9.41,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
9.61,127.0,130.0,124.0,129.0,122.0,126.0,125.0,121.0
9.81,127.0,131.0,125.0,128.0,122.0,126.0,124.0,121.0
10.01,127.0,131.0,125.0,128.0,122.0,126.0,124.0,121.0
10.21,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
10.41,157.0,131.0,124.0,128.0,122.0,126.0,124.0,122.0
10.61,168.0,130.0,125.0,128.0,122.0,126.0,125.0,122.0
10.81,161.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
11.01,160.0,130.0,125.0,128.0,122.0,126.0,124.0,121.0
11.21,161.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
11.41,160.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
11.61,160.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
11.81,160.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
12.01,160.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
12.21,160.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
12.41,160.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
12.61,161.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
12.81,162.0,130.0,124.0,128.0,121.0,126.0,124.0,152.0
13.02,167.0,151.0,124.0,129.0,122.0,126.0,124.0,139.0
13.22,174.0,142.0,148.0,129.0,122.0,126.0,124.0,129.0
13.42,180.0,137.0,135.0,156.0,122.0,126.0,124.0,127.0
13.62,188.0,136.0,130.0,137.0,144.0,133.0,124.0,127.0
13.82,196.0,136.0,129.0,134.0,130.0,144.0,137.0,127.0
14.02,197.0,137.0,130.0,134.0,128.0,133.0,138.0,128.0
14.22,187.0,136.0,129.0,134.0,128.0,139.0,157.0,127.0
14.42,200.0,136.0,129.0,146.0,152.0,162.0,162.0,127.0
14.62,201.0,148.0,155.0,166.0,159.0,165.0,163.0,127.0
14.82,203.0,168.0,164.0,169.0,161.0,167.0,164.0,152.0
15.02,237.0,208.0,200.0,204.0,196.0,202.0,201.0,195.0
15.22,239.0,211.0,204.0,208.0,199.0,206.0,205.0,198.0
15.42,231.0,203.0,200.0,208.0,197.0,203.0,196.0,189.0
15.62,223.0,204.0,202.0,200.0,189.0,194.0,188.0,174.0
15.82,235.0,199.0,190.0,189.0,180.0,203.0,182.0,189.0
16.02,211.0,177.0,170.0,174.0,166.0,174.0,167.0,166.0
16.22,206.0,176.0,167.0,173.0,164.0,200.0,172.0,163.0
16.42,228.0,217.0,210.0,214.0,205.0,219.0,214.0,205.0
16.62,237.0,216.0,209.0,238.0,230.0,239.0,236.0,206.0
16.82,186.0,213.0,182.0,200.0,184.0,200.0,198.0,203.0
17.02,171.0,178.0,168.0,174.0,166.0,172.0,170.0,169.0
17.22,193.0,174.0,186.0,172.0,168.0,195.0,212.0,176.0
17.42,231.0,237.0,236.0,237.0,227.0,240.0,238.0,224.0
17.62,234.0,239.0,234.0,238.0,229.0,239.0,235.0,227.0
17.82,246.0,247.0,242.0,247.0,237.0,246.0,243.0,236.0
18.02,252.0,256.0,249.0,254.0,244.0,253.0,250.0,243.0
18.22,228.0,227.0,224.0,229.0,221.0,228.0,224.0,220.0
18.42,253.0,255.0,249.0,253.0,245.0,251.0,248.0,242.0
18.62,242.0,247.0,240.0,245.0,237.0,244.0,240.0,234.0
18.82,243.0,245.0,238.0,244.0,234.0,241.0,239.0,233.0
19.02,252.0,257.0,250.0,254.0,246.0,253.0,250.0,245.0
19.22,221.0,225.0,219.0,224.0,214.0,221.0,217.0,213.0
19.42,246.0,250.0,245.0,249.0,240.0,246.0,244.0,237.0
19.62,247.0,250.0,244.0,248.0,239.0,247.0,245.0,237.0
19.82,234.0,236.0,229.0,234.0,224.0,232.0,230.0,225.0
20.02,255.0,258.0,252.0,255.0,247.0,255.0,250.0,244.0
20.22,225.0,229.0,222.0,227.0,218.0,226.0,222.0,217.0
20.42,250.0,253.0,245.0,252.0,240.0,249.0,246.0,239.0
20.62,247.0,251.0,245.0,249.0,239.0,247.0,244.0,238.0
20.82,242.0,244.0,237.0,241.0,232.0,241.0,237.0,230.0
21.02,254.0,257.0,251.0,255.0,247.0,253.0,251.0,243.0
21.22,237.0,243.0,236.0,241.0,232.0,240.0,237.0,230.0
21.42,250.0,254.0,247.0,253.0,244.0,251.0,248.0,239.0
21.62,247.0,251.0,245.0,250.0,240.0,248.0,246.0,238.0
21.82,236.0,238.0,233.0,238.0,228.0,235.0,232.0,227.0
22.02,256.0,257.0,252.0,256.0,246.0,255.0,250.0,243.0
22.22,226.0,231.0,224.0,229.0,220.0,227.0,223.0,218.0
22.42,227.0,231.0,224.0,229.0,220.0,227.0,224.0,218.0
22.62,240.0,243.0,237.0,242.0,233.0,240.0,233.0,231.0
22.82,247.0,251.0,244.0,249.0,238.0,248.0,244.0,238.0
23.02,234.0,236.0,226.0,235.0,225.0,232.0,228.0,224.0
23.22,250.0,255.0,247.0,252.0,242.0,253.0,247.0,242.0
23.42,234.0,239.0,231.0,236.0,228.0,235.0,231.0,226.0
23.62,246.0,250.0,243.0,248.0,238.0,246.0,243.0,237.0
23.82,243.0,248.0,241.0,247.0,236.0,244.0,218.0,235.0
24.02,226.0,230.0,223.0,229.0,219.0,227.0,218.0,217.0
24.22,205.0,209.0,202.0,208.0,199.0,205.0,201.0,198.0
24.42,203.0,207.0,200.0,205.0,197.0,202.0,199.0,196.0
24.62,203.0,207.0,199.0,205.0,196.0,202.0,198.0,195.0
24.82,202.0,206.0,199.0,205.0,196.0,201.0,198.0,194.0
25.02,202.0,207.0,199.0,205.0,196.0,202.0,198.0,195.0
25.22,202.0,207.0,199.0,205.0,196.0,201.0,198.0,194.0
25.42,202.0,207.0,199.0,205.0,197.0,202.0,198.0,195.0
