Time(S),GPU0_Power(W)
0.02,128.45
0.02,128.45
0.22,129.18
0.42,129.82
0.62,130.46
0.82,131.19
1.02,131.66
1.22,131.63
1.42,131.63
1.62,131.69
1.82,124.03
2.02,114.33
2.22,105.18
2.42,94.97
2.62,86.11
2.82,83.04
3.02,82.94
3.22,82.84
3.42,82.79
3.62,82.83
3.82,82.89
4.02,82.92
4.22,82.94
4.42,82.94
4.62,82.94
4.83,82.95
5.03,82.89
5.23,82.83
5.43,82.79
5.63,82.77
5.83,82.74
6.03,82.75
6.23,83.14
6.43,92.44
6.63,100.99
6.83,109.77
7.03,118.62
7.23,127.36
7.43,127.76
7.63,127.78
7.83,128.11
8.03,129.46
8.23,130.98
8.43,132.41
8.63,134.05
8.83,135.39
9.03,135.54
9.23,135.43
9.43,136.12
9.63,136.03
9.83,136.55
10.03,136.75
10.23,136.73
10.43,136.47
10.63,136.29
10.83,135.43
11.03,135.31
11.23,135.09
11.43,135.59
11.63,135.87
11.83,136.25
12.03,136.46
12.23,136.58
12.43,136.53
12.63,136.27
12.83,135.38
13.03,135.04
13.23,133.45
13.43,131.98
13.63,130.62
13.83,129.21
14.03,127.87
14.23,127.83
14.43,127.86
14.63,127.89
14.83,127.89
