Time(S),GPU0_Power(W)
0.01,128.2
0.01,128.2
0.21,129.0
0.42,129.66
0.62,130.37
0.82,131.1
1.02,131.6
1.22,131.65
1.42,131.7
1.62,131.7
1.82,131.68
2.02,125.13
2.22,115.52
2.42,106.37
2.62,96.17
2.82,87.4
3.02,83.35
3.22,83.25
3.42,83.26
3.62,83.4
3.82,83.38
4.02,83.42
4.22,83.4
4.42,83.41
4.62,83.28
4.82,83.35
5.02,84.03
5.22,84.63
5.42,85.24
5.62,85.87
5.82,89.21
6.02,97.62
6.22,105.47
6.42,113.49
6.62,122.36
6.82,127.95
7.02,127.68
7.22,128.07
7.42,129.21
7.62,135.33
7.82,142.69
8.02,149.6
8.22,156.03
8.42,162.81
8.62,163.36
8.82,162.11
9.02,154.94
9.22,147.83
9.42,140.65
9.62,133.9
9.82,127.99
10.02,127.72
10.22,127.68
10.42,127.72
10.62,127.81
