Time(S),GPU0_Power(W)
0.00,127.0
0.00,127.0
0.20,104.0
0.40,84.0
0.60,132.0
0.80,135.0
1.00,133.0
1.20,132.0
1.40,131.0
1.60,131.0
1.80,131.0
2.00,131.0
2.20,131.0
2.40,117.0
2.60,86.0
2.80,82.0
3.00,122.0
3.20,94.0
3.40,83.0
3.60,81.0
3.80,81.0
4.00,81.0
4.20,81.0
4.40,81.0
4.60,81.0
4.80,85.0
5.00,125.0
5.20,130.0
5.40,131.0
5.60,104.0
5.80,84.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,112.0
10.00,128.0
10.20,123.0
10.40,87.0
10.60,82.0
10.80,81.0
11.00,94.0
11.20,128.0
11.40,109.0
11.60,85.0
11.80,81.0
12.00,127.0
12.20,141.0
12.40,143.0
12.60,146.0
12.80,160.0
13.00,139.0
13.20,112.0
13.40,85.0
13.60,138.0
13.80,134.0
14.00,93.0
14.20,120.0
14.40,170.0
14.60,160.0
14.80,109.0
15.00,137.0
15.20,181.0
15.40,151.0
15.60,139.0
15.80,169.0
16.00,163.0
16.20,116.0
16.40,166.0
16.60,174.0
16.80,106.0
17.00,90.0
17.21,180.0
17.41,124.0
17.61,92.0
17.81,170.0
18.01,154.0
18.21,130.0
18.41,157.0
18.61,175.0
18.81,111.0
19.01,90.0
19.21,185.0
19.41,153.0
19.61,139.0
19.81,164.0
20.01,178.0
20.21,118.0
20.41,92.0
20.61,188.0
20.81,147.0
21.01,108.0
21.21,168.0
21.41,170.0
21.61,104.0
21.81,154.0
22.01,158.0
22.21,102.0
22.41,125.0
22.61,185.0
22.81,112.0
23.01,103.0
23.21,190.0
23.41,143.0
23.61,102.0
23.81,158.0
24.01,173.0
24.21,111.0
24.41,90.0
24.61,188.0
24.81,113.0
25.01,91.0
25.21,179.0
25.41,122.0
25.61,92.0
25.81,176.0
26.01,158.0
26.21,124.0
26.41,125.0
26.61,188.0
26.81,115.0
27.01,91.0
27.21,194.0
27.41,145.0
27.61,140.0
27.81,185.0
28.01,153.0
28.21,95.0
28.41,165.0
28.61,161.0
28.81,142.0
29.01,139.0
29.21,181.0
29.41,154.0
29.61,141.0
29.81,141.0
30.01,195.0
30.21,147.0
30.41,140.0
30.61,186.0
30.81,158.0
31.01,142.0
31.21,139.0
31.41,161.0
31.61,272.0
31.81,338.0
32.01,350.0
32.21,259.0
32.41,258.0
32.61,174.0
32.81,145.0
33.01,140.0
33.21,144.0
33.41,143.0
33.61,142.0
33.81,143.0
34.01,140.0
34.21,139.0
34.41,139.0
34.61,139.0
34.81,138.0
35.01,139.0
35.21,139.0
35.41,139.0
35.61,138.0
35.81,138.0
36.01,138.0
36.21,139.0
36.41,138.0
36.61,138.0
36.81,138.0
37.01,138.0
37.21,106.0
37.41,90.0
37.61,96.0
37.81,92.0
38.01,112.0
38.21,91.0
38.41,87.0
38.61,82.0
38.81,81.0
39.01,82.0
39.21,101.0
39.41,84.0
