Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,161.0,162.0,156.0,160.0,154.0,162.0,159.0,150.0
0.00,161.0,162.0,156.0,160.0,154.0,162.0,159.0,150.0
0.20,165.0,169.0,162.0,165.0,158.0,164.0,163.0,158.0
0.40,134.0,139.0,132.0,136.0,129.0,134.0,132.0,129.0
0.60,129.0,134.0,127.0,131.0,125.0,129.0,127.0,123.0
0.80,129.0,133.0,126.0,131.0,124.0,128.0,126.0,123.0
1.00,128.0,132.0,126.0,130.0,124.0,128.0,125.0,122.0
1.20,128.0,132.0,126.0,130.0,123.0,128.0,125.0,123.0
1.40,128.0,133.0,126.0,130.0,123.0,128.0,125.0,122.0
1.60,128.0,132.0,126.0,130.0,123.0,128.0,125.0,122.0
1.80,128.0,132.0,126.0,130.0,124.0,128.0,126.0,122.0
2.00,129.0,132.0,126.0,130.0,123.0,128.0,125.0,122.0
2.20,128.0,132.0,126.0,130.0,123.0,128.0,125.0,123.0
2.40,128.0,132.0,126.0,130.0,123.0,128.0,125.0,122.0
2.60,128.0,132.0,126.0,130.0,124.0,128.0,125.0,122.0
2.80,128.0,132.0,125.0,130.0,124.0,127.0,125.0,123.0
3.00,128.0,132.0,126.0,130.0,124.0,128.0,125.0,123.0
3.20,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
3.40,128.0,132.0,126.0,130.0,123.0,127.0,125.0,122.0
3.60,128.0,132.0,126.0,130.0,123.0,128.0,124.0,122.0
3.80,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
4.00,128.0,132.0,125.0,130.0,124.0,127.0,125.0,122.0
4.20,128.0,132.0,125.0,131.0,123.0,127.0,125.0,122.0
4.41,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
4.61,128.0,132.0,125.0,130.0,124.0,127.0,125.0,122.0
4.81,127.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
5.01,128.0,132.0,125.0,130.0,124.0,128.0,125.0,122.0
5.21,128.0,132.0,126.0,130.0,123.0,128.0,124.0,122.0
5.41,128.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
5.61,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
5.81,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
6.01,128.0,132.0,126.0,130.0,123.0,127.0,125.0,122.0
6.21,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
6.41,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
6.61,128.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
6.81,128.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
7.01,127.0,131.0,125.0,130.0,123.0,127.0,125.0,122.0
7.21,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
7.41,128.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
7.61,128.0,131.0,126.0,130.0,123.0,127.0,125.0,122.0
7.81,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
8.01,128.0,131.0,125.0,130.0,123.0,128.0,125.0,122.0
8.21,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
8.41,128.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
8.61,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
8.81,127.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
9.01,128.0,132.0,125.0,130.0,122.0,127.0,124.0,122.0
9.21,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
9.41,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
9.61,128.0,131.0,125.0,130.0,123.0,127.0,125.0,122.0
9.81,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
10.01,128.0,131.0,125.0,130.0,123.0,127.0,124.0,122.0
10.21,127.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
10.41,154.0,131.0,125.0,130.0,123.0,127.0,124.0,122.0
10.61,173.0,131.0,125.0,130.0,123.0,127.0,124.0,121.0
10.81,163.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
11.01,160.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
11.21,161.0,131.0,125.0,129.0,123.0,127.0,125.0,122.0
11.41,161.0,131.0,125.0,130.0,123.0,127.0,125.0,122.0
11.61,161.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
11.81,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
12.01,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
12.21,161.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
12.78,161.0,131.0,125.0,129.0,123.0,126.0,125.0,122.0
12.98,161.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
13.18,161.0,132.0,125.0,129.0,123.0,127.0,124.0,122.0
13.38,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
13.58,161.0,131.0,125.0,130.0,123.0,127.0,125.0,122.0
13.78,161.0,132.0,125.0,129.0,122.0,127.0,124.0,122.0
13.98,161.0,131.0,125.0,130.0,123.0,127.0,125.0,122.0
14.18,161.0,132.0,125.0,130.0,123.0,127.0,124.0,121.0
14.38,161.0,131.0,124.0,130.0,123.0,127.0,124.0,122.0
14.58,162.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
14.78,161.0,131.0,124.0,129.0,123.0,127.0,124.0,122.0
14.98,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
15.18,161.0,131.0,125.0,129.0,123.0,127.0,125.0,122.0
15.38,161.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
15.58,162.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
15.78,161.0,131.0,124.0,129.0,123.0,127.0,124.0,122.0
15.98,161.0,131.0,125.0,130.0,123.0,127.0,125.0,122.0
16.18,161.0,131.0,125.0,129.0,123.0,127.0,125.0,122.0
16.38,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
16.58,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
16.78,161.0,131.0,124.0,129.0,123.0,127.0,124.0,121.0
16.98,161.0,131.0,125.0,129.0,123.0,127.0,124.0,121.0
17.18,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
17.38,161.0,131.0,125.0,129.0,123.0,126.0,125.0,122.0
17.58,161.0,131.0,125.0,129.0,123.0,127.0,124.0,121.0
17.78,161.0,131.0,125.0,129.0,123.0,127.0,124.0,121.0
17.98,161.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
18.18,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
18.38,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
18.58,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
18.78,161.0,131.0,125.0,129.0,122.0,127.0,124.0,122.0
18.98,161.0,131.0,125.0,129.0,122.0,127.0,124.0,122.0
19.18,161.0,131.0,125.0,128.0,122.0,126.0,124.0,122.0
19.38,161.0,131.0,125.0,129.0,123.0,126.0,124.0,121.0
19.58,161.0,131.0,125.0,129.0,122.0,126.0,125.0,122.0
