Time(S),GPU0_Power(W)
0.27,266.02
0.27,269.70
0.52,263.68
0.77,265.07
1.02,268.77
1.26,272.27
1.52,268.80
1.77,273.24
2.02,269.28
2.27,267.98
2.51,266.94
2.76,272.87
3.01,270.93
3.26,274.25
3.51,265.57
3.76,262.86
4.00,263.38
4.25,261.79
4.50,267.65
4.77,268.66
5.01,262.61
5.26,271.46
5.51,266.46
5.76,262.93
6.01,263.80
6.26,264.11
6.50,266.62
6.75,273.97
7.03,264.76
7.28,279.81
7.53,273.63
7.78,268.14
8.03,333.09
8.29,274.42
8.53,292.12
8.78,268.37
9.03,274.66
9.27,267.23
9.52,272.31
9.77,271.10
10.02,262.74
10.27,263.96
