Time(S),GPU0_Power(W)
0.26,267.03
0.26,273.70
0.51,264.98
0.76,264.55
1.00,266.36
1.25,271.91
1.53,271.72
1.78,271.47
2.03,266.18
2.27,268.09
2.52,273.57
2.77,270.63
3.01,273.24
3.26,266.51
3.51,265.79
3.75,270.70
4.00,264.98
4.25,271.89
4.49,266.19
4.74,267.30
4.99,270.33
5.24,274.61
5.49,273.99
5.74,265.48
5.98,265.38
6.23,266.36
6.48,263.68
6.73,268.02
6.97,264.95
7.24,263.62
7.48,275.51
7.77,286.31
8.02,272.62
8.26,272.96
8.51,340.83
8.76,270.73
9.03,271.37
9.28,269.11
9.53,266.31
9.77,265.19
10.02,265.14
10.28,265.80
10.52,267.37
10.77,264.94
11.02,281.52
