Time(S),GPU0_Power(W)
0.00,124.0
0.00,124.0
0.20,99.0
0.40,84.0
0.60,132.0
0.80,135.0
1.00,134.0
1.20,127.0
1.40,88.0
1.60,82.0
1.80,82.0
2.00,82.0
2.20,82.0
2.40,81.0
2.60,82.0
2.80,81.0
3.00,81.0
3.20,81.0
3.40,81.0
3.60,114.0
3.80,109.0
4.00,85.0
4.20,82.0
4.40,82.0
4.60,82.0
4.80,81.0
5.00,82.0
5.20,81.0
5.40,82.0
5.60,82.0
5.80,82.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,82.0
10.00,81.0
10.20,81.0
10.40,81.0
10.60,103.0
10.80,84.0
11.00,82.0
11.20,82.0
11.40,81.0
11.60,81.0
11.80,81.0
12.00,81.0
12.20,81.0
12.40,82.0
12.60,81.0
12.80,81.0
13.00,81.0
13.20,81.0
13.40,81.0
13.60,81.0
13.80,81.0
14.00,81.0
14.20,81.0
14.40,102.0
14.60,129.0
14.80,135.0
15.00,133.0
15.20,132.0
15.40,133.0
15.60,133.0
15.81,132.0
16.01,115.0
16.21,113.0
16.41,131.0
16.61,151.0
16.81,191.0
17.01,377.0
17.21,384.0
17.41,244.0
17.61,133.0
17.81,89.0
18.01,132.0
18.21,324.0
18.41,269.0
18.61,476.0
18.81,318.0
19.01,232.0
19.21,298.0
19.41,481.0
19.61,305.0
19.81,272.0
20.01,268.0
20.21,251.0
20.41,230.0
20.61,227.0
20.81,297.0
21.01,276.0
21.21,238.0
21.41,118.0
21.61,89.0
21.81,126.0
22.01,187.0
22.21,147.0
22.41,166.0
22.61,203.0
22.81,320.0
23.01,343.0
23.21,378.0
23.41,313.0
23.61,304.0
23.81,401.0
24.01,249.0
24.21,229.0
24.41,237.0
24.61,223.0
24.81,249.0
25.01,249.0
25.21,123.0
25.41,93.0
25.61,132.0
25.81,108.0
26.01,90.0
26.21,88.0
26.41,130.0
26.61,111.0
26.81,86.0
27.01,82.0
27.21,82.0
27.41,82.0
27.61,82.0
27.81,82.0
28.01,82.0
28.21,81.0
28.41,82.0
28.61,86.0
28.81,82.0
29.01,82.0
29.21,81.0
29.41,83.0
29.61,124.0
29.81,112.0
