Time(S),GPU0_Power(W)
0.02,129.05
0.02,129.05
0.22,129.75
0.42,130.39
0.62,130.97
0.82,131.73
1.02,131.75
1.22,131.91
1.42,132.0
1.62,131.95
1.82,123.59
2.02,113.91
2.22,104.18
2.42,94.5
2.62,85.79
2.82,83.49
3.02,83.46
3.22,83.36
3.42,83.27
3.62,83.17
3.82,82.98
4.02,82.83
4.22,82.77
4.42,82.68
4.62,82.67
4.82,82.67
5.02,82.64
5.22,82.69
5.42,82.77
5.62,82.83
5.82,82.91
6.02,83.02
6.22,83.12
6.42,83.08
6.62,83.08
6.82,83.11
7.02,83.14
7.22,83.09
7.42,83.09
7.62,83.05
7.82,82.99
8.02,82.93
8.22,82.92
8.42,82.92
8.62,86.03
8.83,95.07
9.03,103.9
9.23,112.66
9.43,122.18
9.63,128.13
9.83,127.98
10.03,128.03
10.23,128.15
10.43,128.3
10.63,130.67
10.83,142.17
11.03,153.2
11.23,164.49
11.43,177.33
11.63,187.14
11.83,190.97
12.03,189.2
12.23,183.16
12.43,170.2
12.63,157.82
12.83,142.13
13.03,130.4
13.23,127.91
13.43,128.03
13.63,128.07
13.83,128.21
