Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.01,137.4,117.32,129.7
0.13,122.0,137.39,117.31,129.7
0.33,121.97,137.35,117.29,129.71
0.53,122.02,137.33,117.32,129.72
0.73,121.97,137.34,117.23,129.62
0.93,121.77,127.47,111.28,118.35
1.13,121.77,115.78,101.97,107.62
1.33,121.76,104.57,92.14,96.45
1.53,121.79,91.84,83.28,84.43
1.73,117.53,80.83,73.85,74.23
1.93,107.03,77.33,69.37,72.93
2.13,97.3,77.04,69.23,72.81
2.34,86.59,76.92,69.12,72.74
2.54,76.79,76.91,69.13,72.72
2.75,72.26,76.83,69.14,72.7
2.95,72.09,76.62,69.14,72.67
3.16,72.02,76.46,69.13,72.67
3.36,72.02,76.35,69.12,72.62
3.57,72.02,76.3,69.13,72.64
3.77,72.02,76.31,69.13,72.61
3.98,72.01,76.42,69.12,72.61
4.18,71.97,76.29,69.13,72.61
4.39,71.96,76.18,69.14,72.6
4.59,71.96,76.07,69.15,72.59
4.80,71.96,75.99,69.14,72.54
5.03,71.96,76.03,69.1,72.44
5.74,71.94,76.7,69.08,72.34
6.52,71.88,78.61,69.11,74.26
7.87,71.86,78.41,69.11,74.85
8.07,71.85,77.88,69.14,75.46
8.27,71.81,77.23,69.18,75.51
8.47,71.82,76.46,69.21,75.49
8.68,71.85,75.74,69.18,75.46
8.88,71.82,75.35,69.23,74.93
9.25,82.2,75.48,69.23,74.13
9.51,92.64,75.51,69.23,73.44
9.71,101.25,75.41,69.22,72.86
9.91,110.27,75.32,69.21,72.23
10.11,118.71,75.24,69.21,72.25
10.32,118.04,75.18,69.23,72.22
10.53,117.31,77.98,69.2,72.23
10.93,117.36,89.32,69.17,72.24
11.14,117.34,99.54,69.17,72.22
11.37,117.32,111.68,78.76,72.21
11.57,117.36,119.42,86.73,72.25
11.77,117.31,129.45,95.36,82.69
11.97,118.32,129.54,105.36,93.92
12.17,119.6,129.94,111.68,103.0
12.37,119.58,130.09,113.6,113.39
12.57,119.6,130.24,113.16,122.83
12.77,119.67,130.43,113.2,124.95
12.97,117.47,129.88,112.58,124.37
13.40,117.49,130.1,112.6,124.42
13.60,117.37,130.24,112.61,124.53
13.84,117.42,130.69,113.13,125.86
14.04,118.86,132.04,114.38,126.85
14.24,118.86,132.15,114.39,126.97
14.44,119.01,132.5,114.38,127.13
14.79,117.68,131.29,112.81,125.31
15.05,118.99,131.65,113.12,125.53
15.25,123.83,136.34,117.65,130.3
15.45,127.99,140.14,121.18,133.48
15.65,134.21,145.77,126.34,139.55
15.85,136.69,148.52,128.59,141.25
16.05,140.94,152.73,132.85,145.68
16.25,135.34,147.44,127.51,140.26
16.45,135.03,147.33,127.4,140.21
16.65,135.04,147.63,127.4,140.11
16.85,135.91,147.3,127.03,140.37
17.05,136.47,149.41,129.02,141.76
17.25,139.39,151.55,130.93,143.57
17.45,142.19,154.94,134.24,147.4
17.65,138.9,150.76,130.47,143.4
17.85,140.79,154.18,133.51,146.58
18.05,136.98,150.02,129.38,142.3
18.25,139.58,153.3,132.32,145.28
18.45,137.38,150.2,129.67,142.4
18.65,140.69,153.59,132.75,145.85
18.85,136.79,150.0,129.32,141.86
19.05,139.84,153.88,132.87,145.28
19.25,137.37,150.96,129.92,142.43
19.45,140.46,154.28,132.73,145.73
19.65,136.29,150.41,129.07,141.87
19.85,135.58,149.27,127.6,140.92
20.05,129.98,143.67,122.34,135.32
20.25,127.09,141.85,120.2,133.11
20.45,121.09,136.11,114.57,127.76
20.65,119.21,134.46,113.1,126.01
20.85,117.71,133.93,112.62,125.5
21.05,117.7,133.89,112.64,125.48
21.25,117.65,133.91,112.66,125.55
21.45,118.59,134.97,113.39,126.24
21.65,119.19,135.65,113.99,126.97
