Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.21,71.76,75.0,69.12,71.97
0.21,71.76,75.0,69.14,71.98
0.41,71.78,75.0,69.13,71.97
0.62,71.78,75.11,69.11,71.97
0.83,71.77,75.14,69.11,71.97
1.03,71.78,75.05,69.14,71.97
1.24,71.78,74.95,69.14,72.0
1.45,71.79,74.9,69.14,71.99
1.65,71.8,74.92,69.13,72.01
1.86,71.83,74.98,69.11,71.99
2.06,71.82,75.09,69.11,71.99
2.27,71.81,75.08,69.14,71.99
2.47,71.79,74.98,69.14,71.95
2.68,71.8,74.91,69.11,71.94
2.88,71.79,74.86,69.14,71.94
3.09,71.78,74.88,69.15,71.93
3.29,71.79,74.99,69.13,71.94
3.50,71.79,75.07,69.11,71.94
3.70,71.78,74.99,69.1,71.96
3.91,71.76,74.87,69.11,71.92
4.12,71.76,74.78,69.12,71.94
4.35,71.81,74.99,69.16,71.93
5.07,71.77,74.88,69.11,71.93
5.46,71.76,74.89,69.14,71.88
6.62,71.78,74.74,69.13,71.89
7.42,71.78,74.84,69.13,71.88
7.62,71.76,74.92,69.13,71.9
7.83,71.77,74.82,69.14,71.89
8.03,71.76,74.73,69.14,71.92
8.39,80.84,74.74,69.12,71.89
8.64,91.88,74.78,69.11,71.9
8.85,99.46,74.9,69.12,71.9
9.05,108.28,74.91,69.14,71.9
9.25,118.32,74.78,69.15,71.91
9.46,117.5,74.71,69.14,71.91
9.67,116.71,74.69,69.14,71.87
10.04,116.79,74.75,69.16,71.86
10.26,116.85,87.4,69.15,71.83
10.47,116.9,97.06,69.13,71.82
10.67,116.93,108.28,77.09,71.84
10.87,116.95,117.43,84.67,71.84
11.07,116.9,128.18,94.2,79.09
11.27,116.9,127.82,101.07,87.8
11.47,118.61,128.04,110.4,99.56
11.67,119.92,128.57,114.3,108.71
11.87,119.96,128.74,113.48,118.67
12.07,119.99,128.87,113.25,123.48
12.27,120.06,128.97,113.32,122.85
12.47,117.02,128.45,112.51,122.1
12.89,116.96,128.61,112.51,122.14
13.09,116.98,128.8,112.54,122.2
13.32,117.28,129.05,112.81,123.05
13.52,118.57,130.56,114.36,124.39
13.72,119.37,130.98,114.82,124.58
13.92,120.29,132.42,115.76,125.46
14.12,123.19,134.29,117.39,128.14
14.32,123.2,134.51,117.11,128.09
14.52,121.71,132.93,115.54,126.1
14.72,121.39,132.78,115.06,126.17
14.92,120.3,131.92,114.11,125.24
15.12,117.12,129.63,112.51,122.76
15.32,117.15,129.75,112.47,122.76
15.52,117.14,129.85,112.46,122.77
15.72,117.16,130.1,112.43,122.77
15.92,117.35,130.29,112.59,122.93
16.15,118.24,131.04,113.35,123.6
