Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,155.0,157.0,151.0,155.0,149.0,156.0,155.0,147.0
0.00,155.0,157.0,151.0,155.0,149.0,156.0,155.0,147.0
0.20,162.0,165.0,159.0,162.0,155.0,162.0,162.0,156.0
0.40,132.0,136.0,129.0,134.0,127.0,132.0,131.0,127.0
0.60,127.0,131.0,125.0,128.0,123.0,127.0,125.0,123.0
0.80,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
1.00,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
1.20,126.0,130.0,124.0,128.0,122.0,126.0,125.0,121.0
1.40,126.0,130.0,123.0,128.0,122.0,126.0,124.0,122.0
1.60,126.0,130.0,124.0,128.0,121.0,125.0,124.0,121.0
1.80,126.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
2.00,126.0,129.0,124.0,128.0,122.0,126.0,124.0,122.0
2.20,126.0,129.0,124.0,128.0,122.0,126.0,125.0,121.0
2.40,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
2.60,127.0,130.0,123.0,127.0,122.0,125.0,124.0,121.0
2.80,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
3.00,126.0,130.0,123.0,128.0,122.0,126.0,124.0,121.0
3.20,126.0,129.0,123.0,127.0,121.0,125.0,124.0,122.0
3.40,126.0,129.0,124.0,128.0,121.0,126.0,123.0,121.0
3.60,126.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
3.80,126.0,129.0,123.0,128.0,121.0,126.0,124.0,121.0
4.00,126.0,129.0,123.0,127.0,121.0,126.0,124.0,121.0
4.20,126.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
4.40,126.0,130.0,123.0,127.0,121.0,126.0,124.0,121.0
4.60,126.0,129.0,124.0,128.0,121.0,126.0,124.0,122.0
4.80,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
5.00,126.0,130.0,124.0,127.0,122.0,126.0,124.0,121.0
5.20,126.0,129.0,123.0,128.0,122.0,125.0,124.0,121.0
5.40,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
5.60,126.0,129.0,124.0,128.0,122.0,126.0,124.0,121.0
5.81,126.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
6.01,126.0,129.0,123.0,127.0,122.0,126.0,124.0,121.0
6.21,126.0,129.0,123.0,127.0,122.0,125.0,124.0,121.0
6.41,126.0,130.0,123.0,127.0,121.0,126.0,124.0,121.0
6.61,126.0,129.0,123.0,128.0,121.0,125.0,124.0,121.0
6.81,126.0,130.0,123.0,128.0,122.0,125.0,124.0,122.0
7.01,127.0,130.0,124.0,127.0,121.0,125.0,123.0,121.0
7.21,126.0,130.0,123.0,128.0,121.0,126.0,124.0,121.0
7.41,126.0,129.0,124.0,128.0,121.0,126.0,124.0,121.0
7.61,126.0,130.0,123.0,127.0,121.0,125.0,124.0,121.0
7.81,126.0,130.0,123.0,128.0,121.0,126.0,124.0,121.0
8.01,126.0,129.0,123.0,128.0,122.0,126.0,124.0,121.0
8.21,126.0,129.0,123.0,127.0,122.0,126.0,124.0,122.0
8.41,126.0,129.0,124.0,128.0,122.0,125.0,124.0,121.0
8.61,126.0,129.0,124.0,127.0,122.0,125.0,124.0,121.0
8.81,125.0,129.0,124.0,127.0,122.0,126.0,124.0,121.0
9.01,126.0,130.0,124.0,127.0,122.0,125.0,123.0,121.0
9.21,126.0,130.0,123.0,127.0,122.0,125.0,124.0,121.0
9.41,126.0,130.0,124.0,127.0,122.0,126.0,124.0,121.0
9.61,125.0,130.0,123.0,128.0,121.0,126.0,124.0,121.0
9.81,126.0,130.0,123.0,127.0,121.0,126.0,124.0,121.0
10.01,125.0,130.0,123.0,127.0,122.0,125.0,124.0,121.0
10.21,149.0,130.0,124.0,127.0,121.0,126.0,124.0,121.0
10.41,174.0,130.0,124.0,127.0,121.0,125.0,124.0,121.0
10.61,161.0,130.0,123.0,128.0,121.0,125.0,123.0,121.0
10.81,160.0,130.0,124.0,128.0,121.0,125.0,124.0,122.0
11.01,159.0,129.0,123.0,127.0,121.0,126.0,124.0,121.0
11.21,159.0,129.0,124.0,128.0,122.0,125.0,124.0,121.0
11.41,159.0,130.0,124.0,128.0,121.0,125.0,124.0,121.0
11.61,159.0,129.0,124.0,127.0,121.0,125.0,124.0,121.0
11.81,161.0,129.0,123.0,127.0,122.0,126.0,124.0,137.0
12.01,166.0,170.0,123.0,127.0,122.0,126.0,124.0,134.0
12.21,173.0,145.0,147.0,128.0,121.0,125.0,124.0,127.0
12.41,179.0,136.0,133.0,155.0,121.0,125.0,123.0,127.0
12.61,186.0,136.0,130.0,136.0,154.0,131.0,124.0,126.0
12.81,194.0,135.0,129.0,134.0,131.0,143.0,137.0,126.0
13.01,202.0,136.0,130.0,134.0,128.0,134.0,138.0,128.0
13.21,204.0,135.0,129.0,132.0,127.0,137.0,155.0,143.0
13.41,204.0,135.0,129.0,157.0,134.0,162.0,162.0,157.0
13.61,204.0,159.0,135.0,166.0,157.0,165.0,163.0,159.0
13.81,200.0,168.0,159.0,168.0,160.0,165.0,163.0,160.0
14.01,234.0,203.0,197.0,202.0,194.0,205.0,199.0,194.0
14.21,238.0,208.0,203.0,206.0,198.0,207.0,204.0,198.0
14.41,239.0,206.0,194.0,200.0,196.0,205.0,204.0,195.0
14.61,223.0,206.0,196.0,182.0,174.0,191.0,177.0,189.0
14.81,234.0,192.0,190.0,184.0,177.0,202.0,180.0,189.0
15.01,210.0,175.0,169.0,173.0,164.0,173.0,167.0,165.0
15.21,205.0,174.0,193.0,171.0,163.0,169.0,166.0,162.0
15.41,228.0,212.0,214.0,210.0,203.0,209.0,208.0,201.0
15.61,235.0,223.0,222.0,228.0,218.0,225.0,232.0,212.0
15.81,251.0,240.0,255.0,254.0,247.0,254.0,250.0,228.0
16.01,202.0,201.0,218.0,216.0,212.0,219.0,194.0,192.0
16.21,172.0,175.0,172.0,176.0,169.0,174.0,168.0,166.0
16.41,171.0,174.0,167.0,174.0,167.0,169.0,181.0,162.0
16.61,289.0,305.0,292.0,305.0,292.0,300.0,288.0,279.0
16.81,279.0,288.0,278.0,285.0,278.0,282.0,278.0,272.0
17.01,242.0,246.0,239.0,245.0,236.0,243.0,241.0,234.0
