Time(S),GPU0_Power(W)
0.03,33.62
0.03,33.62
0.23,33.45
0.43,33.64
0.63,33.39
0.83,33.52
1.03,33.53
1.23,33.53
1.43,31.81
1.63,31.72
1.83,31.72
2.03,31.61
2.23,31.61
2.43,31.72
2.63,31.61
2.83,31.61
3.03,31.61
3.23,31.61
3.43,31.6
3.63,31.61
3.83,31.61
4.03,31.61
4.23,31.51
4.43,31.61
4.63,31.61
4.83,31.61
5.03,31.51
5.23,31.51
5.43,33.06
5.63,33.25
5.83,33.34
6.03,33.34
6.23,33.44
6.43,33.34
6.63,33.33
6.83,33.25
7.03,33.34
7.23,33.34
7.43,33.34
7.63,33.34
7.83,33.8
8.05,33.8
8.25,33.53
8.66,33.52
9.25,33.33
9.60,33.33
9.89,33.43
10.12,33.43
10.36,33.34
10.66,33.44
11.23,33.43
12.02,33.43
12.23,33.36
12.53,33.34
13.09,33.44
13.38,34.31
13.58,33.34
13.78,33.33
13.98,33.24
14.18,33.43
14.38,33.24
14.58,33.43
14.78,33.33
14.98,33.43
15.18,33.43
15.38,33.52
15.58,33.43
15.78,33.33
15.98,33.33
16.18,33.33
16.38,33.24
16.58,33.43
16.78,33.33
16.98,33.33
17.18,33.24
17.38,33.45
17.58,34.12
17.78,33.35
17.98,33.42
18.41,33.42
18.61,33.47
18.81,40.58
19.01,33.55
19.21,33.95
19.41,33.93
19.62,33.93
19.82,33.91
20.19,33.91
20.47,33.91
20.67,33.93
20.87,33.52
21.09,90.48
21.29,33.52
21.66,33.42
21.94,33.42
22.14,33.45
22.34,33.44
22.57,33.44
22.77,39.44
22.97,39.51
23.29,39.59
23.57,39.59
23.77,39.51
24.36,33.38
24.64,33.38
24.84,33.45
25.21,33.43
25.49,33.43
25.69,33.52
26.06,33.43
26.33,70.06
26.53,33.45
26.91,33.45
27.19,33.45
27.39,38.25
27.59,38.27
27.93,38.24
28.21,38.24
28.41,38.39
28.61,38.27
28.82,38.27
29.02,38.22
29.22,34.6
29.66,34.6
29.86,33.55
30.06,33.62
30.28,33.62
30.48,33.53
30.68,33.54
30.88,105.0
31.08,35.63
31.28,35.61
31.48,35.68
31.68,35.61
31.88,35.59
32.08,35.56
32.29,35.75
32.49,35.74
32.69,35.74
32.89,33.42
33.09,33.33
33.29,33.43
33.49,33.42
33.69,33.33
