Time(S),GPU0_Power(W)
0.02,37.01
0.02,35.65
0.22,35.1
0.43,35.02
0.63,35.0
0.83,35.12
1.03,35.0
1.23,35.19
1.43,35.19
1.63,35.28
1.83,33.16
2.03,32.96
2.23,32.87
2.43,32.77
2.63,32.67
2.83,32.77
3.03,32.69
3.23,32.77
3.43,32.76
3.63,32.76
3.83,32.67
4.03,32.77
4.23,32.76
4.43,32.78
4.63,32.67
4.83,32.67
5.03,32.77
5.23,32.67
5.43,32.67
5.63,32.67
5.83,36.83
6.03,36.25
6.23,36.16
6.43,36.16
6.63,36.15
6.83,36.16
7.03,36.16
7.23,36.16
7.43,36.26
7.63,36.16
7.83,34.8
8.03,34.8
8.23,34.81
8.43,34.69
8.63,34.7
8.83,34.81
9.03,36.63
9.23,34.83
9.43,54.16
9.63,53.02
9.84,140.85
10.04,53.2
10.24,125.11
10.44,137.92
10.64,56.74
10.84,123.96
11.04,53.46
11.24,103.6
11.44,83.07
11.64,53.37
11.84,53.23
12.04,53.13
12.24,52.96
12.44,53.21
12.64,53.21
12.84,53.08
13.04,53.08
13.24,35.1
13.44,34.9
13.64,34.9
13.84,34.81
14.04,34.9
14.24,34.8
