Time(S),GPU0_Power(W)
0.03,33.42
0.03,33.42
0.23,33.36
0.43,33.45
0.63,33.31
0.83,33.34
1.03,33.35
1.23,33.34
1.43,33.25
1.63,33.34
1.83,31.7
2.03,31.61
2.23,31.61
2.43,31.61
2.63,31.5
2.83,31.51
3.03,31.51
3.23,31.61
3.43,31.51
3.63,31.51
3.83,31.51
4.03,31.61
4.23,31.61
4.43,31.61
4.63,31.51
4.83,31.51
5.03,31.51
5.23,31.51
5.43,31.61
5.63,31.61
5.83,35.47
6.03,34.13
6.23,34.12
6.43,34.22
6.63,34.22
6.83,34.22
7.04,34.22
7.24,34.21
7.45,34.22
7.65,34.21
7.85,33.33
8.05,33.43
8.25,33.42
8.45,33.33
8.65,34.49
8.85,33.33
9.05,33.43
9.25,33.33
9.45,33.33
9.65,33.43
9.85,33.45
10.05,33.44
10.63,33.44
11.19,33.33
11.39,33.32
11.70,33.42
12.11,33.42
12.38,33.43
12.62,33.43
12.87,33.33
13.13,33.33
13.39,33.61
13.68,33.43
14.05,34.12
14.25,33.43
14.45,33.42
14.65,33.43
14.85,33.43
15.05,33.43
15.25,33.33
15.45,33.43
15.65,33.33
15.85,33.33
16.05,33.44
16.25,34.41
16.45,33.52
16.65,34.6
16.85,36.92
17.05,33.96
17.25,33.49
17.45,36.87
17.65,33.4
17.87,38.32
18.07,33.56
18.27,39.04
18.47,33.59
18.67,33.97
18.87,35.16
19.07,34.48
19.27,34.73
19.47,34.19
19.67,34.88
19.87,34.15
20.07,37.04
20.27,34.05
20.47,34.42
20.67,33.86
20.87,33.4
21.07,43.28
21.27,40.23
21.47,44.43
21.67,38.52
21.87,41.02
22.07,37.36
22.27,40.02
22.47,36.97
22.67,38.86
22.87,36.51
23.07,38.47
23.27,35.99
23.47,33.49
23.67,33.49
23.87,35.28
24.07,33.52
24.27,35.21
24.47,33.43
24.67,35.31
24.87,33.55
25.07,35.24
25.27,33.44
25.47,33.44
25.67,33.32
25.87,39.26
26.07,33.45
26.27,39.93
26.48,33.44
26.68,43.13
26.88,33.47
27.08,39.75
27.28,33.58
27.48,41.03
27.68,33.47
27.88,45.26
28.08,33.42
28.28,33.52
28.48,33.46
28.68,35.1
28.88,33.88
29.08,33.47
29.28,45.14
29.48,39.63
29.68,33.48
29.92,33.48
30.12,34.76
30.32,33.4
30.52,34.62
30.72,33.42
30.92,34.45
31.12,33.44
31.32,37.81
31.52,33.43
31.72,36.56
31.92,33.55
32.12,39.72
32.32,37.14
32.52,41.24
32.72,35.63
32.92,39.46
33.12,36.78
33.32,43.38
33.52,39.68
33.72,42.04
33.92,43.42
34.12,33.58
34.32,33.25
34.52,33.3
34.72,33.27
34.92,33.25
35.12,33.24
35.32,33.33
35.52,33.33
35.72,33.33
35.92,33.23
36.12,33.33
36.32,33.33
36.52,33.33
36.72,33.22
36.92,33.24
37.12,33.23
37.32,33.33
37.52,33.24
37.72,33.23
37.92,33.33
38.12,33.24
38.32,33.24
38.52,33.33
