Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,153.0,158.0,152.0,156.0,150.0,157.0,157.0,147.0
0.00,153.0,158.0,152.0,156.0,150.0,157.0,157.0,147.0
0.20,162.0,165.0,159.0,162.0,155.0,161.0,160.0,155.0
0.40,133.0,137.0,131.0,134.0,128.0,133.0,131.0,127.0
0.60,128.0,132.0,125.0,129.0,122.0,127.0,125.0,122.0
0.80,127.0,131.0,125.0,128.0,122.0,126.0,124.0,121.0
1.00,127.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
1.20,127.0,131.0,125.0,128.0,122.0,127.0,124.0,122.0
1.40,127.0,130.0,125.0,128.0,122.0,126.0,124.0,121.0
1.60,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
1.80,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
2.00,126.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
2.20,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
2.40,126.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
2.60,126.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
2.80,126.0,130.0,123.0,128.0,121.0,126.0,124.0,122.0
3.00,126.0,130.0,124.0,128.0,122.0,127.0,124.0,121.0
3.20,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
3.40,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
3.60,126.0,130.0,123.0,128.0,121.0,126.0,124.0,121.0
3.80,126.0,130.0,123.0,128.0,122.0,126.0,124.0,122.0
4.00,126.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
4.20,126.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
4.40,126.0,130.0,124.0,127.0,122.0,126.0,123.0,121.0
4.60,126.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
4.80,127.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
5.00,127.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
5.20,127.0,129.0,124.0,128.0,122.0,126.0,124.0,122.0
5.40,127.0,129.0,124.0,128.0,122.0,126.0,124.0,121.0
5.60,126.0,130.0,124.0,128.0,121.0,125.0,123.0,121.0
5.81,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
6.01,127.0,130.0,124.0,128.0,121.0,125.0,124.0,121.0
6.21,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
6.41,126.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
6.61,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
6.81,127.0,130.0,124.0,127.0,121.0,126.0,124.0,121.0
7.01,126.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
7.21,126.0,130.0,124.0,127.0,121.0,126.0,124.0,121.0
7.41,126.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
7.61,126.0,130.0,124.0,128.0,121.0,125.0,124.0,121.0
7.81,127.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
8.01,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
8.21,126.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
8.41,126.0,130.0,124.0,128.0,122.0,125.0,123.0,121.0
8.61,126.0,130.0,124.0,127.0,122.0,126.0,124.0,121.0
8.81,126.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
9.01,151.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
9.21,183.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
9.41,167.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
9.61,161.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
9.81,160.0,130.0,123.0,127.0,122.0,126.0,123.0,121.0
10.01,160.0,130.0,123.0,128.0,122.0,126.0,124.0,121.0
10.21,160.0,129.0,124.0,127.0,121.0,126.0,124.0,121.0
10.41,162.0,130.0,124.0,128.0,121.0,125.0,124.0,121.0
10.61,162.0,130.0,124.0,127.0,121.0,126.0,124.0,121.0
10.81,167.0,130.0,123.0,128.0,121.0,126.0,124.0,121.0
11.01,171.0,137.0,124.0,128.0,122.0,126.0,124.0,142.0
11.21,168.0,155.0,135.0,128.0,121.0,126.0,124.0,136.0
11.41,174.0,167.0,139.0,145.0,122.0,126.0,123.0,156.0
11.61,180.0,169.0,131.0,142.0,141.0,126.0,124.0,159.0
11.81,187.0,170.0,129.0,134.0,133.0,149.0,124.0,159.0
12.01,193.0,170.0,129.0,134.0,128.0,135.0,149.0,159.0
12.21,207.0,180.0,130.0,134.0,127.0,132.0,152.0,169.0
12.41,225.0,171.0,129.0,134.0,131.0,155.0,161.0,160.0
12.61,204.0,170.0,153.0,133.0,157.0,164.0,162.0,155.0
12.81,202.0,164.0,162.0,158.0,160.0,166.0,162.0,159.0
13.01,229.0,186.0,179.0,195.0,177.0,183.0,179.0,177.0
13.21,240.0,213.0,206.0,209.0,201.0,208.0,205.0,201.0
13.41,238.0,208.0,202.0,200.0,192.0,197.0,196.0,197.0
13.61,237.0,207.0,201.0,205.0,194.0,202.0,198.0,196.0
13.81,234.0,199.0,191.0,206.0,193.0,201.0,200.0,188.0
14.01,218.0,191.0,174.0,182.0,170.0,192.0,183.0,169.0
14.21,206.0,176.0,167.0,172.0,164.0,172.0,167.0,164.0
14.41,207.0,175.0,170.0,174.0,167.0,174.0,169.0,175.0
14.61,230.0,225.0,223.0,227.0,212.0,219.0,215.0,216.0
14.81,254.0,241.0,240.0,244.0,255.0,251.0,250.0,230.0
15.01,327.0,352.0,393.0,376.0,332.0,329.0,325.0,341.0
15.21,229.0,279.0,246.0,235.0,211.0,224.0,225.0,264.0
15.41,177.0,189.0,176.0,179.0,169.0,175.0,173.0,178.0
15.61,170.0,176.0,168.0,172.0,177.0,184.0,169.0,166.0
15.81,323.0,337.0,323.0,326.0,327.0,338.0,331.0,318.0
16.01,366.0,369.0,365.0,366.0,360.0,366.0,359.0,350.0
16.21,427.0,431.0,427.0,428.0,406.0,426.0,422.0,408.0
16.41,311.0,335.0,310.0,334.0,316.0,314.0,310.0,315.0
16.61,281.0,286.0,280.0,287.0,281.0,284.0,281.0,274.0
16.81,337.0,339.0,334.0,353.0,336.0,338.0,335.0,338.0
17.01,265.0,260.0,258.0,257.0,246.0,262.0,259.0,247.0
17.21,215.0,206.0,198.0,202.0,194.0,203.0,199.0,193.0
17.41,204.0,177.0,170.0,175.0,166.0,173.0,169.0,166.0
17.61,211.0,181.0,174.0,179.0,171.0,177.0,174.0,171.0
17.81,349.0,350.0,341.0,346.0,336.0,342.0,335.0,335.0
18.01,417.0,423.0,418.0,420.0,411.0,420.0,390.0,405.0
18.21,427.0,431.0,422.0,431.0,415.0,426.0,393.0,414.0
18.41,342.0,347.0,337.0,344.0,332.0,341.0,343.0,331.0
18.61,330.0,333.0,316.0,321.0,308.0,318.0,281.0,316.0
18.81,234.0,238.0,230.0,235.0,225.0,233.0,224.0,226.0
19.01,211.0,214.0,207.0,212.0,203.0,210.0,205.0,203.0
19.21,207.0,211.0,203.0,209.0,199.0,207.0,202.0,200.0
19.41,207.0,210.0,202.0,208.0,200.0,205.0,201.0,199.0
19.61,205.0,210.0,203.0,207.0,199.0,204.0,201.0,199.0
19.81,206.0,210.0,202.0,208.0,199.0,205.0,201.0,199.0
20.01,206.0,210.0,202.0,208.0,199.0,205.0,201.0,198.0
20.21,205.0,210.0,202.0,207.0,199.0,204.0,201.0,198.0
20.41,219.0,187.0,178.0,183.0,176.0,181.0,177.0,182.0
20.61,237.0,207.0,199.0,201.0,192.0,197.0,191.0,196.0
20.81,241.0,210.0,204.0,208.0,199.0,207.0,204.0,199.0
21.01,241.0,210.0,204.0,207.0,200.0,208.0,206.0,199.0
21.21,214.0,184.0,176.0,182.0,174.0,179.0,176.0,173.0
21.41,177.0,172.0,164.0,170.0,163.0,168.0,164.0,161.0
21.61,187.0,190.0,184.0,188.0,180.0,188.0,184.0,178.0
21.81,193.0,196.0,192.0,196.0,188.0,197.0,195.0,186.0
22.01,185.0,201.0,196.0,200.0,193.0,200.0,198.0,183.0
22.21,172.0,178.0,174.0,179.0,175.0,185.0,186.0,167.0
