Time(S),GPU0_Power(W)
0.06,198.18
0.06,198.19
0.26,198.21
0.46,198.32
0.66,198.19
0.86,197.91
1.06,197.84
1.26,197.87
1.46,197.87
1.66,194.6
1.86,184.99
2.06,175.07
2.26,164.92
2.46,154.45
2.66,147.15
2.86,146.05
3.06,145.29
3.26,144.75
3.46,144.49
3.66,144.34
3.86,144.22
4.06,144.13
4.26,144.07
4.46,144.0
4.66,143.95
4.86,143.88
5.06,143.8
5.27,143.75
5.47,143.72
5.67,143.74
5.91,143.91
6.23,144.54
6.43,153.27
6.63,162.87
6.83,173.41
7.03,183.92
7.23,193.96
7.43,197.79
7.63,197.63
7.83,197.64
8.03,197.64
8.23,197.66
8.43,197.63
8.63,197.68
8.83,197.62
9.97,197.67
10.33,197.7
10.53,197.61
11.88,197.61
12.08,197.63
12.28,197.69
12.48,197.72
12.68,197.74
12.88,197.7
13.08,197.71
13.28,197.71
13.59,197.76
13.79,197.76
13.99,197.76
14.19,197.75
14.39,197.79
14.59,197.73
14.79,197.73
14.99,197.72
15.19,197.74
15.39,197.83
15.59,198.19
15.79,198.5
15.99,199.08
16.19,199.01
16.46,199.72
16.66,200.91
16.86,201.43
17.06,202.68
17.26,202.68
17.46,203.48
17.66,202.25
17.86,202.82
18.06,202.96
18.26,202.25
18.46,202.82
18.66,202.54
18.86,204.08
19.06,203.39
19.26,204.93
19.46,204.38
19.66,206.05
19.86,206.41
20.06,204.7
20.26,204.48
20.46,204.29
20.66,203.5
20.86,203.16
21.06,203.96
21.26,203.83
21.46,204.12
21.66,203.74
21.86,202.43
22.06,204.62
22.26,204.82
22.46,204.25
22.68,203.07
22.88,204.34
23.08,202.18
23.28,202.69
23.49,204.15
23.69,205.21
23.89,203.88
24.09,204.35
24.29,204.68
24.49,204.0
24.69,203.75
24.89,202.75
25.09,201.47
25.29,200.58
25.49,198.97
25.69,198.18
25.89,197.88
26.09,197.86
26.29,197.84
26.49,197.86
26.69,197.83
26.89,197.8
27.09,197.78
27.29,197.73
27.49,197.74
27.69,197.75
27.89,197.79
28.09,197.8
28.29,197.81
28.49,197.81
28.69,197.87
