Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.16,151.59,117.01,129.31
0.13,122.19,151.57,117.02,129.32
0.33,122.2,151.58,117.03,129.22
0.53,122.24,151.54,117.0,129.29
0.73,122.15,151.42,116.9,129.18
0.93,122.11,151.49,116.92,129.13
1.13,122.09,151.51,116.95,129.19
1.33,118.94,151.46,116.92,129.17
1.53,107.47,147.36,116.93,120.72
1.73,96.85,131.72,107.23,107.96
1.93,85.46,118.49,97.78,96.38
2.14,75.5,105.14,88.3,86.22
2.35,72.57,90.5,79.5,74.13
2.55,72.48,83.53,69.61,73.68
2.76,72.4,83.14,69.32,73.65
2.96,72.39,82.8,69.25,73.55
3.17,72.37,82.53,69.26,73.55
3.37,72.36,82.34,69.24,73.55
3.58,72.34,82.18,69.2,73.47
3.79,72.34,82.0,69.19,73.53
3.99,72.31,81.87,69.25,73.47
4.20,72.31,81.74,69.26,73.48
4.40,72.31,81.6,69.23,73.49
4.61,72.31,81.46,69.22,73.39
4.82,72.31,81.36,69.19,73.45
5.02,72.29,81.24,69.2,73.42
5.23,72.28,81.12,69.21,73.41
5.46,72.27,80.72,69.18,73.4
6.17,72.31,80.66,69.17,73.36
6.59,72.24,83.67,69.17,73.31
7.73,72.24,83.12,69.13,73.29
8.52,72.24,82.43,69.13,73.31
8.72,72.24,81.67,69.15,73.33
8.93,72.23,80.97,69.18,73.24
9.14,72.19,80.23,69.14,73.31
9.34,72.17,79.95,69.1,73.25
9.55,72.18,79.88,69.14,73.24
9.92,82.21,79.77,69.08,73.18
10.16,93.24,79.75,69.09,73.21
10.37,101.6,79.69,69.07,73.2
10.57,109.9,79.64,69.12,73.15
10.77,118.79,79.59,69.14,73.22
10.97,118.46,79.55,69.14,73.19
11.17,117.58,79.49,69.12,73.18
11.39,117.32,79.26,69.08,73.13
12.21,117.44,79.1,69.12,73.13
13.01,117.44,79.01,69.08,73.02
13.90,117.43,78.86,69.05,73.05
14.95,117.42,78.81,69.06,73.05
15.37,117.41,78.72,69.06,73.05
15.79,117.47,78.59,69.09,73.01
16.21,117.53,78.53,69.06,72.99
16.59,117.55,78.5,69.05,73.04
16.84,117.56,78.47,69.08,73.0
17.05,117.5,78.47,69.1,72.97
17.25,117.49,78.46,69.11,73.01
17.46,117.44,78.46,69.08,72.97
17.67,117.46,78.38,69.08,73.02
17.88,117.46,78.35,69.09,72.99
18.09,117.49,78.3,69.12,72.93
18.30,117.49,78.27,69.11,72.99
18.51,117.53,78.26,69.09,72.94
18.72,117.47,78.24,69.06,72.99
18.93,117.5,78.21,69.1,72.97
19.14,117.52,78.19,69.1,72.97
19.48,117.51,87.24,69.1,72.93
19.74,117.49,99.5,69.14,72.89
19.94,117.49,112.69,74.26,72.91
20.18,117.47,123.77,82.8,72.85
20.38,117.44,135.46,91.48,80.43
20.58,117.49,136.98,98.46,88.82
20.78,119.61,137.24,107.05,99.86
20.98,120.6,137.68,114.54,109.6
21.18,120.66,137.98,113.83,119.58
21.38,120.71,138.21,113.64,125.46
21.58,120.73,138.57,113.68,124.79
21.78,117.68,137.92,112.68,124.05
22.19,117.7,138.02,112.64,124.08
22.39,117.71,138.23,112.68,124.07
22.63,118.02,138.8,113.46,125.27
22.83,119.31,140.26,114.51,126.38
23.03,119.37,140.4,114.52,126.4
23.23,120.97,141.04,114.98,126.94
23.43,121.38,141.55,115.57,127.53
23.63,126.5,145.24,118.84,130.07
23.83,130.33,148.34,120.92,132.77
24.03,132.28,149.93,122.71,134.61
24.28,131.46,150.03,122.6,134.27
24.48,134.8,152.16,124.91,136.7
24.68,130.89,149.46,122.71,134.52
25.06,134.4,151.62,124.67,136.43
25.26,131.81,150.19,123.03,134.94
25.46,132.95,151.14,123.62,135.82
25.66,134.19,152.35,124.82,136.72
25.86,137.2,154.22,126.86,138.41
26.06,133.22,151.55,123.68,135.55
26.33,134.64,152.49,124.59,136.27
26.53,135.75,153.74,125.08,137.17
26.73,134.29,152.6,123.39,135.28
26.93,134.14,152.83,123.66,135.74
27.13,133.34,153.09,123.58,135.78
27.45,132.24,151.86,122.54,134.75
27.65,132.69,151.91,122.59,134.76
27.85,132.16,151.75,122.55,134.84
28.05,135.08,153.89,124.09,137.41
28.25,140.13,157.88,127.78,140.31
28.45,138.18,156.3,126.51,138.85
28.65,135.75,155.23,125.39,137.35
29.02,135.18,154.66,124.79,136.87
29.22,134.56,154.68,124.93,136.72
29.42,132.0,153.21,123.65,135.7
29.62,134.8,154.93,125.5,137.04
29.82,139.88,158.81,128.51,140.49
30.02,137.89,157.26,126.93,138.66
30.22,137.52,156.96,126.65,138.94
30.42,140.11,158.77,127.92,140.27
30.62,135.67,155.84,124.82,137.34
30.83,134.8,155.27,124.33,137.0
31.03,133.4,154.24,123.58,135.81
31.23,133.11,153.77,123.05,135.23
31.43,133.38,154.22,123.22,135.56
31.78,130.07,151.72,120.87,132.88
32.13,125.06,147.91,118.02,130.02
32.42,123.54,147.15,116.86,128.93
32.62,127.07,149.27,119.64,131.35
32.82,129.01,151.37,121.35,133.33
33.02,134.5,155.34,124.8,136.49
33.22,134.55,155.18,124.66,135.58
33.42,137.81,157.66,126.83,138.71
33.62,133.78,155.05,123.95,136.14
33.86,132.93,154.52,123.44,135.39
34.06,132.29,153.77,123.2,134.96
34.26,135.17,156.6,125.32,137.58
34.46,135.44,156.33,125.58,138.53
34.66,135.95,156.86,125.63,137.43
34.96,133.19,154.74,123.08,135.39
35.16,134.92,156.13,124.9,136.79
35.36,135.01,156.43,125.14,136.81
35.56,134.57,155.97,125.01,136.47
35.76,135.35,156.88,125.67,137.15
35.96,138.7,158.63,127.18,139.62
36.16,139.61,159.28,127.54,139.38
36.36,137.28,158.66,126.33,138.5
36.56,136.24,157.68,126.0,138.06
36.76,134.64,157.19,125.06,136.87
37.05,134.52,157.29,125.07,137.68
37.25,132.49,155.57,123.46,136.05
37.45,135.11,157.41,125.44,137.55
37.65,133.66,156.76,124.9,137.28
37.94,134.84,156.95,125.43,137.7
38.14,132.3,155.28,123.26,135.2
