Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.16,142.65,116.97,128.6
0.13,122.18,142.84,117.05,128.81
0.33,122.11,142.92,117.06,128.88
0.53,122.1,143.02,117.06,128.87
0.73,122.1,143.09,117.0,128.77
0.93,121.93,143.03,117.02,128.76
1.13,121.93,143.1,117.02,128.77
1.33,121.96,143.21,117.02,128.77
1.53,114.43,143.27,116.99,127.32
1.73,102.04,128.72,109.42,113.17
1.93,92.34,116.2,99.81,102.11
2.14,82.62,103.1,90.36,90.01
2.34,72.77,89.6,81.55,78.96
2.54,72.57,80.01,70.35,73.57
2.75,72.5,79.7,69.5,73.49
2.96,72.48,79.48,69.41,73.39
3.16,72.48,79.31,69.36,73.39
3.37,72.45,79.22,69.31,73.39
3.57,72.42,79.09,69.32,73.31
3.78,72.37,78.96,69.3,73.36
3.98,72.33,78.82,69.32,73.34
4.19,72.35,78.72,69.32,73.29
4.79,72.33,78.34,69.3,73.27
5.74,72.28,78.0,69.23,73.18
7.12,72.27,77.94,69.26,73.19
7.33,72.27,77.99,69.24,73.09
7.54,72.28,78.05,69.27,73.1
7.74,72.29,78.12,69.25,73.06
7.95,72.33,78.17,69.23,73.09
8.16,72.3,78.08,69.24,73.05
8.54,82.55,78.0,69.21,73.11
8.79,92.59,78.0,69.2,73.09
8.99,101.33,77.92,69.23,73.08
9.19,110.2,77.87,69.21,73.11
9.39,119.33,77.84,69.21,73.05
9.59,118.67,77.82,69.2,73.08
9.79,117.89,77.82,69.19,73.06
10.05,117.68,77.8,69.2,73.03
10.25,117.74,77.74,69.21,73.04
10.45,117.71,77.71,69.2,72.99
10.65,117.7,77.69,69.2,73.03
10.85,117.67,77.71,69.21,73.06
11.05,117.64,77.7,69.23,72.97
11.25,117.73,77.55,69.22,72.95
11.91,117.74,77.5,69.21,72.91
12.45,117.75,77.45,69.18,72.89
13.59,117.73,77.42,69.16,72.87
14.43,117.74,77.31,69.14,72.89
14.74,117.73,77.24,69.16,72.87
15.15,117.76,77.26,69.16,72.87
15.59,117.62,77.16,69.16,72.84
16.05,117.66,77.12,69.16,72.88
16.27,117.63,77.13,69.19,72.79
16.49,117.71,77.14,69.15,72.86
16.71,117.78,77.12,69.17,72.88
16.92,117.75,77.1,69.15,72.87
17.13,117.66,77.09,69.14,72.9
17.34,117.65,77.11,69.15,72.86
17.54,117.67,77.14,69.14,72.88
17.75,117.67,77.07,69.13,72.86
17.97,117.75,77.05,69.13,72.79
18.18,117.77,77.02,69.14,72.82
18.39,117.75,77.03,69.13,72.78
18.59,117.72,77.07,69.12,72.81
18.81,117.75,77.02,69.12,72.8
19.07,117.77,76.98,69.12,72.78
19.27,117.85,76.96,69.13,72.8
19.47,117.87,76.9,69.13,72.75
