Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.26,151.5,117.08,129.3
0.13,122.31,151.52,117.09,129.29
0.33,122.26,151.48,117.06,129.32
0.53,122.25,151.54,117.07,129.27
0.73,122.28,151.58,117.04,129.16
0.93,116.16,151.54,116.99,129.23
1.13,105.39,143.05,115.71,117.67
1.33,95.11,128.28,105.41,105.85
1.53,83.57,115.42,95.94,94.24
1.74,73.62,101.02,87.09,83.17
1.94,72.66,87.25,76.98,73.9
2.15,72.53,83.39,69.74,73.65
2.35,72.45,83.0,69.58,73.62
2.56,72.41,82.68,69.53,73.6
2.76,72.45,82.44,69.49,73.59
2.97,72.46,82.23,69.47,73.6
3.17,72.46,82.09,69.46,73.52
3.38,72.46,81.86,69.43,73.54
3.58,72.46,81.73,69.43,73.54
3.79,72.43,81.59,69.41,73.46
3.99,72.37,81.45,69.43,73.52
4.20,72.35,81.35,69.42,73.49
4.40,72.33,81.24,69.41,73.49
4.60,72.32,81.05,69.41,73.51
4.81,72.34,80.88,69.37,73.4
5.01,72.38,80.74,69.37,73.44
5.22,72.39,80.69,69.34,73.44
5.43,72.35,80.58,69.34,73.43
6.02,73.99,80.42,69.35,73.36
6.98,75.07,79.97,69.35,73.34
8.35,74.39,79.92,69.33,73.37
8.56,73.75,79.88,69.34,73.25
8.77,73.06,79.8,69.36,73.33
8.97,72.41,79.75,69.38,73.31
9.17,72.2,79.68,69.34,73.25
9.38,72.25,79.62,69.31,73.23
9.75,82.44,79.56,69.31,73.23
10.00,92.83,79.53,69.32,73.25
10.21,100.79,79.51,69.32,73.15
10.41,109.68,79.48,69.33,73.21
10.61,118.57,79.43,69.32,73.21
10.81,118.43,79.34,69.33,73.17
11.01,117.51,79.25,69.33,73.2
11.22,117.43,79.14,69.33,73.11
12.04,117.55,78.95,69.29,73.09
12.85,117.52,78.73,69.25,73.06
13.80,117.54,78.66,69.22,73.06
14.23,117.51,78.61,69.25,73.0
14.66,117.49,78.56,69.23,73.06
15.08,117.43,78.49,69.23,73.04
15.30,117.47,78.41,69.22,73.06
15.58,117.46,78.36,69.22,72.98
15.96,117.57,78.36,69.22,72.98
16.37,117.55,78.32,69.23,73.0
16.58,117.48,78.29,69.25,72.94
16.80,117.48,78.26,69.25,72.98
17.01,117.44,78.26,69.21,72.99
17.22,117.46,78.19,69.22,72.95
17.43,117.5,78.17,69.22,73.0
17.64,117.54,78.15,69.21,72.94
17.85,117.55,78.15,69.25,73.01
18.06,117.53,78.15,69.23,73.0
18.27,117.48,78.1,69.24,72.93
18.48,117.46,78.05,69.23,72.97
18.69,117.52,77.99,69.22,72.91
19.05,117.52,89.16,69.21,72.93
19.29,117.51,100.0,69.24,72.88
19.49,117.55,114.29,74.38,72.91
19.72,117.52,123.8,82.65,72.91
19.92,117.56,135.19,91.15,80.79
20.12,117.56,136.85,98.77,91.03
20.32,119.77,137.13,107.16,99.47
20.52,119.88,137.22,114.4,111.18
20.72,119.99,137.47,113.68,120.38
20.92,119.91,137.77,113.39,124.69
21.12,117.75,137.44,112.64,123.9
21.55,117.72,137.55,112.64,123.95
21.76,117.76,137.7,112.69,124.04
21.99,117.96,138.23,113.83,125.14
22.19,119.27,139.76,114.52,125.92
22.39,119.3,139.96,114.61,125.93
22.59,119.61,140.22,114.76,126.11
22.79,120.86,140.76,115.06,126.5
22.99,126.21,144.86,119.19,130.4
23.19,129.43,147.68,121.49,133.3
23.49,131.86,148.94,122.33,134.32
23.69,131.1,148.93,121.76,134.11
23.98,131.45,148.93,121.9,134.24
24.18,132.99,150.8,123.87,135.74
