Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.27,147.57,117.14,129.1
0.13,122.25,147.56,117.14,129.09
0.33,122.27,147.57,117.12,129.06
0.53,122.27,147.64,117.13,129.08
0.73,122.31,147.71,117.06,128.97
0.93,122.1,147.65,117.02,128.93
1.13,122.08,147.73,117.01,128.98
1.33,122.08,147.79,116.99,128.99
1.53,113.59,147.83,117.01,127.22
1.73,101.81,139.7,112.72,114.07
1.93,91.92,125.47,102.59,101.82
2.14,81.82,112.39,93.3,91.55
2.34,72.72,99.17,83.98,79.55
2.55,72.48,84.65,72.85,73.61
2.75,72.36,82.17,69.61,73.51
2.95,72.26,81.85,69.5,73.37
3.16,72.21,81.6,69.44,73.42
3.37,72.19,81.42,69.42,73.42
3.57,72.18,81.28,69.44,73.34
3.77,72.21,81.13,69.44,73.39
3.98,72.2,80.99,69.42,73.35
4.18,72.25,80.86,69.41,73.36
4.43,72.21,80.5,69.39,73.41
5.14,72.17,80.23,69.41,73.36
5.53,72.14,79.95,71.17,73.32
6.69,72.05,79.68,72.47,73.25
7.48,72.05,79.62,72.46,73.28
7.69,72.05,79.57,72.44,73.27
7.89,72.06,79.51,71.86,73.24
8.09,72.11,79.43,71.25,73.2
8.45,73.64,79.35,69.94,73.22
8.72,84.31,79.27,69.35,73.2
8.95,93.46,79.26,69.32,73.14
9.15,103.01,79.25,69.3,73.15
9.35,112.11,79.18,69.33,73.14
9.55,118.7,79.09,69.33,73.11
9.75,117.89,79.04,69.34,73.13
9.95,117.46,78.75,69.27,73.01
11.17,117.58,78.7,69.29,73.08
11.96,117.6,78.54,69.27,72.96
12.82,117.6,78.44,69.29,73.07
13.69,117.64,78.41,69.25,73.01
14.09,117.61,78.39,69.3,72.94
14.50,117.67,78.3,69.32,72.89
14.93,117.62,78.24,69.28,72.96
15.39,117.56,78.21,69.28,72.96
15.61,117.53,78.17,69.31,72.99
15.83,117.59,78.15,69.3,72.89
16.05,117.63,78.21,69.32,72.95
16.26,117.66,78.24,69.31,72.94
16.47,117.68,78.33,69.29,72.93
16.68,117.62,78.36,69.29,72.96
16.89,117.56,78.4,69.29,72.86
17.10,117.57,78.35,69.29,72.91
17.31,117.56,78.36,69.29,72.92
17.51,117.57,78.31,69.27,72.9
17.72,117.59,78.3,69.31,72.92
17.93,117.6,78.3,69.31,72.9
18.13,117.61,78.3,69.29,72.92
18.36,117.65,78.19,69.28,72.89
19.01,117.7,78.17,69.25,72.84
19.32,117.66,89.57,69.26,72.88
19.55,117.65,100.68,69.28,72.82
19.75,117.67,113.62,76.63,72.86
19.96,117.66,123.64,84.8,72.89
20.16,117.66,134.84,93.79,81.09
20.36,117.66,136.02,100.15,90.65
20.56,120.09,136.54,110.28,99.76
20.76,120.17,136.65,114.52,109.68
20.96,120.19,136.9,113.77,120.7
21.16,120.19,137.27,113.56,124.57
21.36,117.81,136.76,112.78,123.88
21.80,117.8,136.88,112.73,123.82
22.00,117.84,137.0,112.8,123.96
22.25,117.97,138.12,113.97,128.26
22.45,119.22,139.17,114.69,129.21
22.65,119.3,139.58,115.04,129.18
22.85,119.93,140.24,115.65,130.31
23.05,122.22,141.27,116.47,131.31
23.25,120.63,139.49,114.22,126.06
23.79,120.33,139.81,114.97,126.22
24.07,123.28,141.76,116.48,128.12
24.27,123.3,141.99,116.55,128.21
24.49,127.16,145.04,119.46,131.81
24.78,123.29,142.47,116.39,128.18
25.14,125.93,145.55,118.92,130.97
25.43,123.14,142.98,116.29,127.93
25.75,125.77,145.72,118.75,130.64
26.03,125.74,144.42,118.43,129.91
26.35,125.82,146.18,118.91,130.41
26.62,126.15,146.25,119.17,130.34
26.82,121.78,143.13,116.12,127.09
27.12,123.53,144.74,118.08,130.13
27.41,126.86,146.41,119.69,131.21
27.61,123.23,143.29,116.85,129.0
27.83,126.5,146.92,119.89,131.96
28.11,122.71,144.08,116.21,127.8
28.50,126.14,147.76,119.32,131.03
28.78,124.02,144.5,116.39,128.2
29.11,126.19,147.4,119.18,130.77
29.40,121.67,144.12,116.29,127.88
30.46,121.9,144.32,116.32,127.93
30.66,121.75,144.45,116.46,127.94
31.20,121.0,142.77,114.41,125.79
31.48,124.36,145.08,116.34,127.44
31.68,124.46,145.4,116.36,127.53
32.13,128.1,148.5,118.83,130.16
32.41,122.78,145.07,115.87,127.58
32.78,126.85,148.25,118.91,130.65
33.07,125.61,148.28,118.72,129.41
33.34,125.55,147.98,118.84,130.39
33.57,126.48,148.09,118.99,130.36
33.77,126.52,148.13,118.87,130.4
33.97,122.21,145.08,115.94,127.41
34.17,122.17,145.19,115.88,127.39
34.37,120.96,144.97,115.59,126.94
34.57,117.99,141.88,112.91,124.56
34.77,117.92,141.9,112.9,124.62
34.97,117.9,141.92,112.88,124.62
35.17,117.93,141.97,112.86,124.56
35.37,117.89,141.95,112.87,124.59
35.57,117.89,142.0,112.86,124.53
35.77,117.89,141.97,112.86,124.55
35.97,117.95,141.96,112.86,124.59
36.17,118.83,142.86,113.63,125.25
36.37,119.51,143.57,114.26,125.98
