Time(S),GPU0_Power(W)
0.06,198.59
0.06,198.65
0.26,198.7
0.46,198.74
0.66,198.61
0.86,198.38
1.06,192.73
1.26,183.32
1.46,173.6
1.66,164.33
1.86,154.47
2.06,148.8
2.26,147.59
2.46,146.61
2.66,145.89
2.86,145.29
3.06,144.8
3.26,144.64
3.46,144.5
3.66,144.36
3.86,144.28
4.06,144.21
4.26,144.11
4.46,144.06
4.66,144.02
4.86,143.99
5.06,143.98
5.26,144.01
5.46,143.99
5.66,143.99
5.86,143.98
6.06,143.99
6.26,143.98
6.46,143.96
6.67,143.96
6.87,143.95
7.07,143.94
7.27,143.94
7.47,143.95
7.67,143.95
7.87,143.94
8.07,143.93
8.27,143.95
8.47,143.97
8.72,143.99
8.92,144.48
9.12,144.91
9.32,153.49
9.52,164.2
9.72,173.72
9.92,184.16
10.12,194.11
10.32,198.11
10.52,198.03
10.72,198.03
10.92,198.09
11.12,198.15
11.32,198.11
11.52,198.07
11.72,198.05
11.93,198.13
12.13,198.1
12.33,198.1
12.53,198.06
12.73,197.78
13.86,197.89
14.23,197.91
14.43,197.87
15.05,197.92
15.25,197.91
15.45,197.96
15.65,198.0
15.85,197.99
16.05,197.95
16.25,197.91
16.45,197.91
16.65,197.91
16.85,197.97
17.05,197.99
17.25,198.0
17.45,198.14
17.65,198.17
17.85,198.12
18.07,198.14
18.28,198.27
18.48,199.13
18.68,202.5
18.88,202.64
19.08,202.56
19.28,202.95
19.55,205.99
19.75,202.94
19.95,208.45
20.21,208.57
20.52,209.2
20.80,209.73
21.12,210.13
21.39,210.42
21.70,208.84
21.98,209.98
22.18,203.54
22.50,204.62
22.79,207.21
22.99,201.84
23.19,206.87
23.42,207.25
23.66,205.63
23.86,207.22
24.06,207.44
24.26,207.49
24.46,201.98
24.66,201.88
24.86,198.37
25.06,198.3
25.26,198.27
25.46,198.28
25.66,198.28
25.86,198.26
26.06,198.25
26.26,198.25
