Time(S),GPU0_Power(W)
0.06,198.65
0.06,198.68
0.26,198.76
0.46,198.8
0.66,198.64
0.86,198.26
1.06,198.27
1.26,198.34
1.46,198.29
1.66,191.14
1.86,181.88
2.06,172.89
2.26,162.55
2.46,152.6
2.66,149.85
2.86,148.62
3.06,147.4
3.26,146.5
3.46,145.7
3.66,145.04
3.86,144.63
4.06,144.54
4.26,144.44
4.46,144.36
4.66,144.3
4.86,144.23
5.06,144.12
5.27,144.09
5.47,144.03
5.67,144.01
5.87,144.01
6.11,144.41
6.41,144.71
6.61,152.73
6.82,162.39
7.02,172.96
7.22,183.65
7.42,193.58
7.62,198.25
7.82,198.11
8.02,198.18
8.22,198.23
8.42,198.18
8.62,198.1
8.82,197.89
10.28,197.99
10.67,198.02
10.87,198.05
11.07,198.06
11.27,198.05
11.47,198.05
11.67,198.04
12.36,198.08
12.56,198.14
12.76,198.15
12.96,198.11
13.16,198.14
13.36,198.14
13.56,198.15
13.76,198.16
13.96,198.2
14.16,198.27
14.36,198.34
14.56,199.11
14.76,199.11
14.96,199.02
15.17,200.15
15.37,201.0
15.57,201.25
15.77,203.27
15.97,204.76
16.17,204.12
16.37,205.17
16.57,205.21
16.77,204.39
16.97,203.8
17.17,204.59
17.37,203.06
17.57,203.2
17.77,202.89
17.97,204.04
18.17,202.37
18.37,204.0
18.57,204.99
18.77,204.03
18.97,205.79
19.17,205.91
19.37,205.3
19.57,204.84
19.77,205.52
19.97,203.71
20.17,204.99
20.37,204.25
20.57,203.1
20.77,203.18
20.97,204.22
21.17,205.11
21.37,203.09
21.57,203.0
21.77,201.99
21.97,201.37
22.18,198.35
22.38,198.28
22.58,198.3
22.78,198.32
22.98,198.29
23.18,198.3
23.38,198.31
23.58,198.23
23.78,198.35
