Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.19,122.04,74.64,69.04,71.75
0.19,122.32,74.57,69.01,71.74
0.39,122.35,74.53,69.0,71.71
0.59,122.32,74.53,68.97,71.7
0.79,122.23,74.59,68.94,71.68
0.99,122.22,74.69,68.91,71.65
1.19,122.24,74.62,68.93,71.63
1.39,122.26,74.57,68.94,71.64
1.59,122.28,74.53,68.96,71.64
1.79,112.97,74.53,68.93,71.66
1.99,103.08,74.57,68.93,71.67
2.19,92.75,74.7,68.93,71.67
2.40,82.15,74.69,68.97,71.66
2.61,73.15,74.58,68.96,71.66
2.81,72.44,74.51,68.95,71.64
3.01,72.34,74.48,68.95,71.66
3.22,72.29,74.5,68.94,71.64
3.42,72.26,74.61,68.95,71.65
3.63,72.24,74.7,68.92,71.64
3.83,72.2,74.61,68.92,71.63
4.04,72.22,74.52,68.93,71.63
4.24,72.24,74.47,68.99,71.63
4.44,72.25,74.45,68.99,71.63
4.65,72.26,74.53,68.98,71.64
4.85,72.26,74.67,68.98,71.64
5.06,72.22,74.67,68.99,71.64
5.26,72.19,74.57,68.99,71.67
5.50,72.19,74.52,68.98,71.66
6.21,72.18,74.64,68.92,71.66
6.61,72.18,74.64,70.76,71.64
7.75,72.12,74.46,72.49,71.7
8.54,72.13,74.48,72.46,71.67
8.74,72.16,74.59,72.44,71.67
8.94,72.13,74.64,72.05,71.67
9.15,72.13,74.56,71.28,71.67
9.35,72.14,74.52,70.6,71.67
9.56,72.1,74.5,69.29,71.71
9.92,73.55,74.57,68.95,71.7
10.18,84.15,74.68,68.98,71.7
10.41,94.7,74.58,68.98,71.67
10.61,103.82,74.52,68.98,71.67
10.81,112.0,74.49,68.98,71.65
11.01,118.67,74.49,68.99,71.67
11.21,117.83,74.53,68.97,71.67
11.41,117.66,74.48,68.97,71.65
12.26,117.71,74.66,68.93,71.68
13.11,117.71,74.47,68.98,71.68
13.93,117.71,74.52,68.94,71.67
14.74,117.77,74.65,68.93,71.63
15.67,117.71,74.61,68.94,71.66
15.88,117.73,74.56,68.95,71.65
16.09,117.76,74.5,68.94,71.65
16.30,117.76,74.47,68.95,71.65
16.52,117.77,74.5,68.96,71.68
16.72,117.79,74.64,68.98,71.68
16.93,117.82,74.6,68.98,71.68
17.14,117.8,74.54,68.97,71.7
17.35,117.8,74.49,68.94,71.7
17.56,117.83,74.47,68.95,71.69
17.77,117.79,74.48,68.98,71.67
17.98,117.79,74.6,68.99,71.65
18.19,117.79,74.61,68.99,71.67
18.40,117.83,74.52,68.97,71.68
18.61,117.85,74.48,68.96,71.68
18.82,117.87,74.48,68.96,71.67
19.03,117.86,74.47,68.98,71.69
19.24,117.85,74.57,68.95,71.66
19.45,117.83,74.64,68.95,71.63
19.65,117.83,76.49,68.96,71.62
19.94,117.83,87.81,68.96,71.63
20.15,117.83,96.94,68.97,71.66
20.38,117.79,110.02,78.24,71.65
20.58,117.86,119.66,86.28,71.81
20.78,117.84,128.36,94.45,82.39
20.98,118.94,128.18,104.96,93.21
21.18,120.08,128.53,111.39,101.9
21.38,120.17,128.66,113.69,111.89
21.58,120.13,128.84,113.21,120.97
21.78,120.17,129.1,113.27,122.39
21.98,118.12,128.73,112.71,122.03
22.41,118.09,128.85,112.74,122.1
22.61,118.13,128.92,112.8,122.27
22.85,118.45,129.43,113.41,123.4
23.05,119.64,130.82,114.42,124.5
23.25,119.65,131.03,114.49,124.58
23.45,120.99,131.73,114.89,125.19
23.65,126.17,137.07,120.29,130.37
23.85,130.22,139.43,122.66,132.21
24.05,135.04,144.24,127.09,136.88
24.25,137.49,146.02,129.03,139.19
24.45,142.2,151.55,133.57,143.99
24.65,139.63,148.34,130.71,141.06
24.85,140.88,150.98,133.15,143.73
25.05,139.2,148.65,131.22,141.65
25.25,140.72,150.09,132.4,142.92
25.45,140.95,151.13,133.34,143.9
25.65,142.46,151.68,133.84,144.36
25.85,142.89,152.47,134.06,144.74
26.05,141.26,151.28,132.48,142.91
26.25,142.26,153.09,133.93,144.53
26.45,141.03,150.95,132.13,142.63
26.65,141.54,152.63,133.39,143.79
26.85,141.39,152.58,133.49,143.96
27.05,142.03,152.82,133.88,144.19
27.25,142.81,153.38,134.3,144.85
27.45,141.32,152.27,132.4,143.11
27.65,142.61,153.6,134.23,144.96
27.85,140.91,152.06,132.17,142.95
28.05,141.61,153.4,133.5,144.24
28.25,141.48,153.18,133.31,144.13
28.45,142.19,153.58,133.9,144.72
28.65,143.01,154.15,134.29,145.18
28.85,141.62,152.83,132.61,143.57
29.05,142.43,154.08,134.22,145.19
29.25,141.53,152.85,132.94,143.45
29.45,141.86,154.2,134.01,144.73
29.65,141.83,154.49,134.01,144.77
29.85,141.99,154.41,133.98,144.65
30.05,142.88,154.97,134.45,145.0
30.25,141.12,153.56,132.31,143.4
30.45,142.38,154.89,134.1,145.18
30.65,140.59,152.78,132.1,142.96
30.85,141.44,154.53,133.42,144.6
31.05,141.36,154.41,133.43,144.53
31.25,142.04,154.4,133.79,144.46
31.45,142.97,155.44,134.22,145.19
31.65,141.52,153.87,132.5,143.61
31.85,142.52,155.81,134.39,145.22
32.05,141.23,153.67,132.15,143.51
32.25,141.72,155.1,133.6,144.7
32.45,141.5,154.88,133.51,144.72
32.65,142.21,155.28,133.53,144.6
32.85,142.96,155.95,134.19,145.38
33.05,141.45,154.56,132.89,143.55
33.25,142.64,155.74,134.28,145.28
33.45,140.86,154.35,132.51,143.21
33.65,141.48,155.6,133.66,144.74
33.85,141.42,155.55,133.59,144.78
34.05,142.15,155.88,133.63,145.06
34.25,143.02,156.5,134.16,145.52
34.45,141.57,154.91,132.45,143.98
34.65,142.52,156.29,134.03,145.5
34.85,141.15,154.37,132.14,143.25
35.05,141.53,156.03,133.62,144.86
35.25,141.28,155.93,133.41,144.79
35.45,142.13,155.9,133.38,144.68
35.65,142.94,156.98,134.32,145.42
35.85,141.49,155.73,132.85,143.97
36.05,142.86,156.8,134.12,145.75
36.25,141.21,155.26,132.43,143.58
36.45,141.55,156.83,133.6,145.02
