Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.19,151.64,117.14,129.26
0.13,122.17,151.66,117.15,129.26
0.33,122.12,151.71,117.14,129.19
0.53,122.07,151.74,117.11,129.24
0.73,122.03,151.81,117.03,129.1
0.93,122.0,151.64,116.97,129.05
1.13,122.07,151.64,116.93,129.08
1.33,122.11,151.6,116.91,129.09
1.53,116.68,151.64,116.94,129.03
1.73,105.04,145.47,113.22,115.07
1.93,94.29,131.12,103.88,103.98
2.14,84.51,117.14,93.48,93.66
2.34,74.72,103.49,84.61,81.83
2.55,72.36,89.75,74.45,73.73
2.75,72.27,83.55,69.6,73.63
2.96,72.2,83.2,69.49,73.47
3.17,72.2,82.93,69.45,73.52
3.37,72.14,82.67,69.42,73.51
3.58,72.11,82.49,69.43,73.49
3.79,72.09,82.27,69.45,73.52
3.99,72.09,82.03,69.44,73.45
4.20,72.09,81.86,69.4,73.46
4.41,72.11,81.7,69.39,73.45
4.61,72.12,81.58,69.38,73.36
4.82,72.11,81.49,69.38,73.41
5.03,72.07,81.38,69.39,73.36
5.26,72.08,80.95,69.36,73.36
5.98,72.08,80.81,69.36,73.31
6.38,72.0,80.31,69.34,73.28
7.53,72.03,80.05,69.35,75.51
8.31,72.05,80.01,69.36,76.01
8.52,72.05,79.97,69.37,76.2
8.72,72.03,79.89,69.33,76.22
8.93,72.0,79.82,69.31,76.16
9.13,72.0,79.78,69.29,76.19
9.33,71.98,79.7,69.31,75.11
9.70,82.16,79.61,69.32,74.39
9.96,92.65,79.57,69.28,73.78
10.16,101.36,79.57,69.29,73.24
10.36,110.5,79.47,69.29,73.21
10.56,119.08,79.46,69.29,73.15
10.76,118.52,79.39,69.24,73.2
10.96,117.72,79.33,69.26,73.14
11.16,117.39,78.93,69.25,73.16
12.11,117.45,78.91,69.22,73.1
12.91,117.52,78.79,69.24,73.05
13.76,117.43,78.62,69.24,73.03
14.78,117.38,78.41,69.24,72.95
15.96,117.39,78.4,69.24,72.99
16.38,117.43,78.54,69.24,72.91
16.59,117.43,78.64,69.23,72.95
16.81,117.46,78.68,69.2,72.93
17.01,117.48,78.82,69.18,72.98
