Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.19,121.23,74.07,68.93,71.58
0.19,122.09,74.08,68.92,71.58
0.39,122.24,74.17,68.9,71.57
0.59,122.2,74.28,68.9,71.57
0.79,122.18,74.25,68.89,71.58
0.99,122.07,74.15,68.9,71.58
1.19,122.07,74.1,68.88,71.6
1.39,122.09,74.05,68.87,71.59
1.59,122.09,74.07,68.88,71.6
1.79,117.94,74.19,68.89,71.59
1.99,107.41,74.3,68.88,71.57
2.19,96.23,74.23,68.87,71.58
2.40,86.26,74.15,68.88,71.57
2.60,77.17,74.11,68.89,71.55
2.81,72.42,74.08,68.89,71.56
3.02,72.27,74.11,68.9,71.56
3.22,72.2,74.24,68.88,71.57
3.43,72.15,74.32,68.87,71.58
3.63,72.12,74.21,68.89,71.57
3.84,72.1,74.12,68.9,71.61
4.04,72.12,74.07,68.89,71.6
4.25,72.12,74.08,68.89,71.59
4.45,72.19,74.14,68.89,71.58
4.66,72.18,74.29,68.88,71.59
4.86,72.14,74.31,68.86,71.56
5.07,72.1,74.18,68.86,71.55
5.27,72.05,74.1,68.87,71.55
5.51,72.09,74.26,68.9,71.55
6.22,72.07,74.23,68.87,71.54
6.62,72.02,74.34,68.93,71.62
7.78,72.06,74.07,68.91,71.66
8.58,72.05,74.11,68.89,71.61
8.78,72.0,74.23,68.89,71.61
8.99,71.97,74.34,68.9,71.59
9.20,71.97,74.2,68.9,71.59
9.40,71.98,74.12,68.88,71.54
9.61,71.98,74.05,68.89,71.56
9.98,81.77,74.11,68.89,71.56
10.22,92.44,74.29,68.89,71.59
10.43,100.7,74.34,68.9,71.57
10.63,110.36,74.24,68.92,71.6
10.83,118.55,74.16,68.9,71.57
11.03,118.65,74.1,68.89,71.58
11.23,117.8,74.09,68.89,71.6
11.43,117.52,74.16,68.91,71.59
11.66,117.57,74.07,68.87,71.54
12.82,117.54,74.2,68.88,71.53
13.61,117.62,74.28,68.87,71.58
14.70,117.57,74.08,68.86,71.57
15.48,117.56,74.07,68.86,71.55
16.65,117.63,74.07,68.86,71.56
16.87,117.6,74.07,68.87,71.56
17.07,117.63,74.2,68.87,71.58
17.28,117.61,74.29,68.87,71.59
17.49,117.57,74.19,68.86,71.6
17.70,117.57,74.1,68.86,71.62
17.91,117.57,74.05,68.88,71.6
18.12,117.6,74.06,68.91,71.61
18.33,117.67,74.11,68.91,71.6
18.54,117.63,74.26,68.89,71.6
18.75,117.59,74.28,68.9,71.6
18.96,117.57,74.18,68.9,71.59
19.17,117.58,74.11,68.9,71.58
19.38,117.57,74.07,68.91,71.57
