Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
25.12,119.53,139.22,113.81,125.25
25.55,120.22,140.0,114.64,125.8
25.75,121.35,140.75,115.07,126.2
25.99,124.4,143.4,117.35,128.92
26.19,124.57,143.67,117.29,128.99
26.54,126.96,145.08,119.38,131.25
26.74,124.11,143.62,117.33,129.28
26.94,124.34,143.92,117.99,128.99
27.43,127.25,146.52,120.5,131.28
27.63,124.4,144.51,118.22,128.74
27.83,120.89,142.05,115.27,126.44
28.15,122.67,143.92,117.08,128.44
28.35,121.55,142.17,114.96,126.89
28.58,124.31,144.37,117.53,129.28
28.78,124.31,144.34,117.7,129.25
28.98,127.35,146.83,120.07,131.31
29.18,127.04,147.2,120.08,131.36
29.41,126.93,147.35,119.99,131.48
29.61,127.51,147.82,119.61,131.71
29.81,127.52,147.93,119.78,131.54
30.01,126.45,147.32,119.14,131.13
30.28,124.81,145.64,117.37,129.44
30.48,127.35,145.91,118.51,130.05
30.69,125.05,145.17,117.38,129.25
30.89,128.59,147.64,119.77,131.78
31.09,124.93,145.09,117.38,129.15
31.45,127.88,147.89,119.62,131.13
31.65,124.54,145.73,117.51,128.7
31.85,126.18,146.77,118.27,129.45
32.05,124.51,146.16,117.18,128.88
32.26,126.49,147.6,118.82,129.89
32.46,122.95,144.35,115.78,127.0
33.16,126.35,147.22,118.11,129.5
33.36,121.65,144.29,115.2,127.01
33.56,124.79,146.91,117.36,129.55
33.84,128.18,149.53,119.82,131.91
34.04,128.06,149.58,120.06,131.4
34.54,124.87,147.09,117.85,129.07
34.74,121.42,144.6,115.42,126.75
35.15,123.13,146.55,117.3,128.49
35.35,121.26,144.47,115.32,126.87
35.57,124.6,147.11,117.85,129.41
35.77,124.56,147.29,117.85,129.36
35.97,126.48,149.51,119.72,130.49
36.23,127.79,150.18,120.79,131.68
36.43,121.74,145.0,115.79,127.22
37.02,124.19,147.6,118.02,129.65
37.22,121.94,145.3,115.56,127.52
37.42,121.89,145.94,116.22,128.74
37.91,124.86,148.05,118.16,130.02
38.11,124.76,147.62,117.81,129.84
38.33,124.95,147.83,117.68,129.86
38.53,128.14,150.17,121.02,132.23
38.73,128.45,149.9,121.36,131.76
38.99,124.92,147.32,118.85,129.08
39.41,127.89,149.96,121.65,131.39
39.61,124.69,147.72,118.46,129.36
39.81,123.29,147.2,117.24,129.08
40.01,124.87,147.9,117.86,129.82
40.21,124.82,148.01,117.78,129.84
40.41,121.93,145.8,115.48,127.13
40.61,121.66,145.33,115.09,127.07
40.81,121.08,144.5,114.25,125.68
41.01,117.85,142.79,112.79,124.53
41.21,117.8,142.78,112.78,124.5
41.41,117.79,142.79,112.79,124.5
41.61,117.8,142.8,112.77,124.53
41.81,117.83,142.85,112.75,124.53
42.01,118.64,143.69,113.49,124.91
42.21,119.32,144.3,114.11,125.47
