Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.14,152.03,117.08,129.27
0.13,122.1,152.05,117.07,129.25
0.33,122.09,151.98,117.07,129.22
0.53,122.1,151.92,117.04,129.22
0.73,122.12,151.96,116.94,129.14
0.93,122.05,151.84,110.27,129.12
1.13,122.02,151.78,100.9,129.19
1.33,121.99,151.77,91.4,129.2
1.53,120.98,151.77,82.56,129.21
1.73,109.23,151.65,70.39,120.49
1.93,98.86,137.37,69.4,108.71
2.13,89.14,123.8,69.31,97.2
2.34,77.57,108.83,69.29,86.09
2.54,72.45,96.28,69.26,74.94
2.75,72.28,83.86,69.24,73.68
2.95,72.21,83.37,69.23,73.55
3.16,72.15,82.99,69.24,73.57
3.36,72.14,82.7,69.2,73.57
3.57,72.14,82.47,69.18,73.47
3.77,72.18,82.22,69.17,73.44
3.98,72.18,82.06,69.22,73.44
4.18,72.17,81.86,69.21,73.44
4.39,72.16,81.7,69.21,73.43
4.59,72.11,81.61,69.18,73.4
4.80,72.09,81.48,69.16,73.44
5.00,72.08,81.41,69.15,73.44
5.21,72.08,81.3,69.16,73.39
5.44,72.06,80.88,69.18,73.38
6.14,74.27,80.53,69.18,73.34
6.93,74.18,80.03,69.16,73.37
8.30,73.52,79.97,69.15,73.31
8.51,72.88,79.88,69.14,73.31
8.72,72.22,79.82,69.17,73.3
8.92,71.94,79.75,69.18,73.26
9.13,71.93,79.73,69.15,73.23
9.33,71.94,79.67,69.13,73.21
9.70,81.81,79.57,69.11,73.23
9.94,92.7,79.5,69.12,73.16
10.15,101.1,79.43,69.13,73.2
10.35,109.46,79.38,69.11,73.19
10.55,118.34,79.29,69.11,73.16
10.75,118.59,79.24,69.1,73.18
10.95,117.74,79.17,69.08,73.15
11.15,117.38,79.09,69.07,73.14
11.58,117.42,78.75,69.08,73.09
12.99,117.46,78.68,69.08,73.05
13.80,117.46,78.44,69.08,73.01
14.66,117.46,78.34,69.1,72.99
15.47,117.51,78.67,69.07,72.91
17.47,117.55,78.6,69.08,72.89
17.68,117.58,78.62,69.08,72.92
17.89,117.57,78.6,69.1,72.9
18.10,117.55,78.54,69.12,72.93
18.31,117.46,78.49,69.12,72.94
18.52,117.48,78.47,69.08,72.93
18.73,117.5,78.43,69.09,72.91
18.94,117.5,78.46,69.08,72.88
19.15,117.54,78.43,69.07,72.89
19.36,117.56,78.39,69.1,72.91
19.57,117.52,78.35,69.11,72.89
19.78,117.5,78.33,69.08,72.91
19.99,117.5,78.35,69.06,72.9
20.21,117.5,78.29,69.06,72.9
20.42,117.49,78.24,69.06,72.9
20.62,117.51,78.22,69.06,72.87
20.83,117.54,78.21,69.07,72.88
21.04,117.53,78.23,69.08,72.88
21.24,117.56,78.17,69.08,72.9
21.47,117.53,88.25,69.07,72.88
21.71,117.5,100.6,69.06,72.84
21.91,117.54,114.75,75.39,72.83
22.15,117.52,123.82,82.73,72.79
22.35,117.54,135.12,91.3,81.51
22.55,117.51,136.46,99.82,92.12
22.75,119.83,136.76,108.17,100.11
22.95,119.87,136.95,114.38,110.84
23.15,119.92,137.28,113.47,121.03
23.35,119.99,137.5,113.32,124.68
23.55,117.68,137.14,112.67,123.83
23.99,117.65,137.25,112.67,123.91
24.19,117.68,137.5,112.68,123.92
24.41,117.94,138.09,113.7,128.72
24.61,119.17,139.33,114.6,129.21
24.81,119.3,139.47,114.6,129.34
25.01,119.37,139.55,114.64,129.41
25.21,120.9,140.26,115.11,129.99
25.41,120.99,140.78,115.19,126.33
25.61,125.67,144.18,118.32,129.98
25.81,131.54,148.46,122.23,133.69
26.16,130.35,148.16,121.75,133.44
26.36,128.45,147.22,120.85,131.84
26.66,125.75,145.48,118.77,130.61
27.02,127.73,147.1,119.9,131.9
27.22,130.65,149.22,121.88,134.04
27.48,130.04,148.54,120.81,132.77
27.68,134.66,153.06,125.25,137.71
27.88,137.26,155.35,127.27,139.4
28.08,133.4,152.38,124.71,137.36
28.28,135.97,154.86,126.8,138.51
28.60,137.35,156.11,127.44,139.39
28.80,132.97,152.18,124.06,135.7
29.00,128.08,148.59,120.66,132.21
29.27,131.12,151.46,123.6,135.07
29.47,135.03,154.66,126.06,137.93
29.67,130.44,150.77,122.39,133.92
29.87,135.04,154.06,125.5,136.99
30.07,137.68,156.38,127.41,139.17
30.28,137.18,155.94,126.66,138.24
30.48,132.04,151.55,122.9,134.73
30.68,136.65,155.84,126.8,138.23
30.88,135.95,155.7,126.24,137.69
31.21,132.55,152.71,123.25,134.99
31.41,128.57,150.9,121.36,133.4
31.70,128.13,149.88,120.07,131.93
31.90,130.82,151.68,122.16,133.93
32.10,130.43,151.24,122.3,133.99
32.30,131.16,151.47,122.21,133.81
32.50,129.22,150.79,121.64,132.25
32.79,126.48,148.27,119.24,130.87
33.16,128.26,149.83,121.18,133.02
33.53,130.65,151.33,122.71,133.83
