Time(S),GPU0_Power(W)
0.02,34.61
0.02,34.61
0.23,34.61
0.43,34.63
0.63,34.61
0.83,34.7
1.03,34.59
1.23,32.76
1.43,32.67
1.63,32.58
1.83,32.57
2.03,32.57
2.23,32.67
2.43,32.58
2.63,32.57
2.83,32.57
3.03,32.64
3.23,32.62
3.43,32.6
3.63,32.59
3.83,32.58
4.03,32.58
4.23,32.58
4.43,32.58
4.63,32.58
4.83,32.58
5.03,32.58
5.23,32.58
5.43,32.67
5.63,32.67
5.83,32.58
6.03,32.67
6.23,32.58
6.43,32.58
6.63,32.67
6.83,32.58
7.03,32.77
7.23,32.77
7.43,32.58
7.63,32.58
7.83,32.6
8.03,33.17
8.23,32.67
8.43,32.67
8.63,32.58
8.83,32.58
9.03,32.67
9.23,33.64
9.43,34.7
9.63,34.7
9.83,34.51
10.03,34.62
10.23,34.62
10.43,34.81
10.63,35.76
10.83,34.7
11.03,34.75
11.23,36.47
11.43,42.73
11.63,43.19
11.83,35.41
12.03,34.69
12.23,34.5
12.43,34.65
12.63,35.32
12.83,43.16
13.03,42.81
13.23,41.64
13.43,34.59
13.63,34.49
13.83,34.73
14.03,34.71
14.23,34.7
14.43,34.7
14.63,34.7
14.83,34.7
15.03,34.61
15.23,34.61
15.43,34.7
15.63,34.7
15.83,34.61
16.03,36.53
