Time(S),GPU0_Power(W)
0.02,36.9
0.02,35.65
0.23,34.62
0.43,34.64
0.63,34.57
0.83,34.7
1.03,34.7
1.23,34.61
1.43,32.87
1.63,32.77
1.83,32.77
2.03,32.67
2.23,32.58
2.43,32.58
2.63,32.67
2.83,32.58
3.03,32.76
3.23,32.76
3.43,32.86
3.63,32.76
3.83,32.57
4.03,32.67
4.23,32.67
4.43,32.58
4.63,32.67
4.83,32.67
5.03,32.57
5.23,32.57
5.43,36.9
5.63,35.65
5.83,35.67
6.03,35.65
6.23,35.65
6.43,35.56
6.63,35.65
6.83,35.56
7.03,36.72
7.23,37.39
7.43,43.1
7.63,36.35
7.83,36.3
8.03,36.33
8.23,36.28
8.43,36.37
8.63,36.26
8.83,36.35
9.03,36.24
9.23,36.24
9.44,36.33
9.64,34.91
9.84,34.7
10.04,34.61
10.24,34.7
