Time(S),GPU0_Power(W)
0.06,198.07
0.06,198.12
0.26,198.16
0.46,198.17
0.66,198.18
0.86,197.79
1.06,197.73
1.26,197.68
1.46,197.69
1.66,195.29
1.86,184.57
2.06,174.6
2.26,164.45
2.46,154.06
2.66,146.91
2.86,146.05
3.06,145.32
3.26,144.79
3.46,144.51
3.66,144.38
3.86,144.22
4.06,144.13
4.26,144.05
4.46,143.98
4.66,143.89
4.86,143.8
5.06,143.74
5.26,143.71
5.46,143.65
5.66,143.63
5.86,143.64
6.06,143.63
6.26,143.6
6.46,143.6
6.66,143.63
6.89,143.76
7.19,143.93
7.39,151.49
7.59,161.46
7.79,171.68
7.99,182.2
8.19,192.69
8.39,197.69
8.60,197.57
8.80,197.55
9.00,197.59
9.20,197.64
9.40,197.62
9.60,197.68
9.80,197.78
10.00,198.13
10.20,200.49
10.40,203.79
10.60,208.26
10.80,208.45
11.00,208.33
11.20,206.23
11.40,202.56
11.60,199.16
11.80,197.7
12.00,197.68
12.20,197.63
12.40,197.59
12.60,197.77
