Time(S),GPU0_Power(W)
0.06,198.14
0.06,198.18
0.26,198.15
0.46,198.15
0.66,198.01
0.86,197.7
1.06,188.82
1.26,179.74
1.46,170.23
1.66,160.37
1.86,150.27
2.06,148.81
2.26,147.36
2.46,146.3
2.66,145.44
2.86,144.94
3.06,144.47
3.26,144.32
3.46,144.22
3.67,144.12
3.87,144.0
4.07,143.87
4.27,143.81
4.47,143.77
4.67,143.67
4.87,143.62
5.07,143.63
5.27,143.66
5.47,143.64
5.67,143.65
5.87,143.69
6.07,143.69
6.27,143.65
6.47,143.66
6.67,143.68
6.87,143.67
7.07,143.64
7.27,143.64
7.47,143.64
7.67,143.6
7.87,143.59
8.07,143.59
8.27,143.63
8.52,144.05
8.81,144.53
9.01,152.31
9.21,161.92
9.41,172.45
9.61,182.95
9.81,192.87
10.01,197.59
10.21,197.48
10.41,197.53
10.61,197.54
10.81,197.54
11.01,197.54
11.21,197.56
11.41,197.51
11.61,197.52
11.81,197.6
12.01,197.68
12.21,197.82
12.41,198.75
12.61,200.19
12.81,201.26
13.01,202.64
13.21,203.88
13.41,203.88
13.61,202.43
13.81,201.36
14.01,199.95
14.21,198.55
14.41,197.59
14.61,197.54
14.81,197.54
15.01,197.52
15.21,197.54
15.41,197.72
