Time(S),GPU0_Power(W)
0.06,198.11
0.06,198.18
0.26,198.21
0.46,198.27
0.66,198.16
0.86,197.8
1.06,197.75
1.26,193.52
1.46,184.02
1.66,174.22
1.86,163.22
2.06,153.03
2.26,147.75
2.46,146.68
2.66,145.93
2.86,145.29
3.07,144.75
3.27,144.53
3.47,144.4
3.67,144.27
3.87,144.13
4.07,144.05
4.27,143.95
4.47,143.87
4.67,143.8
4.87,143.78
5.07,143.71
5.27,143.69
5.47,143.63
5.67,143.67
5.87,143.68
6.07,143.67
6.27,143.66
6.47,143.64
6.67,143.57
6.87,143.53
7.07,143.57
7.27,143.62
7.49,143.81
7.80,144.25
8.00,153.0
8.20,162.53
8.40,173.06
8.60,183.58
8.80,193.79
9.00,197.62
9.20,197.54
9.40,197.56
9.60,197.58
9.80,197.61
10.00,197.63
10.20,197.6
10.40,197.65
10.60,197.64
10.80,197.62
11.00,197.63
11.21,197.76
11.41,197.75
11.61,198.3
11.81,200.72
12.01,203.59
12.21,204.77
12.41,204.82
12.61,204.15
12.81,201.84
13.01,198.85
13.21,197.6
13.41,197.56
13.61,197.56
13.81,197.59
14.01,197.59
