Time(S),GPU0_Power(W)
0.00,126.0
0.00,126.0
0.20,100.0
0.40,84.0
0.60,133.0
0.80,134.0
1.00,134.0
1.20,132.0
1.40,125.0
1.60,87.0
1.80,82.0
2.00,100.0
2.20,127.0
2.40,113.0
2.60,85.0
2.80,81.0
3.00,81.0
3.20,81.0
3.40,81.0
3.60,124.0
3.80,130.0
4.00,133.0
4.20,133.0
4.40,133.0
4.60,132.0
4.80,132.0
5.00,134.0
5.20,132.0
5.40,131.0
5.60,132.0
5.80,100.0
6.00,83.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,103.0
10.00,84.0
10.20,118.0
10.40,129.0
10.60,131.0
10.80,131.0
11.00,131.0
11.20,93.0
11.40,83.0
11.60,81.0
11.80,81.0
12.00,111.0
12.20,134.0
12.40,123.0
12.60,87.0
12.80,82.0
13.00,81.0
13.20,81.0
13.40,81.0
13.60,81.0
13.80,110.0
14.00,111.0
14.20,115.0
14.40,130.0
14.60,132.0
14.80,132.0
15.00,132.0
15.20,132.0
15.40,132.0
15.60,132.0
15.80,132.0
16.00,133.0
16.20,132.0
16.41,132.0
16.61,132.0
16.81,133.0
17.01,132.0
17.21,132.0
17.41,132.0
17.61,133.0
17.81,132.0
18.01,132.0
18.21,132.0
18.41,132.0
18.61,132.0
18.81,132.0
19.01,132.0
19.27,133.0
19.47,133.0
19.67,133.0
19.87,133.0
20.07,133.0
20.27,133.0
20.47,133.0
20.67,133.0
20.87,133.0
21.07,111.0
21.27,122.0
21.47,131.0
21.67,133.0
21.87,133.0
22.07,133.0
22.27,102.0
22.47,124.0
22.67,131.0
22.87,133.0
23.07,133.0
23.27,133.0
23.47,133.0
23.67,133.0
23.87,132.0
24.07,133.0
24.27,132.0
24.47,131.0
24.67,133.0
24.87,133.0
25.07,133.0
25.27,132.0
25.47,133.0
25.67,133.0
25.87,133.0
26.07,134.0
26.27,133.0
26.47,133.0
26.67,131.0
26.87,132.0
27.07,133.0
27.27,133.0
27.47,133.0
27.67,133.0
27.87,133.0
28.07,133.0
28.27,132.0
28.47,132.0
28.67,132.0
28.87,133.0
29.07,132.0
29.27,132.0
29.47,132.0
29.67,132.0
29.87,132.0
30.07,132.0
30.27,132.0
30.47,132.0
30.67,132.0
30.87,132.0
31.07,132.0
31.27,132.0
31.47,132.0
31.67,132.0
31.87,132.0
32.07,132.0
32.27,132.0
32.47,132.0
32.67,132.0
32.87,132.0
33.07,132.0
33.27,132.0
33.47,132.0
33.67,132.0
33.87,132.0
34.07,132.0
34.27,132.0
34.47,132.0
34.67,132.0
34.87,132.0
35.07,132.0
35.27,132.0
35.47,132.0
35.67,132.0
35.87,132.0
36.07,132.0
36.27,132.0
36.47,119.0
36.67,121.0
36.87,136.0
37.07,138.0
37.27,152.0
37.47,160.0
37.67,150.0
37.87,102.0
38.07,84.0
38.27,142.0
38.47,186.0
38.67,178.0
38.87,111.0
39.07,91.0
39.27,129.0
39.47,138.0
39.67,139.0
39.88,230.0
40.08,152.0
40.28,141.0
40.48,183.0
40.68,154.0
40.88,142.0
41.08,165.0
41.28,140.0
41.48,129.0
41.68,138.0
41.88,139.0
42.08,161.0
42.28,134.0
42.48,139.0
42.68,139.0
42.88,171.0
43.08,113.0
43.28,108.0
43.48,135.0
43.68,139.0
43.88,156.0
44.08,185.0
44.28,145.0
44.48,139.0
44.68,138.0
44.88,204.0
45.08,148.0
45.28,140.0
45.48,213.0
45.68,149.0
45.88,141.0
46.08,218.0
46.28,118.0
46.48,132.0
46.68,138.0
46.88,168.0
47.08,129.0
47.28,93.0
47.48,123.0
47.68,138.0
47.88,138.0
48.08,157.0
48.28,158.0
48.48,142.0
48.68,140.0
48.88,160.0
49.08,143.0
49.28,140.0
49.48,161.0
49.68,135.0
49.88,140.0
50.08,139.0
50.28,175.0
50.48,145.0
50.68,140.0
50.88,184.0
51.08,136.0
51.28,102.0
51.48,134.0
51.68,138.0
51.88,148.0
52.08,200.0
52.28,148.0
52.48,141.0
52.68,205.0
52.88,127.0
53.08,135.0
53.28,139.0
53.48,219.0
53.68,153.0
53.88,141.0
54.08,185.0
54.28,154.0
54.48,141.0
54.68,161.0
54.88,155.0
55.08,140.0
55.28,139.0
55.48,140.0
55.68,139.0
55.88,158.0
56.08,157.0
56.28,141.0
56.48,140.0
56.68,139.0
56.88,165.0
57.08,137.0
57.28,140.0
57.48,139.0
57.68,178.0
57.88,144.0
58.08,140.0
58.28,185.0
58.48,145.0
58.68,140.0
58.88,194.0
59.08,130.0
59.28,93.0
59.48,132.0
59.68,138.0
59.88,143.0
60.08,217.0
60.28,150.0
60.48,141.0
60.68,221.0
60.88,151.0
61.08,141.0
61.28,220.0
61.48,153.0
61.68,141.0
61.88,186.0
62.08,154.0
62.28,141.0
62.48,161.0
62.68,155.0
62.88,109.0
63.08,123.0
63.28,138.0
63.48,139.0
63.68,159.0
63.88,161.0
64.08,143.0
64.28,140.0
64.48,160.0
64.68,141.0
64.88,140.0
65.08,139.0
65.28,169.0
65.48,144.0
65.68,140.0
65.88,175.0
66.08,145.0
66.28,140.0
66.48,178.0
66.68,118.0
66.88,100.0
67.08,134.0
67.28,139.0
67.48,150.0
67.68,194.0
67.88,147.0
68.08,140.0
68.28,195.0
68.48,147.0
68.68,140.0
