Time(S),GPU0_Power(W)
0.20,152.15
0.20,152.76
0.40,153.65
0.60,154.33
0.80,154.18
1.00,154.16
1.20,154.32
1.40,154.28
1.60,139.61
1.80,125.84
2.00,112.69
2.20,98.75
2.40,84.87
2.60,84.06
2.80,83.61
3.00,83.42
3.20,83.29
3.40,82.96
3.60,82.84
3.80,82.71
4.00,82.42
4.20,82.04
4.70,81.92
5.21,81.78
5.41,91.37
5.61,104.7
5.81,117.09
6.01,129.55
6.21,142.27
6.41,145.16
6.61,144.48
6.81,144.76
7.01,144.88
7.21,145.27
7.58,145.95
8.78,146.44
9.58,146.71
10.40,146.66
10.60,146.88
10.80,146.84
11.00,146.85
11.20,147.04
11.40,147.07
11.60,147.02
11.80,147.21
12.00,147.25
12.20,147.17
12.40,147.34
12.60,147.35
12.80,147.44
13.15,147.56
13.44,147.52
13.64,147.54
13.84,148.29
14.04,148.99
14.24,150.59
14.44,150.85
14.64,150.94
14.85,151.12
15.05,150.57
15.30,153.18
15.50,156.23
15.77,156.31
15.99,156.34
16.19,154.09
16.56,153.48
16.76,151.07
17.23,154.27
17.43,154.99
17.71,155.24
17.91,159.41
18.24,153.27
18.70,155.78
18.90,157.82
19.16,153.92
19.36,154.1
19.57,153.84
19.77,153.65
20.05,155.17
20.25,155.01
20.57,157.6
20.77,157.88
21.04,154.28
21.24,156.46
21.44,154.63
21.64,154.93
22.08,155.64
22.28,153.51
22.48,153.42
22.68,151.21
22.88,151.09
23.08,149.67
23.28,149.74
23.48,149.63
23.68,149.5
23.88,150.22
24.08,150.96
