Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,158.29,118.33,115.22,118.64
0.12,158.32,118.32,115.24,118.66
0.32,158.38,118.31,115.21,118.72
0.52,158.27,118.3,115.17,118.62
0.72,158.35,118.29,115.18,118.56
0.92,158.33,118.11,115.12,118.55
1.12,158.25,118.15,115.12,118.54
1.32,158.12,118.14,115.13,118.51
1.52,158.18,118.1,115.12,110.82
1.72,142.26,109.17,109.08,99.57
1.92,127.14,99.6,99.89,88.46
2.12,112.13,89.96,91.14,78.77
2.32,97.79,80.33,81.39,70.12
2.52,86.56,70.68,72.12,69.99
2.73,85.87,69.93,68.88,69.91
2.93,85.53,69.84,68.79,69.87
3.13,85.26,69.83,68.74,69.84
3.33,84.93,69.86,68.72,69.83
3.53,84.73,69.86,68.71,69.81
3.73,84.61,69.94,68.73,69.81
3.93,84.34,69.93,68.72,69.82
4.13,84.12,69.94,68.72,69.83
4.33,84.05,69.88,68.69,69.83
4.53,83.84,69.86,68.69,69.84
4.74,83.64,69.9,68.69,69.83
4.94,83.59,69.9,68.69,69.81
5.14,83.51,69.91,68.69,69.79
5.34,83.34,69.94,68.7,69.79
5.54,83.29,69.99,68.7,69.79
5.77,83.08,69.84,68.71,69.76
6.47,82.63,69.96,68.73,69.77
7.27,82.14,69.85,68.7,72.05
8.59,82.04,69.78,68.68,72.81
8.79,81.9,69.79,68.7,73.61
8.99,81.87,69.74,68.69,73.84
9.19,81.85,69.67,68.69,73.83
9.39,81.73,69.74,68.69,73.79
9.59,81.69,69.8,68.69,73.81
9.79,81.58,69.83,68.68,72.63
10.15,94.18,69.82,68.67,71.62
10.39,108.24,69.75,68.68,70.85
10.59,119.39,69.78,68.67,70.14
10.79,132.66,69.82,68.68,69.78
10.99,144.12,69.85,68.68,69.74
11.19,145.41,69.85,68.69,69.75
11.39,144.84,69.91,68.68,69.75
11.59,144.85,69.9,68.68,69.74
11.79,145.13,69.84,68.68,69.74
11.99,145.25,69.84,68.66,69.74
12.19,145.51,69.9,68.65,69.75
12.39,145.75,69.83,68.65,69.75
12.59,146.07,69.86,68.66,69.73
12.90,146.2,69.88,68.65,69.74
13.12,146.51,69.87,68.67,69.74
13.63,147.04,69.85,68.64,69.73
14.55,147.37,69.86,68.64,69.75
15.22,147.74,69.81,68.66,69.71
16.08,147.97,69.66,68.61,69.74
16.89,148.21,69.84,68.63,69.7
17.74,148.3,69.81,68.64,69.71
18.09,148.42,69.79,68.62,69.74
18.85,148.53,69.8,68.61,69.73
19.20,148.58,69.76,68.64,69.75
19.92,148.66,69.74,68.66,69.74
20.17,148.85,69.72,68.68,69.75
20.74,148.85,69.73,68.62,69.76
21.38,148.95,69.84,68.63,69.73
21.96,149.05,69.85,68.63,69.73
22.49,149.07,69.78,68.65,69.73
23.15,149.18,69.86,68.64,69.73
23.64,149.23,69.88,68.62,69.72
24.22,149.27,69.78,68.63,69.75
24.81,149.37,69.74,68.63,69.75
25.51,149.34,69.76,68.64,69.74
25.76,149.44,69.82,68.62,69.73
26.57,149.57,69.88,68.63,69.73
27.35,149.61,69.77,68.65,69.72
27.94,149.66,69.8,68.62,69.68
28.98,149.73,69.76,68.63,69.74
30.11,149.76,69.76,68.6,69.68
30.94,149.79,69.79,68.62,69.7
31.77,149.91,69.8,68.62,69.7
32.26,149.94,69.82,68.63,69.71
32.47,149.87,69.79,68.62,69.71
32.68,149.9,69.78,68.64,69.74
32.89,149.98,69.79,68.64,69.77
33.10,149.97,69.78,68.62,69.76
33.31,149.89,69.79,68.61,69.72
33.52,149.89,69.8,68.62,69.72
33.76,150.0,69.8,68.6,69.72
33.97,150.02,69.81,68.63,69.72
34.18,149.94,69.79,68.61,69.72
34.39,150.0,69.76,68.63,69.74
34.60,150.07,69.78,68.65,69.74
34.81,150.04,69.81,68.64,69.74
35.05,149.97,69.85,68.62,69.76
35.25,150.04,69.86,68.62,69.73
35.46,150.12,69.86,68.61,69.73
35.67,150.1,69.85,68.6,69.71
35.88,150.06,69.83,68.61,69.7
36.09,150.11,69.81,68.63,69.71
36.30,150.15,69.74,68.66,69.72
36.51,150.09,69.76,68.64,69.71
36.72,150.09,69.76,68.65,69.73
36.93,150.18,69.8,68.64,69.73
37.14,150.18,69.8,68.62,69.73
37.35,150.09,69.82,68.61,69.76
37.56,150.12,69.77,68.61,69.77
37.77,150.18,69.77,68.62,69.77
37.98,150.13,69.77,68.63,69.75
38.19,150.1,69.76,68.63,69.75
38.40,150.21,69.78,68.65,69.73
38.61,150.23,69.8,68.64,69.73
38.82,150.18,69.75,68.65,69.73
39.03,150.18,69.74,68.63,69.74
39.24,150.26,69.74,68.65,69.74
39.45,150.24,69.76,68.63,69.75
39.66,150.23,69.78,68.63,69.71
39.89,150.28,80.72,68.62,69.73
40.10,150.35,88.5,68.62,69.72
40.30,150.31,97.61,76.47,69.71
40.50,150.3,106.03,84.73,69.71
40.70,150.29,113.91,93.18,77.19
40.90,150.17,114.44,100.17,86.76
41.10,152.64,114.64,109.18,94.18
41.30,152.82,114.62,112.79,103.5
41.50,152.75,114.72,112.02,111.51
41.70,152.91,114.81,111.85,114.68
41.90,150.67,113.94,111.15,114.01
42.30,150.55,113.93,111.08,114.03
42.50,150.52,113.89,111.11,114.01
42.74,150.95,114.47,111.63,115.15
42.94,152.15,115.45,112.91,115.99
43.14,152.22,115.45,112.9,115.99
43.34,152.71,115.65,113.07,116.24
43.54,154.11,116.35,113.74,117.23
43.74,158.4,118.94,116.06,119.43
44.01,161.49,120.95,118.74,121.43
44.21,166.2,123.7,121.02,124.05
44.41,164.74,123.71,121.33,124.19
44.61,168.17,126.0,123.1,126.39
44.92,167.51,125.62,122.96,126.07
45.12,166.16,125.22,122.21,125.68
45.32,168.62,127.93,125.03,128.23
45.52,169.21,127.36,124.41,127.63
45.72,171.32,129.87,126.6,130.36
45.92,171.41,130.51,127.29,130.44
46.12,169.31,129.52,125.96,129.72
46.32,169.49,129.47,125.95,129.8
46.52,169.15,129.48,125.95,129.37
46.72,170.25,129.7,126.09,129.84
46.92,170.85,129.51,126.23,130.49
47.21,170.49,128.32,124.51,128.32
47.41,169.02,127.0,123.64,127.18
47.61,171.77,129.41,125.44,129.23
47.81,167.25,126.14,122.76,126.17
48.01,171.57,129.74,126.21,129.7
48.21,171.19,129.98,126.43,129.49
48.41,171.68,130.0,126.7,129.97
48.61,172.76,130.18,126.63,130.15
48.93,169.47,126.85,123.79,126.96
49.13,167.1,125.82,122.69,125.97
49.40,167.06,125.46,122.26,125.8
49.60,167.11,125.2,122.22,125.77
49.80,168.84,126.85,123.82,127.08
50.11,171.37,129.33,126.25,129.44
50.31,170.29,128.03,125.26,128.55
50.51,170.59,129.2,126.01,129.68
50.71,169.13,127.93,124.7,128.28
50.91,172.35,131.05,127.62,130.99
51.11,171.99,130.25,126.97,130.71
51.31,171.7,129.39,126.45,129.55
51.63,172.69,130.57,127.03,130.6
51.84,169.7,126.91,123.86,127.33
52.22,170.11,126.73,123.58,127.15
52.42,171.8,127.86,124.91,128.5
52.62,171.67,128.2,125.28,128.62
52.82,173.43,129.78,126.21,130.31
53.02,176.23,132.81,129.39,132.88
53.22,174.58,131.69,128.23,131.25
53.42,174.73,132.99,129.18,132.83
53.62,174.37,132.49,128.77,131.9
53.82,170.47,129.68,126.2,129.66
54.02,170.68,129.56,126.18,129.49
54.22,170.21,129.53,125.97,129.5
54.42,173.15,131.31,127.91,130.9
54.62,172.06,130.03,126.31,129.46
54.82,176.17,133.33,129.76,132.75
55.02,176.84,133.0,129.64,132.12
55.22,173.61,130.56,126.8,130.25
55.42,173.36,130.26,126.79,130.07
55.62,172.77,129.8,127.08,129.55
55.82,174.24,131.22,127.75,130.91
56.02,173.49,130.28,126.75,129.95
56.22,176.45,133.14,129.74,132.88
56.42,176.01,132.77,129.57,132.24
56.62,172.63,129.93,127.2,130.38
56.82,172.14,128.89,126.06,129.13
57.02,172.78,128.92,125.83,129.19
57.22,172.5,127.86,124.73,127.82
57.42,168.89,125.48,122.19,125.88
57.62,174.3,129.53,126.21,129.45
57.82,171.55,127.86,124.29,127.78
58.02,169.64,126.35,122.82,126.92
58.30,173.46,129.59,125.82,129.56
58.50,171.94,127.42,123.78,126.96
58.70,172.78,128.32,125.04,128.29
58.91,173.75,129.59,126.04,129.15
59.11,177.04,132.43,128.51,132.14
59.31,176.68,131.92,128.32,131.6
59.51,174.32,130.51,127.36,130.85
59.71,174.23,130.56,127.21,130.88
59.91,174.02,130.04,126.92,130.35
60.11,175.26,131.55,128.37,131.71
60.31,174.18,130.37,126.81,130.16
60.51,178.2,133.8,130.3,133.39
60.71,177.92,133.14,129.54,132.77
60.91,174.48,130.54,127.41,130.34
61.11,170.2,127.48,124.77,127.44
61.43,171.35,127.27,124.32,127.06
61.63,167.51,124.49,120.9,124.01
61.83,169.36,125.95,122.34,125.72
62.06,169.68,126.7,123.28,126.19
62.26,170.98,127.0,123.65,126.92
62.46,170.76,127.61,124.29,127.62
62.66,172.95,129.15,125.24,128.84
62.86,174.87,130.51,127.5,130.89
63.06,175.39,130.84,127.23,130.89
63.26,172.96,129.28,126.42,129.79
63.46,170.57,127.15,123.75,127.88
63.78,172.11,127.7,124.43,127.58
63.98,166.2,123.81,120.4,123.84
64.18,170.1,127.27,124.55,127.69
64.38,170.68,128.1,124.85,127.56
64.70,170.99,126.82,124.22,127.11
64.90,173.73,129.78,126.77,129.43
65.10,170.87,126.68,123.34,126.8
65.30,169.13,125.5,122.15,126.24
65.53,171.16,126.86,123.98,127.83
65.73,170.3,126.36,123.07,127.29
65.93,171.03,127.18,124.2,128.0
66.13,174.56,129.3,125.54,129.22
66.33,171.84,128.22,124.56,127.59
66.65,173.15,128.86,125.56,128.7
66.85,171.6,127.1,124.08,126.96
67.05,170.8,127.66,124.13,126.96
67.25,171.76,128.61,125.12,128.05
67.45,176.16,132.39,128.6,131.67
67.65,176.19,131.96,128.11,131.25
67.85,177.66,133.33,129.78,132.74
68.05,177.9,133.05,129.61,132.65
68.25,174.88,130.51,127.32,129.94
68.45,171.16,127.36,123.3,126.53
68.67,172.28,129.05,125.68,128.39
68.87,171.28,127.68,123.86,126.82
69.07,170.78,127.71,124.33,127.08
69.27,174.56,130.6,126.59,129.75
69.47,176.78,132.55,129.12,132.21
69.67,176.97,132.65,129.06,132.3
69.87,178.32,134.33,130.86,134.26
70.07,177.88,133.23,129.87,133.27
70.27,179.68,134.82,131.18,134.58
70.47,178.37,133.15,129.29,132.57
70.67,175.18,130.15,126.38,129.18
70.99,175.36,129.7,126.25,129.03
71.19,173.76,128.2,124.73,127.42
71.39,173.98,128.4,124.87,127.87
71.59,174.89,129.31,125.88,128.9
71.79,179.39,133.17,129.79,132.86
71.99,177.49,132.37,128.76,131.64
72.19,178.31,133.03,129.76,132.82
72.39,177.35,132.5,129.13,132.07
72.59,174.32,130.06,127.07,129.61
72.79,173.22,129.07,126.22,128.69
72.99,172.48,128.76,125.86,128.45
73.19,173.95,129.77,126.57,129.34
73.39,173.8,129.34,126.49,129.15
73.59,174.12,129.52,126.55,129.59
73.79,174.22,129.88,126.56,129.86
73.99,174.05,129.4,126.53,129.73
74.19,173.21,129.2,126.16,129.42
74.39,172.96,129.19,125.88,128.93
74.59,173.14,129.33,126.25,129.43
74.79,170.31,127.09,123.78,126.74
75.12,171.11,127.33,123.67,127.0
75.32,167.56,123.96,120.61,123.65
75.52,171.55,127.88,124.54,127.79
75.72,171.59,127.16,123.83,127.29
75.92,174.85,129.82,126.57,130.17
76.12,175.37,130.21,126.42,129.86
76.32,175.41,130.29,126.63,130.31
76.52,175.62,130.32,126.73,130.16
76.72,175.65,130.44,126.81,130.75
76.92,172.09,126.75,123.84,127.05
77.20,174.92,129.24,126.9,129.82
77.40,175.81,128.67,126.09,129.33
77.60,175.49,129.15,126.18,129.18
77.80,175.92,130.12,126.73,130.18
78.00,178.95,132.91,129.63,133.07
78.20,177.67,132.78,129.02,132.33
78.40,180.2,135.42,131.45,135.09
78.60,178.79,133.63,129.69,133.38
78.80,180.26,134.94,131.0,134.65
79.00,179.83,133.59,129.86,132.86
79.20,179.0,133.46,129.58,133.17
79.40,178.62,132.77,129.15,131.9
79.60,174.55,130.13,126.79,129.88
79.80,171.26,126.72,122.84,126.49
80.02,173.49,128.8,125.44,129.06
80.22,170.0,124.68,121.27,124.6
80.49,171.66,126.14,123.3,126.5
80.69,174.81,128.36,124.83,128.49
80.96,174.43,128.14,124.97,128.43
81.16,175.63,129.42,126.6,129.52
81.36,176.71,129.49,126.39,130.07
81.56,177.08,129.77,126.9,130.8
81.76,177.51,129.93,127.25,130.23
81.96,174.63,128.16,125.48,128.66
82.16,173.77,128.29,125.44,129.11
82.36,174.99,129.46,126.47,129.83
82.56,172.83,128.28,125.07,128.79
82.76,173.92,129.4,125.93,129.5
83.04,172.61,127.91,124.39,128.21
83.24,174.15,128.57,125.08,128.61
83.44,174.3,128.27,124.71,128.24
83.67,171.99,126.67,123.03,127.09
83.87,175.51,129.47,126.36,129.66
84.07,172.32,126.5,123.47,126.49
84.39,174.17,128.32,124.74,128.78
84.59,175.48,128.87,125.7,129.53
84.85,171.02,124.91,121.94,125.65
85.13,172.92,126.65,123.37,127.39
85.33,175.21,128.25,125.42,129.01
85.53,171.69,126.64,122.85,127.39
85.73,172.6,128.12,124.68,128.34
85.93,173.82,129.35,125.89,129.21
86.13,176.26,131.98,128.06,131.7
86.33,176.22,131.23,127.59,131.46
86.66,175.25,129.42,126.03,129.92
86.86,176.01,129.94,126.68,130.55
87.06,172.93,127.16,123.98,127.41
87.26,172.43,127.53,124.03,127.93
87.46,174.95,129.49,125.94,129.29
87.66,176.51,130.83,127.48,130.96
87.86,176.14,130.4,127.0,130.41
88.06,176.04,130.33,127.02,130.42
88.26,173.08,127.95,124.57,128.63
88.58,174.64,128.13,124.83,128.7
88.78,168.93,123.75,120.94,124.58
88.98,171.72,127.48,124.42,128.54
89.18,172.17,127.08,123.65,127.69
89.38,174.02,128.98,126.02,130.08
89.58,174.35,129.76,126.37,130.15
89.88,171.36,126.37,123.31,127.33
90.08,172.87,127.4,124.6,128.04
90.28,174.39,128.36,125.8,128.73
90.48,174.23,128.88,126.47,130.0
90.68,177.81,131.3,127.79,131.88
90.88,175.66,130.39,127.44,131.25
91.08,174.85,129.66,126.91,130.6
91.28,175.41,129.8,126.8,130.1
91.48,174.41,129.58,126.56,130.3
91.68,175.19,129.62,126.5,129.83
92.00,171.42,126.58,123.13,126.85
92.20,171.03,125.79,122.74,126.34
92.48,171.83,126.08,122.63,126.76
92.68,171.17,125.43,121.96,125.88
92.88,174.15,127.88,125.15,128.61
93.08,176.22,129.49,125.69,129.67
93.30,174.43,127.84,124.31,128.31
93.50,174.02,127.46,124.45,128.1
93.70,176.01,129.55,126.37,130.01
93.90,170.59,125.13,122.21,126.09
94.10,173.49,128.06,124.67,128.45
94.30,175.39,130.04,126.58,130.51
94.50,175.85,130.21,126.72,130.62
94.70,175.59,129.79,126.36,130.56
94.90,175.85,130.07,126.93,130.75
95.10,173.16,127.55,124.17,128.54
95.42,174.33,128.12,124.5,128.21
95.62,170.04,124.09,121.18,124.81
95.82,172.16,126.01,122.38,126.2
96.09,173.59,126.44,123.23,126.84
96.29,173.98,127.36,123.85,127.49
96.49,175.99,129.52,126.17,130.01
96.69,175.76,129.3,125.68,129.36
96.89,175.78,129.48,126.26,130.01
97.17,176.34,129.99,126.86,130.38
97.37,175.76,128.76,125.15,129.13
97.57,175.07,128.96,125.23,129.34
97.77,176.34,129.79,126.07,129.7
97.97,178.82,132.17,128.31,132.32
98.17,178.23,131.62,127.83,132.05
98.37,176.13,130.29,126.67,130.46
98.57,176.35,130.49,126.8,130.47
98.77,176.31,130.3,126.29,130.55
98.97,177.76,131.63,127.59,131.27
99.17,176.24,130.78,126.61,130.51
99.37,179.8,133.49,129.71,133.35
99.57,175.23,129.37,126.16,129.82
99.86,175.68,128.46,125.55,128.82
100.06,174.12,127.42,123.7,127.67
100.26,176.1,129.27,125.6,129.34
100.46,172.11,126.58,122.89,127.31
