Time(S),GPU0_Power(W)
0.00,164.0
0.00,164.0
0.20,146.0
0.40,131.0
0.60,129.0
0.80,128.0
1.00,128.0
1.20,128.0
1.40,128.0
1.60,128.0
1.80,128.0
2.00,128.0
2.20,128.0
2.40,127.0
2.60,128.0
2.80,128.0
3.00,128.0
3.20,128.0
3.40,128.0
3.60,128.0
3.80,128.0
4.00,128.0
4.20,128.0
4.40,127.0
4.60,128.0
4.80,127.0
5.00,128.0
5.20,128.0
5.40,128.0
5.60,128.0
5.80,128.0
6.00,128.0
6.20,128.0
6.40,128.0
6.60,128.0
6.80,127.0
7.00,127.0
7.20,128.0
7.40,128.0
7.60,127.0
7.80,127.0
8.00,127.0
8.20,127.0
8.40,128.0
8.60,127.0
8.80,127.0
9.00,143.0
9.21,177.0
9.41,165.0
9.61,161.0
9.81,161.0
10.01,161.0
10.21,161.0
10.41,161.0
10.61,161.0
10.81,160.0
11.01,161.0
11.21,161.0
11.41,161.0
11.61,161.0
11.81,161.0
12.01,161.0
12.21,161.0
12.41,160.0
12.61,161.0
13.09,161.0
13.29,161.0
13.49,161.0
13.69,161.0
13.89,161.0
14.09,161.0
14.29,160.0
14.49,161.0
14.69,161.0
14.89,161.0
15.09,161.0
15.29,161.0
15.49,161.0
15.69,161.0
15.89,161.0
16.09,161.0
16.29,161.0
16.49,161.0
16.69,161.0
16.89,161.0
17.09,160.0
17.29,161.0
17.49,175.0
17.69,139.0
17.89,131.0
18.09,189.0
18.29,211.0
18.49,198.0
18.69,220.0
18.89,192.0
19.09,226.0
19.29,195.0
19.49,219.0
19.69,209.0
19.89,214.0
20.09,210.0
20.29,208.0
20.49,216.0
20.69,195.0
20.89,229.0
21.09,197.0
21.29,220.0
21.49,210.0
21.69,215.0
21.89,208.0
22.09,213.0
22.29,211.0
22.49,202.0
22.69,210.0
22.89,197.0
23.09,221.0
23.29,188.0
23.49,223.0
23.69,198.0
23.89,219.0
24.09,211.0
24.29,214.0
24.49,220.0
24.69,202.0
24.89,223.0
25.09,188.0
25.29,224.0
25.49,202.0
25.69,216.0
25.89,210.0
26.09,207.0
26.29,224.0
26.49,191.0
26.69,228.0
26.89,198.0
27.09,218.0
27.29,209.0
27.49,212.0
27.69,216.0
27.89,205.0
28.09,213.0
28.29,192.0
28.49,227.0
28.69,188.0
28.89,220.0
29.09,208.0
29.29,212.0
29.49,213.0
29.69,205.0
29.89,215.0
30.09,191.0
30.29,218.0
30.50,188.0
30.70,221.0
30.90,198.0
31.10,217.0
31.30,208.0
31.50,210.0
31.70,215.0
31.90,197.0
32.10,220.0
32.30,185.0
32.50,221.0
32.70,199.0
32.90,218.0
33.10,209.0
33.30,212.0
33.50,209.0
33.70,207.0
33.90,217.0
34.10,193.0
34.30,219.0
34.50,191.0
34.70,225.0
34.90,201.0
35.10,219.0
35.30,208.0
35.50,210.0
35.70,216.0
35.90,196.0
36.10,224.0
36.30,197.0
36.50,318.0
36.70,359.0
36.90,310.0
37.10,237.0
37.30,176.0
37.50,167.0
37.70,166.0
37.90,166.0
38.10,165.0
38.30,165.0
38.50,165.0
38.70,165.0
38.90,185.0
39.10,195.0
39.30,170.0
39.50,180.0
39.70,172.0
