Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,123.0,115.0,140.0,119.0
0.00,123.0,115.0,140.0,119.0
0.20,100.0,101.0,104.0,93.0
0.40,84.0,108.0,94.0,84.0
0.60,133.0,120.0,127.0,118.0
0.80,135.0,110.0,109.0,113.0
1.00,136.0,79.0,95.0,87.0
1.20,133.0,75.0,130.0,83.0
1.40,133.0,74.0,139.0,83.0
1.60,133.0,74.0,141.0,83.0
1.80,132.0,74.0,142.0,83.0
2.00,133.0,74.0,140.0,83.0
2.20,133.0,74.0,140.0,83.0
2.40,133.0,74.0,140.0,83.0
2.60,133.0,74.0,140.0,83.0
2.80,103.0,74.0,140.0,83.0
3.00,85.0,74.0,140.0,83.0
3.20,82.0,74.0,140.0,83.0
3.40,82.0,74.0,140.0,83.0
3.60,125.0,119.0,147.0,122.0
3.80,118.0,94.0,141.0,92.0
4.00,130.0,77.0,141.0,84.0
4.20,132.0,74.0,140.0,83.0
4.40,132.0,74.0,140.0,83.0
4.60,132.0,74.0,140.0,83.0
4.80,101.0,74.0,140.0,83.0
5.00,85.0,74.0,141.0,83.0
5.20,82.0,74.0,141.0,83.0
5.40,82.0,74.0,141.0,82.0
5.60,102.0,75.0,142.0,83.0
5.80,97.0,74.0,144.0,83.0
6.00,84.0,74.0,144.0,83.0
6.20,82.0,74.0,145.0,83.0
6.40,82.0,74.0,144.0,82.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,144.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,145.0,83.0
7.60,82.0,74.0,145.0,83.0
7.80,82.0,74.0,144.0,83.0
8.00,82.0,74.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,145.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,74.0,143.0,83.0
9.00,115.0,74.0,145.0,83.0
9.20,130.0,74.0,144.0,83.0
9.40,132.0,74.0,143.0,83.0
9.60,109.0,74.0,144.0,83.0
9.80,85.0,74.0,144.0,83.0
10.00,82.0,74.0,145.0,83.0
10.20,82.0,96.0,146.0,83.0
10.40,92.0,77.0,145.0,83.0
10.60,127.0,74.0,140.0,83.0
10.80,132.0,74.0,141.0,83.0
11.01,132.0,73.0,140.0,83.0
11.21,103.0,74.0,140.0,83.0
11.41,85.0,74.0,140.0,83.0
11.61,82.0,73.0,140.0,83.0
11.81,82.0,73.0,140.0,82.0
12.01,82.0,73.0,140.0,83.0
12.21,122.0,73.0,142.0,83.0
12.41,135.0,74.0,143.0,82.0
12.61,134.0,118.0,143.0,114.0
12.81,134.0,80.0,139.0,87.0
13.01,133.0,75.0,139.0,83.0
13.21,101.0,74.0,106.0,83.0
13.41,130.0,102.0,135.0,107.0
13.61,137.0,77.0,143.0,86.0
13.81,145.0,107.0,142.0,83.0
14.01,127.0,79.0,142.0,83.0
14.21,94.0,75.0,142.0,83.0
14.41,89.0,74.0,142.0,83.0
14.61,88.0,74.0,142.0,82.0
14.81,88.0,74.0,142.0,82.0
15.01,88.0,74.0,142.0,82.0
15.21,88.0,74.0,142.0,82.0
15.41,88.0,74.0,142.0,82.0
15.61,88.0,74.0,142.0,95.0
15.81,88.0,74.0,142.0,84.0
16.01,83.0,74.0,142.0,83.0
16.21,82.0,74.0,142.0,83.0
16.41,82.0,74.0,142.0,82.0
16.61,82.0,74.0,142.0,82.0
16.81,82.0,74.0,142.0,82.0
17.01,82.0,74.0,142.0,82.0
17.21,82.0,74.0,142.0,82.0
17.41,124.0,105.0,142.0,83.0
17.61,124.0,78.0,142.0,83.0
17.81,143.0,75.0,143.0,82.0
18.01,121.0,74.0,146.0,82.0
18.21,106.0,74.0,144.0,82.0
18.41,139.0,74.0,143.0,82.0
18.61,168.0,74.0,142.0,82.0
18.81,162.0,74.0,142.0,82.0
19.01,150.0,74.0,142.0,82.0
19.21,152.0,74.0,142.0,118.0
19.41,166.0,74.0,142.0,101.0
19.61,143.0,74.0,141.0,85.0
19.81,96.0,74.0,140.0,83.0
20.01,139.0,111.0,142.0,115.0
20.21,131.0,83.0,141.0,95.0
20.41,144.0,113.0,143.0,117.0
20.61,108.0,100.0,140.0,116.0
20.81,140.0,117.0,142.0,125.0
21.01,132.0,81.0,140.0,89.0
21.21,144.0,117.0,142.0,120.0
21.41,108.0,80.0,140.0,88.0
21.61,141.0,113.0,142.0,116.0
21.81,108.0,79.0,140.0,87.0
22.01,141.0,105.0,142.0,109.0
22.21,117.0,79.0,140.0,86.0
22.41,125.0,102.0,142.0,106.0
22.61,109.0,87.0,142.0,94.0
22.81,115.0,113.0,142.0,101.0
23.01,128.0,101.0,145.0,104.0
23.21,109.0,91.0,141.0,110.0
23.41,139.0,106.0,144.0,112.0
23.61,133.0,87.0,141.0,94.0
23.81,144.0,108.0,144.0,112.0
24.01,108.0,85.0,141.0,92.0
24.21,142.0,113.0,142.0,116.0
24.41,135.0,125.0,141.0,91.0
24.61,130.0,95.0,141.0,95.0
24.81,120.0,124.0,140.0,102.0
25.01,93.0,127.0,136.0,85.0
25.21,89.0,127.0,98.0,83.0
25.41,125.0,129.0,134.0,108.0
25.61,93.0,128.0,138.0,86.0
25.81,90.0,128.0,101.0,85.0
26.01,139.0,129.0,135.0,104.0
26.21,108.0,128.0,131.0,86.0
26.41,118.0,131.0,112.0,97.0
26.61,120.0,129.0,136.0,125.0
26.81,93.0,99.0,139.0,95.0
27.01,141.0,118.0,141.0,119.0
27.21,132.0,128.0,140.0,106.0
27.41,89.0,128.0,116.0,86.0
27.61,120.0,129.0,138.0,106.0
27.81,93.0,101.0,139.0,86.0
28.01,138.0,112.0,143.0,113.0
28.21,108.0,125.0,141.0,91.0
28.41,140.0,104.0,145.0,104.0
28.61,110.0,117.0,141.0,97.0
28.81,91.0,100.0,139.0,84.0
29.01,137.0,126.0,140.0,111.0
29.21,134.0,128.0,139.0,86.0
29.41,101.0,127.0,99.0,83.0
29.61,121.0,129.0,134.0,105.0
29.81,93.0,129.0,138.0,86.0
30.01,136.0,131.0,142.0,112.0
30.21,138.0,129.0,139.0,91.0
30.41,116.0,128.0,104.0,84.0
30.61,138.0,130.0,126.0,114.0
30.81,116.0,129.0,137.0,90.0
31.01,92.0,128.0,105.0,84.0
31.21,138.0,129.0,131.0,119.0
31.41,134.0,129.0,136.0,88.0
31.61,101.0,128.0,103.0,83.0
31.81,138.0,130.0,127.0,116.0
32.01,108.0,129.0,100.0,90.0
32.21,91.0,128.0,94.0,84.0
32.41,137.0,130.0,125.0,115.0
32.61,109.0,129.0,137.0,90.0
32.81,104.0,128.0,99.0,84.0
33.01,140.0,130.0,129.0,118.0
33.21,137.0,129.0,137.0,89.0
33.41,95.0,128.0,109.0,83.0
33.61,127.0,129.0,135.0,109.0
33.81,94.0,129.0,138.0,86.0
34.01,111.0,130.0,112.0,95.0
34.21,139.0,129.0,136.0,100.0
34.41,139.0,128.0,114.0,85.0
34.61,160.0,132.0,120.0,107.0
34.81,111.0,129.0,105.0,94.0
35.01,92.0,128.0,94.0,84.0
35.21,133.0,132.0,118.0,108.0
35.41,126.0,129.0,136.0,94.0
35.61,94.0,128.0,102.0,84.0
35.81,137.0,131.0,125.0,114.0
36.01,108.0,129.0,137.0,91.0
36.21,91.0,128.0,102.0,84.0
36.41,138.0,130.0,130.0,119.0
36.61,109.0,129.0,98.0,88.0
36.81,91.0,128.0,93.0,83.0
37.01,138.0,130.0,128.0,118.0
37.21,134.0,129.0,122.0,102.0
37.41,101.0,128.0,96.0,85.0
37.61,139.0,130.0,134.0,115.0
37.81,108.0,129.0,120.0,87.0
38.01,91.0,127.0,96.0,83.0
38.21,130.0,129.0,134.0,123.0
38.41,94.0,128.0,138.0,95.0
38.61,131.0,133.0,125.0,108.0
38.81,107.0,129.0,137.0,95.0
39.01,91.0,128.0,103.0,84.0
39.21,137.0,131.0,124.0,113.0
39.41,108.0,129.0,137.0,91.0
39.61,86.0,128.0,99.0,84.0
39.81,135.0,130.0,127.0,116.0
40.01,107.0,129.0,127.0,89.0
40.21,91.0,127.0,97.0,84.0
40.41,136.0,130.0,130.0,117.0
40.61,95.0,129.0,120.0,87.0
40.81,89.0,128.0,96.0,83.0
41.01,129.0,130.0,133.0,105.0
41.21,94.0,128.0,109.0,86.0
41.41,110.0,130.0,105.0,93.0
41.61,111.0,129.0,135.0,118.0
41.81,92.0,128.0,104.0,87.0
42.01,132.0,132.0,117.0,106.0
42.21,138.0,129.0,136.0,95.0
42.41,105.0,128.0,101.0,84.0
42.61,136.0,131.0,123.0,112.0
42.81,112.0,129.0,137.0,91.0
43.01,92.0,128.0,100.0,84.0
43.21,137.0,130.0,128.0,117.0
43.41,108.0,129.0,127.0,88.0
43.61,91.0,128.0,97.0,83.0
43.81,137.0,130.0,132.0,110.0
44.01,108.0,128.0,113.0,86.0
44.21,105.0,130.0,103.0,91.0
44.41,115.0,129.0,135.0,100.0
44.61,92.0,128.0,100.0,85.0
44.81,111.0,131.0,104.0,94.0
45.01,131.0,130.0,134.0,99.0
45.21,94.0,128.0,119.0,85.0
45.41,135.0,131.0,124.0,111.0
45.61,107.0,129.0,137.0,92.0
45.81,91.0,128.0,111.0,84.0
46.01,136.0,130.0,132.0,119.0
46.21,133.0,129.0,138.0,93.0
46.41,132.0,127.0,100.0,84.0
46.61,144.0,130.0,134.0,105.0
46.81,133.0,128.0,110.0,86.0
47.01,121.0,132.0,110.0,98.0
47.22,130.0,129.0,135.0,97.0
47.42,94.0,128.0,105.0,85.0
47.62,135.0,132.0,121.0,109.0
47.82,107.0,129.0,136.0,126.0
48.02,91.0,128.0,100.0,89.0
48.22,137.0,130.0,127.0,117.0
48.42,108.0,129.0,134.0,89.0
48.62,91.0,128.0,98.0,83.0
48.82,136.0,130.0,130.0,117.0
49.02,95.0,129.0,118.0,87.0
49.22,90.0,128.0,96.0,83.0
49.42,122.0,130.0,133.0,107.0
49.62,93.0,128.0,104.0,86.0
49.82,107.0,130.0,103.0,92.0
50.02,134.0,129.0,135.0,100.0
50.22,95.0,128.0,117.0,85.0
50.42,137.0,132.0,123.0,110.0
50.62,108.0,129.0,137.0,94.0
50.82,91.0,128.0,106.0,84.0
51.02,135.0,131.0,125.0,113.0
51.22,107.0,129.0,137.0,91.0
51.42,91.0,128.0,99.0,84.0
51.62,137.0,130.0,129.0,119.0
51.82,127.0,129.0,121.0,88.0
52.02,94.0,128.0,96.0,83.0
52.22,123.0,129.0,133.0,108.0
52.42,93.0,128.0,122.0,86.0
52.62,118.0,132.0,113.0,99.0
52.82,121.0,130.0,135.0,98.0
53.02,93.0,128.0,104.0,85.0
53.22,136.0,132.0,121.0,110.0
53.42,107.0,129.0,131.0,93.0
53.62,91.0,128.0,98.0,84.0
53.82,136.0,131.0,122.0,112.0
54.02,137.0,129.0,137.0,93.0
54.22,95.0,128.0,103.0,84.0
54.42,138.0,130.0,130.0,119.0
54.62,115.0,129.0,138.0,88.0
54.82,96.0,129.0,109.0,86.0
55.02,128.0,130.0,135.0,102.0
55.22,94.0,128.0,116.0,85.0
55.42,132.0,133.0,119.0,106.0
55.62,107.0,129.0,136.0,95.0
55.82,86.0,128.0,106.0,84.0
56.02,133.0,131.0,125.0,113.0
56.22,107.0,129.0,137.0,91.0
56.42,91.0,128.0,99.0,84.0
56.62,137.0,130.0,129.0,118.0
56.82,108.0,129.0,124.0,88.0
57.02,91.0,128.0,97.0,83.0
57.22,138.0,130.0,132.0,109.0
57.42,108.0,128.0,111.0,86.0
57.62,110.0,130.0,105.0,93.0
57.82,121.0,130.0,135.0,99.0
58.02,93.0,128.0,121.0,85.0
58.22,136.0,132.0,124.0,110.0
58.42,138.0,129.0,137.0,92.0
58.62,139.0,128.0,101.0,84.0
58.82,153.0,130.0,127.0,117.0
59.02,137.0,129.0,131.0,89.0
59.22,127.0,128.0,98.0,83.0
59.42,139.0,130.0,131.0,116.0
59.62,96.0,129.0,123.0,87.0
59.82,90.0,128.0,97.0,83.0
60.02,134.0,129.0,133.0,106.0
60.22,95.0,128.0,112.0,86.0
60.42,114.0,131.0,109.0,96.0
60.62,110.0,130.0,135.0,98.0
60.82,92.0,128.0,122.0,85.0
61.02,136.0,131.0,125.0,112.0
61.22,107.0,129.0,137.0,92.0
61.42,91.0,128.0,99.0,84.0
61.62,137.0,130.0,128.0,118.0
61.82,137.0,129.0,122.0,88.0
62.02,92.0,128.0,96.0,83.0
62.22,136.0,130.0,131.0,121.0
62.42,95.0,129.0,109.0,96.0
62.62,90.0,128.0,95.0,84.0
62.82,136.0,130.0,133.0,108.0
63.02,95.0,128.0,109.0,86.0
63.22,109.0,130.0,104.0,92.0
63.42,138.0,130.0,135.0,100.0
63.62,108.0,128.0,120.0,85.0
63.82,137.0,132.0,124.0,111.0
64.02,139.0,129.0,137.0,92.0
64.22,108.0,128.0,110.0,84.0
64.42,140.0,130.0,131.0,119.0
64.62,108.0,129.0,138.0,88.0
64.82,91.0,128.0,103.0,83.0
65.02,127.0,130.0,134.0,105.0
65.22,94.0,128.0,111.0,86.0
65.42,123.0,132.0,112.0,100.0
65.62,118.0,130.0,135.0,97.0
65.82,92.0,128.0,103.0,85.0
66.02,136.0,132.0,121.0,110.0
66.22,138.0,129.0,136.0,92.0
66.42,95.0,128.0,107.0,84.0
66.62,138.0,130.0,129.0,118.0
66.82,133.0,129.0,131.0,89.0
67.02,95.0,128.0,98.0,84.0
67.22,138.0,130.0,131.0,115.0
67.42,108.0,129.0,118.0,87.0
67.62,92.0,128.0,96.0,83.0
67.82,138.0,130.0,134.0,104.0
68.02,108.0,128.0,109.0,86.0
68.22,127.0,133.0,114.0,103.0
68.42,108.0,130.0,135.0,96.0
68.62,91.0,128.0,103.0,85.0
68.82,136.0,131.0,123.0,112.0
