Time(S),GPU0_Power(W)
0.02,129.19
0.02,129.19
0.22,129.82
0.42,130.38
0.62,131.05
0.82,131.82
1.02,132.15
1.22,132.13
1.42,132.23
1.62,132.26
1.82,122.76
2.02,113.02
2.22,103.86
2.42,93.51
2.62,84.71
2.82,83.36
3.02,83.24
3.22,83.21
3.42,83.21
3.62,83.22
3.82,83.24
4.02,83.27
4.22,83.26
4.42,83.3
4.62,83.3
4.82,83.31
5.02,83.28
5.22,83.36
5.42,83.36
5.62,83.29
5.82,83.68
6.02,84.39
6.22,84.94
6.42,85.5
6.62,86.29
6.82,86.62
7.02,92.95
7.22,101.15
7.42,109.71
7.62,117.26
7.82,125.19
8.02,127.74
8.22,127.53
8.42,127.56
8.62,127.62
8.82,127.68
9.02,127.83
9.22,128.05
9.42,128.1
9.62,128.13
9.82,128.18
10.02,128.18
10.22,128.24
10.43,128.32
10.63,128.43
10.83,128.57
11.03,128.63
11.23,128.62
11.43,128.57
11.63,128.59
11.83,128.53
12.03,128.62
12.23,129.22
12.43,129.73
12.63,130.18
12.83,130.75
13.03,131.12
13.23,131.1
13.43,131.08
13.63,131.1
13.83,130.96
14.03,131.0
14.23,130.91
14.43,130.91
14.63,130.87
14.83,131.06
15.03,131.19
15.23,131.26
15.43,131.3
15.63,131.28
15.83,131.08
16.03,130.89
16.23,130.94
16.43,131.02
16.63,131.06
16.83,131.25
17.03,131.31
17.23,131.32
17.43,131.13
17.63,131.08
17.83,130.81
18.03,130.79
18.23,130.82
18.43,130.93
18.63,131.19
18.83,131.32
19.03,131.4
19.23,131.29
19.43,131.34
19.63,131.17
19.83,131.03
20.03,131.06
20.23,130.94
20.43,130.94
20.64,130.93
20.84,131.06
21.04,131.2
21.24,131.38
21.44,131.4
21.64,131.4
21.84,131.31
22.04,131.37
22.24,131.22
22.44,131.23
22.64,131.4
22.84,131.35
23.04,131.36
23.24,131.3
23.44,131.3
23.64,131.13
23.84,131.05
24.04,130.89
24.24,130.83
24.44,130.81
24.64,131.05
24.84,131.18
25.04,131.2
25.24,131.27
25.44,131.38
25.64,131.38
25.84,131.27
26.04,131.24
26.24,131.14
26.44,131.0
26.64,130.87
26.84,131.0
27.04,131.03
27.24,131.24
27.44,131.2
27.64,131.14
27.84,131.0
28.04,130.83
28.24,130.65
28.44,130.81
28.64,130.95
28.84,130.95
29.04,131.0
29.24,131.14
29.44,131.12
29.64,131.1
29.84,130.93
30.04,130.93
30.24,130.9
30.44,130.73
30.64,130.79
30.84,131.0
31.05,130.96
31.25,130.88
31.45,130.87
31.65,130.95
31.85,130.9
32.05,131.17
32.25,131.37
32.45,131.4
32.65,131.38
32.85,131.38
33.05,131.23
33.25,131.16
33.45,131.01
33.65,131.14
33.85,131.16
34.05,131.33
34.25,131.21
34.45,131.31
34.65,131.3
34.85,131.3
35.05,131.2
35.25,131.03
35.45,131.04
