Time(S),GPU0_Power(W)
0.02,82.96
0.02,82.96
0.22,82.88
0.42,82.78
0.62,82.71
0.82,82.75
1.02,82.74
1.22,82.82
1.42,82.95
1.62,82.98
1.82,82.83
2.02,82.77
2.22,82.76
2.42,82.69
2.62,82.69
2.82,82.78
3.02,82.84
3.22,82.77
3.42,82.8
3.62,82.73
3.82,82.66
4.02,82.57
4.22,82.54
4.42,82.52
4.62,82.57
4.82,82.65
5.02,82.63
5.22,82.69
5.42,82.72
5.62,82.77
5.82,82.75
6.02,82.75
6.22,82.71
6.42,82.68
6.62,82.62
6.82,82.64
7.02,82.7
7.22,82.79
7.42,82.8
7.62,82.78
7.82,82.77
8.03,82.75
8.23,82.72
8.43,82.88
8.63,83.03
8.83,82.97
9.03,83.0
9.23,82.94
9.43,82.82
9.63,82.79
9.83,82.79
10.03,82.8
10.23,82.8
10.43,82.74
10.63,82.67
10.83,82.66
11.03,82.73
11.23,90.76
11.43,101.36
11.63,111.27
11.83,121.47
12.03,131.57
12.23,134.95
12.43,134.79
12.63,134.8
12.83,134.81
13.03,134.88
13.23,135.34
13.43,135.38
13.63,135.45
13.83,135.58
14.03,135.72
14.23,135.63
14.43,135.69
14.63,135.75
14.83,135.79
15.03,135.81
15.23,135.77
15.43,135.71
15.63,135.73
15.83,135.74
16.03,135.85
16.23,138.13
16.43,146.86
16.63,146.66
16.83,161.09
17.03,180.62
17.23,190.37
17.43,193.28
17.63,205.19
17.83,203.73
18.03,201.51
18.23,202.92
18.43,192.86
18.63,194.65
18.83,202.33
19.04,194.65
19.24,191.93
19.44,202.24
19.64,201.43
19.84,198.37
20.04,191.05
20.24,180.52
20.44,169.92
20.64,157.52
20.84,146.05
21.04,135.71
21.24,135.65
21.44,135.68
21.64,135.73
