Time(S),GPU0_Power(W)
0.01,136.59
0.01,136.93
0.22,137.62
0.42,138.18
0.62,138.81
0.82,139.58
1.02,139.76
1.22,139.76
1.42,139.91
1.62,130.02
1.82,118.65
2.02,108.06
2.22,96.28
2.42,86.07
2.62,83.99
2.82,83.9
3.02,83.8
3.22,83.83
3.42,83.8
3.62,83.74
3.82,83.67
4.02,83.67
4.22,83.57
4.42,83.6
4.62,83.48
4.82,86.37
5.02,97.0
5.22,107.32
5.42,117.53
5.62,128.61
5.82,136.19
6.02,135.75
6.22,135.81
6.42,139.33
6.62,141.88
6.82,146.66
7.02,146.45
7.22,146.4
7.42,144.13
7.62,140.54
7.82,135.84
8.02,135.87
8.22,135.88
8.42,135.95
