Time(S),GPU0_Power(W)
0.23,126.00
0.23,126.00
0.43,129.00
0.63,90.00
0.83,81.00
1.03,80.00
1.23,113.00
1.43,129.00
1.63,133.00
1.83,106.00
2.03,84.00
2.23,81.00
2.43,80.00
2.63,80.00
2.83,119.00
3.07,114.00
3.27,133.00
3.47,136.00
3.67,136.00
3.87,136.00
4.07,138.00
4.27,144.00
4.47,161.00
4.67,157.00
4.87,146.00
5.07,146.00
5.27,132.00
5.47,91.00
5.67,159.00
5.87,152.00
6.07,197.00
6.27,188.00
6.47,129.00
6.67,90.00
6.87,156.00
7.07,277.00
7.27,254.00
7.47,320.00
7.67,233.00
7.87,112.00
8.07,126.00
8.27,156.00
8.47,222.00
8.67,335.00
8.87,252.00
9.07,192.00
9.27,101.00
9.47,139.00
9.67,152.00
9.87,311.00
10.07,258.00
10.27,220.00
10.47,190.00
10.67,192.00
10.87,187.00
11.07,106.00
11.27,89.00
11.47,86.00
