Time(S),GPU0_Power(W)
0.26,267.55
0.26,267.61
0.52,269.04
0.77,268.43
1.02,267.33
1.26,270.23
1.53,265.38
1.78,265.15
2.03,269.68
2.28,270.01
2.53,269.35
2.78,264.08
3.02,263.21
3.27,262.85
3.51,262.45
3.76,261.95
4.01,268.90
4.26,263.98
4.51,266.72
4.76,265.43
5.01,264.89
5.26,265.53
5.50,266.13
5.75,268.69
6.00,270.47
6.25,269.17
6.52,342.93
6.82,263.04
7.07,268.60
7.31,268.64
7.56,266.88
7.80,434.75
8.05,412.92
8.33,309.49
8.60,318.80
8.86,268.65
9.13,266.51
9.40,296.97
9.66,419.40
9.93,291.55
10.20,267.03
10.45,267.51
10.69,273.11
10.94,267.20
11.18,274.47
11.43,265.82
11.68,273.09
11.92,270.97
12.17,265.48
12.41,266.73
