Time(S),GPU0_Power(W)
0.26,271.87
0.26,272.63
0.51,269.90
0.76,262.89
1.01,262.56
1.27,262.60
1.52,267.50
1.77,263.84
2.02,267.33
2.27,266.58
2.53,265.18
2.78,263.41
3.03,265.03
3.28,261.59
3.54,263.40
3.79,264.75
4.04,261.96
4.30,266.88
4.55,261.34
4.79,267.95
5.04,262.90
5.29,273.94
5.55,264.45
5.81,264.10
6.06,270.20
6.31,266.96
6.58,269.56
6.87,266.39
7.12,267.73
7.37,263.39
7.63,286.35
7.90,269.60
8.22,269.89
8.51,318.05
8.79,267.42
9.07,267.86
9.34,318.46
9.61,275.17
9.89,278.28
10.18,323.09
10.46,276.06
10.74,269.39
11.03,325.75
11.31,267.25
11.59,267.14
11.88,316.21
12.15,270.01
12.43,272.62
12.71,319.00
13.00,266.73
13.27,270.49
13.56,315.62
13.84,273.32
14.11,277.70
14.40,314.74
14.68,267.11
14.96,275.98
15.25,325.96
15.53,269.30
15.80,275.60
16.09,315.39
16.37,268.14
16.62,268.88
16.87,271.64
17.12,270.43
17.38,271.97
17.64,273.41
17.89,269.57
18.16,271.81
18.43,274.53
18.68,269.44
