Time(S),GPU0_Power(W)
0.26,263.60
0.26,267.58
0.51,266.49
0.76,264.28
1.01,261.92
1.26,267.20
1.52,275.08
1.76,263.94
2.02,270.56
2.27,274.92
2.52,271.72
2.76,262.84
3.01,262.36
3.26,267.48
3.51,263.18
3.76,270.52
4.01,264.58
4.26,262.09
4.51,266.28
4.76,268.63
5.01,266.66
5.26,272.21
5.50,266.21
5.75,265.34
5.99,268.51
6.24,267.02
6.53,417.81
6.81,372.09
7.05,282.45
7.30,266.76
7.54,266.03
7.80,326.54
8.05,446.45
8.32,428.77
8.58,429.29
8.85,436.36
9.12,272.26
9.37,424.77
9.64,397.67
9.90,277.16
10.16,266.28
10.40,267.64
10.65,270.00
10.89,264.03
11.14,267.10
11.39,270.36
11.64,265.47
11.89,268.92
12.13,261.84
