Time(S),GPU0_Power(W)
0.00,163.0
0.00,163.0
0.20,138.0
0.40,129.0
0.60,128.0
0.80,128.0
1.00,128.0
1.20,127.0
1.40,127.0
1.60,128.0
1.80,128.0
2.00,128.0
2.20,127.0
2.40,127.0
2.60,127.0
2.80,127.0
3.00,127.0
3.20,127.0
3.40,128.0
3.60,127.0
3.80,127.0
4.00,127.0
4.20,127.0
4.40,127.0
4.60,127.0
4.80,128.0
5.00,127.0
5.20,128.0
5.40,127.0
5.60,126.0
5.80,127.0
6.00,127.0
6.20,127.0
6.40,127.0
6.60,127.0
6.80,126.0
7.00,127.0
7.20,126.0
7.40,127.0
7.60,127.0
7.80,126.0
8.00,126.0
8.20,127.0
8.40,127.0
8.60,126.0
8.80,126.0
9.00,127.0
9.20,127.0
9.40,127.0
9.60,127.0
9.80,127.0
10.00,127.0
10.21,126.0
10.41,126.0
10.61,126.0
10.81,126.0
11.01,152.0
11.21,172.0
11.41,162.0
11.61,159.0
11.81,160.0
12.01,160.0
12.21,161.0
12.41,160.0
12.61,160.0
12.81,160.0
13.01,160.0
13.21,160.0
13.41,160.0
13.61,160.0
13.81,160.0
14.01,160.0
14.21,160.0
14.41,160.0
14.61,161.0
14.81,161.0
15.01,160.0
15.21,160.0
15.41,160.0
15.61,160.0
15.81,160.0
16.01,159.0
16.21,160.0
16.41,160.0
16.61,160.0
17.76,160.0
17.96,160.0
18.16,160.0
18.36,160.0
18.56,160.0
18.76,160.0
18.96,160.0
19.16,160.0
19.36,160.0
19.56,160.0
19.76,160.0
19.96,160.0
20.16,160.0
20.36,160.0
20.56,161.0
20.76,160.0
20.96,160.0
21.16,160.0
21.36,160.0
21.56,160.0
21.76,160.0
21.96,160.0
22.16,161.0
22.36,160.0
22.56,160.0
22.76,161.0
22.96,160.0
23.16,160.0
23.36,160.0
23.56,160.0
23.76,160.0
23.96,160.0
24.16,160.0
24.36,161.0
24.56,161.0
24.76,160.0
24.96,160.0
25.16,160.0
25.36,159.0
25.56,160.0
25.76,160.0
25.96,160.0
26.16,160.0
26.36,160.0
26.56,160.0
26.76,160.0
26.96,160.0
27.16,160.0
27.36,160.0
27.56,160.0
27.76,159.0
27.96,160.0
28.16,160.0
28.36,160.0
28.56,160.0
28.76,161.0
28.96,160.0
29.16,160.0
29.36,160.0
29.56,160.0
29.76,160.0
29.96,160.0
30.16,160.0
30.36,159.0
30.56,160.0
30.76,160.0
30.96,160.0
31.16,160.0
31.36,160.0
31.56,160.0
31.76,160.0
31.96,162.0
32.16,162.0
32.36,163.0
32.56,162.0
32.76,186.0
32.96,139.0
33.16,170.0
33.36,211.0
33.56,173.0
33.76,165.0
33.96,183.0
34.16,191.0
34.36,168.0
34.56,215.0
34.76,188.0
34.96,168.0
35.16,259.0
35.36,185.0
35.56,167.0
35.76,252.0
35.96,183.0
36.17,167.0
36.37,250.0
36.57,189.0
36.77,167.0
36.97,165.0
37.17,158.0
37.37,236.0
37.57,177.0
37.77,166.0
37.97,235.0
38.17,177.0
38.37,166.0
38.57,234.0
38.77,177.0
38.97,166.0
39.17,232.0
39.37,176.0
39.57,166.0
39.77,236.0
39.97,181.0
40.17,164.0
40.37,160.0
40.57,212.0
40.77,170.0
40.97,165.0
41.17,210.0
41.37,170.0
41.57,165.0
41.77,208.0
41.97,170.0
42.17,165.0
42.37,208.0
42.57,168.0
42.77,161.0
42.97,218.0
43.17,173.0
43.37,166.0
43.57,169.0
43.77,192.0
43.97,168.0
44.17,186.0
44.37,191.0
44.57,167.0
44.77,183.0
44.97,191.0
45.17,167.0
45.37,205.0
45.57,189.0
45.77,168.0
45.97,233.0
46.17,197.0
46.37,168.0
46.57,165.0
46.77,234.0
46.97,177.0
47.17,166.0
47.37,231.0
47.57,176.0
47.77,166.0
47.97,227.0
48.17,175.0
48.37,166.0
48.57,226.0
48.77,174.0
48.97,166.0
49.17,231.0
49.37,178.0
49.57,167.0
49.77,165.0
49.97,208.0
50.17,170.0
50.37,165.0
50.57,208.0
50.77,171.0
50.97,165.0
51.17,199.0
51.37,169.0
51.57,164.0
51.77,198.0
51.97,169.0
52.17,165.0
52.37,212.0
52.57,171.0
52.77,165.0
52.97,253.0
53.17,184.0
53.37,167.0
53.57,247.0
53.77,181.0
53.97,167.0
54.17,242.0
54.37,180.0
54.57,167.0
54.77,242.0
54.97,180.0
55.17,167.0
55.37,245.0
55.57,186.0
55.77,168.0
55.97,165.0
56.17,220.0
56.37,172.0
56.57,165.0
56.77,220.0
56.97,172.0
57.17,165.0
57.37,221.0
57.57,172.0
57.77,165.0
57.97,243.0
58.17,356.0
58.37,691.0
58.57,453.0
58.77,459.0
58.97,275.0
59.17,600.0
59.37,350.0
59.57,630.0
59.77,651.0
59.97,400.0
60.18,273.0
60.38,529.0
60.58,430.0
60.78,701.0
60.98,407.0
61.18,329.0
61.38,385.0
61.58,365.0
61.78,282.0
61.98,287.0
62.18,278.0
62.38,262.0
62.58,260.0
62.78,488.0
62.98,297.0
63.18,324.0
63.38,353.0
63.58,205.0
63.78,173.0
63.98,168.0
64.18,166.0
64.38,166.0
64.58,166.0
64.78,166.0
64.98,166.0
65.18,165.0
65.38,185.0
65.58,195.0
65.78,170.0
65.98,167.0
