Time(S),GPU0_Power(W)
0.02,34.91
0.02,34.91
0.22,34.62
0.42,34.73
0.62,34.61
0.83,34.71
1.03,34.59
1.23,34.69
1.43,34.69
1.63,32.67
1.83,32.67
2.03,32.57
2.23,32.67
2.43,32.67
2.63,32.62
2.83,32.6
3.03,32.6
3.23,32.58
3.43,32.67
3.63,32.67
3.83,32.67
4.03,32.67
4.23,32.57
4.43,32.57
4.63,32.57
4.83,32.57
5.03,32.58
5.23,32.58
5.43,32.57
5.63,32.67
5.83,32.57
6.03,32.57
6.23,32.68
6.43,32.57
6.63,32.58
6.83,32.57
7.03,32.67
7.23,33.06
7.43,32.57
7.63,32.67
7.83,32.57
8.03,32.67
8.23,32.58
8.43,36.9
8.63,34.69
8.83,34.59
9.03,34.69
9.23,34.59
9.43,34.65
9.63,34.73
9.83,34.61
10.03,34.61
10.23,34.7
10.43,34.7
10.63,34.61
10.83,34.61
11.03,34.7
11.23,34.7
11.43,34.7
11.63,34.7
11.83,34.71
12.03,34.92
12.23,34.81
12.43,34.81
12.63,39.66
12.83,42.16
13.03,39.94
13.23,34.71
13.43,34.72
13.63,34.65
13.83,35.12
14.03,40.73
14.23,42.34
14.43,39.36
14.63,34.63
14.83,34.73
15.03,34.74
15.23,35.42
15.43,41.79
15.63,44.38
15.83,41.2
16.03,34.75
16.23,34.67
16.43,34.69
16.63,34.97
16.83,39.19
17.03,41.84
17.23,40.81
17.43,34.67
17.63,34.86
17.83,34.94
18.03,35.04
18.23,37.65
18.43,44.63
18.63,40.74
18.83,34.85
19.03,35.15
19.23,35.24
19.43,41.38
19.63,34.61
19.83,34.72
20.03,34.76
20.23,34.78
20.43,36.4
20.63,42.18
20.83,41.56
21.03,36.02
21.23,34.7
21.43,34.73
21.63,34.84
21.83,35.6
22.03,43.82
22.23,41.07
22.43,38.63
22.63,34.73
22.83,34.83
23.03,34.76
23.23,35.32
23.43,40.9
23.63,44.05
23.83,40.99
24.03,34.75
24.23,34.81
24.43,34.82
24.63,35.02
24.83,38.71
25.03,42.35
25.23,41.72
25.43,34.72
25.64,34.72
25.84,34.58
26.04,34.83
26.24,34.72
26.44,34.81
26.64,34.8
26.84,34.7
27.04,34.69
27.24,34.8
27.44,34.8
27.64,34.8
27.84,34.78
28.04,34.78
28.24,36.13
