Time(S),GPU0_Power(W)
0.02,35.56
0.02,34.13
0.22,34.05
0.42,34.03
0.62,33.59
0.83,33.44
1.03,33.53
1.23,33.53
1.43,31.81
1.63,31.72
1.83,31.61
2.03,31.61
2.23,31.61
2.43,31.61
2.63,31.61
2.83,31.72
3.03,31.61
3.23,31.61
3.43,31.61
3.63,31.61
3.83,31.72
4.03,31.72
4.23,31.61
4.43,31.61
4.63,31.61
4.83,31.61
5.03,31.61
5.23,31.61
5.43,31.72
5.63,35.47
5.83,34.79
6.03,34.88
6.23,34.79
6.43,34.79
6.63,34.79
6.83,34.79
7.03,34.69
7.23,34.69
7.43,33.36
7.63,33.36
7.83,33.28
8.03,33.33
8.60,33.43
9.17,33.33
9.37,33.34
9.65,33.42
10.17,33.54
10.37,33.34
10.57,33.34
10.77,33.34
10.97,33.34
11.17,33.34
11.37,33.34
11.57,33.25
11.77,33.33
11.97,33.33
12.17,33.34
12.37,33.33
12.57,33.25
12.81,34.5
13.01,33.64
13.21,33.65
13.41,34.76
13.61,33.38
13.81,33.36
14.01,33.66
14.21,33.4
14.41,33.47
14.61,33.38
14.81,34.32
15.01,33.28
15.21,53.13
15.41,34.86
15.61,33.49
15.81,33.3
16.01,33.47
16.21,33.36
16.41,65.22
16.61,33.3
16.92,34.53
17.12,33.4
17.32,61.27
17.52,33.4
17.72,33.4
17.92,33.38
18.12,56.19
18.32,40.16
18.52,33.36
18.72,33.27
18.93,33.38
19.13,33.84
19.33,33.47
19.53,50.5
19.73,33.47
19.93,33.49
20.13,33.48
20.33,44.48
20.53,41.1
20.73,33.35
21.00,33.72
21.20,33.25
21.40,45.4
21.60,33.45
21.80,33.37
22.00,33.39
22.20,33.38
22.40,33.27
22.60,33.36
22.80,33.34
23.00,33.37
23.20,33.36
23.40,33.34
23.60,33.44
23.80,33.34
24.00,33.44
24.20,33.34
24.40,33.34
24.60,33.34
24.80,33.25
