Time(S),GPU0_Power(W)
0.03,35.0
0.03,35.0
0.23,34.72
0.43,34.83
0.63,34.9
0.83,34.68
1.03,34.76
1.23,34.73
1.43,34.8
1.63,34.7
1.83,34.72
2.03,32.77
2.23,32.67
2.43,32.67
2.63,32.67
2.83,32.67
3.03,32.67
3.23,32.67
3.43,32.77
3.63,32.67
3.83,32.67
4.03,32.67
4.23,32.68
4.43,32.76
4.63,32.76
4.83,32.67
5.03,32.67
5.23,32.67
5.43,32.67
5.63,32.67
5.83,32.67
6.03,37.01
6.23,36.05
6.43,35.95
6.63,36.13
6.83,35.95
7.03,35.95
7.23,36.05
7.43,36.14
7.63,36.05
7.83,36.05
8.03,34.8
8.23,34.66
8.43,34.77
8.63,34.85
8.83,35.85
9.04,61.68
9.24,41.99
9.44,161.07
9.64,52.46
9.84,128.35
10.04,53.56
10.24,53.62
10.44,53.2
10.64,53.19
10.84,53.44
11.04,53.12
11.24,53.21
11.44,53.3
11.64,53.11
11.84,34.91
12.04,34.9
12.24,34.91
12.44,34.9
12.64,35.0
12.84,35.0
