Time(S),GPU0_Power(W)
0.00,165.0
0.00,165.0
0.20,138.0
0.40,128.0
0.60,127.0
0.80,128.0
1.00,127.0
1.20,127.0
1.40,127.0
1.60,127.0
1.80,127.0
2.00,126.0
2.20,126.0
2.40,127.0
2.60,127.0
2.80,126.0
3.00,126.0
3.20,126.0
3.40,127.0
3.60,127.0
3.80,126.0
4.00,127.0
4.20,127.0
4.40,126.0
4.60,127.0
4.80,126.0
5.00,127.0
5.20,127.0
5.40,126.0
5.60,126.0
5.80,126.0
6.00,127.0
6.20,126.0
6.40,127.0
6.60,126.0
6.80,126.0
7.00,126.0
7.20,126.0
7.40,127.0
7.60,127.0
7.80,126.0
8.00,126.0
8.20,126.0
8.40,126.0
8.60,126.0
8.80,126.0
9.01,126.0
9.21,126.0
9.41,126.0
9.61,126.0
9.81,126.0
10.01,126.0
10.21,126.0
10.41,126.0
10.61,149.0
10.81,177.0
11.01,162.0
11.21,160.0
11.41,160.0
11.61,159.0
11.81,160.0
12.01,160.0
12.21,161.0
12.41,162.0
12.61,161.0
12.81,202.0
13.01,146.0
13.21,130.0
13.41,226.0
13.61,186.0
13.81,166.0
14.01,164.0
14.21,221.0
14.41,209.0
14.61,181.0
14.81,167.0
15.01,164.0
15.21,164.0
15.41,164.0
15.61,163.0
15.81,163.0
16.01,180.0
16.21,193.0
16.41,168.0
16.61,164.0
