Time(S),GPU0_Power(W)
0.00,127.0
0.00,127.0
0.20,100.0
0.40,83.0
0.60,133.0
0.80,134.0
1.00,135.0
1.20,132.0
1.40,131.0
1.60,103.0
1.80,116.0
2.00,86.0
2.20,105.0
2.40,107.0
2.60,85.0
2.80,81.0
3.00,81.0
3.20,81.0
3.40,81.0
3.60,81.0
3.80,122.0
4.00,99.0
4.20,83.0
4.40,81.0
4.60,81.0
4.80,81.0
5.00,81.0
5.20,81.0
5.40,81.0
5.60,81.0
5.80,122.0
6.00,99.0
6.20,83.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,81.0
10.00,81.0
10.20,81.0
10.40,81.0
10.60,100.0
10.80,83.0
11.00,81.0
11.20,81.0
11.40,81.0
11.60,81.0
11.80,81.0
12.00,81.0
12.20,81.0
12.40,90.0
12.60,126.0
12.80,126.0
13.00,87.0
13.20,102.0
13.40,90.0
13.60,131.0
13.80,132.0
14.43,132.0
14.63,133.0
14.83,133.0
15.03,132.0
15.23,132.0
15.43,133.0
15.63,133.0
15.83,132.0
16.03,132.0
16.23,133.0
16.43,133.0
16.63,132.0
16.83,132.0
17.03,134.0
17.23,132.0
17.43,132.0
17.63,132.0
17.83,133.0
18.03,132.0
18.23,132.0
18.43,132.0
18.63,132.0
18.83,132.0
19.03,132.0
19.23,132.0
19.43,132.0
19.63,132.0
19.83,132.0
20.03,132.0
20.23,132.0
20.43,132.0
20.63,132.0
20.83,132.0
21.03,132.0
21.23,132.0
21.43,132.0
21.63,132.0
21.83,132.0
22.03,127.0
22.23,120.0
22.43,158.0
22.63,120.0
22.83,86.0
23.03,103.0
23.23,159.0
23.43,109.0
23.63,96.0
23.83,162.0
24.03,169.0
24.23,124.0
24.43,100.0
24.63,167.0
24.83,114.0
25.03,163.0
25.23,144.0
25.43,133.0
25.63,155.0
25.83,162.0
26.03,155.0
26.23,108.0
26.43,147.0
26.63,121.0
26.83,146.0
27.03,161.0
27.23,109.0
27.43,112.0
27.63,120.0
27.83,145.0
28.03,162.0
28.23,145.0
28.43,112.0
28.63,166.0
28.83,166.0
29.03,142.0
29.23,105.0
29.43,160.0
29.63,164.0
29.83,142.0
30.03,109.0
30.23,125.0
30.43,168.0
30.63,168.0
30.83,147.0
31.03,139.0
31.23,169.0
31.43,166.0
31.63,128.0
31.83,104.0
32.03,165.0
32.23,165.0
32.43,131.0
32.63,112.0
32.83,159.0
33.03,177.0
33.23,144.0
33.43,114.0
33.63,159.0
33.83,175.0
34.03,134.0
34.23,120.0
34.43,178.0
34.63,173.0
34.83,117.0
35.03,137.0
35.23,172.0
35.43,167.0
35.63,112.0
35.83,148.0
36.03,171.0
36.23,163.0
36.43,124.0
36.63,150.0
36.83,164.0
37.03,158.0
37.23,140.0
37.43,161.0
37.63,166.0
37.83,157.0
38.03,98.0
38.23,146.0
38.43,167.0
38.63,145.0
38.83,95.0
39.03,152.0
39.23,175.0
39.43,138.0
39.63,94.0
39.83,166.0
40.03,170.0
40.23,133.0
40.43,99.0
40.63,165.0
40.83,167.0
41.03,131.0
41.23,101.0
41.43,163.0
41.63,142.0
41.83,151.0
42.03,128.0
42.23,93.0
42.43,165.0
42.63,165.0
42.83,146.0
43.03,140.0
43.23,170.0
43.43,278.0
43.63,322.0
43.83,293.0
44.03,233.0
44.23,191.0
44.43,115.0
44.63,95.0
44.83,88.0
45.03,87.0
45.23,87.0
45.43,87.0
45.63,87.0
45.83,87.0
46.03,87.0
46.23,118.0
46.43,120.0
46.63,103.0
46.83,132.0
47.03,104.0
47.23,89.0
47.44,87.0
47.64,87.0
47.84,87.0
48.04,87.0
48.24,91.0
48.44,91.0
48.64,142.0
48.84,106.0
49.04,89.0
49.24,87.0
49.44,87.0
49.64,101.0
49.84,96.0
50.04,105.0
