Time(S),GPU0_Power(W)
0.00,126.0
0.00,126.0
0.20,115.0
0.40,85.0
0.60,130.0
0.80,134.0
1.00,134.0
1.20,131.0
1.40,121.0
1.60,86.0
1.80,97.0
2.00,122.0
2.20,86.0
2.40,82.0
2.60,81.0
2.80,81.0
3.00,81.0
3.20,127.0
3.40,99.0
3.60,83.0
3.80,81.0
4.00,81.0
4.20,81.0
4.40,81.0
4.60,114.0
4.80,115.0
5.00,85.0
5.20,81.0
5.40,81.0
5.60,81.0
5.80,81.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,102.0
9.60,96.0
9.80,83.0
10.00,81.0
10.20,81.0
10.40,89.0
10.60,110.0
10.80,105.0
11.00,106.0
11.20,84.0
11.40,87.0
11.60,125.0
11.80,130.0
12.00,137.0
12.20,159.0
12.40,137.0
12.60,139.0
12.80,136.0
13.00,170.0
13.20,137.0
13.40,94.0
13.60,165.0
13.80,186.0
14.00,112.0
14.20,88.0
14.40,175.0
14.60,195.0
14.80,115.0
15.00,91.0
15.20,178.0
15.40,181.0
15.60,144.0
15.81,101.0
16.01,156.0
16.21,190.0
16.41,140.0
16.61,94.0
16.81,157.0
17.01,195.0
17.21,144.0
17.41,95.0
17.61,169.0
17.81,179.0
18.01,122.0
18.21,92.0
18.41,177.0
18.61,182.0
18.81,119.0
19.01,91.0
19.21,177.0
19.41,175.0
19.61,149.0
19.81,111.0
20.01,177.0
20.21,182.0
20.41,125.0
20.61,88.0
20.81,151.0
21.01,188.0
21.21,135.0
21.41,94.0
21.61,155.0
21.81,192.0
22.01,154.0
22.21,124.0
22.41,161.0
22.61,174.0
22.81,117.0
23.01,112.0
23.21,134.0
23.41,117.0
23.61,91.0
23.81,88.0
24.01,87.0
24.21,87.0
24.41,87.0
24.61,87.0
24.81,91.0
25.01,87.0
25.21,87.0
25.41,87.0
25.61,87.0
25.81,87.0
26.01,87.0
26.21,87.0
26.41,87.0
26.61,87.0
26.81,94.0
27.01,100.0
27.21,103.0
27.41,89.0
27.61,87.0
27.81,97.0
28.01,101.0
28.21,111.0
